dataset,snapshot,query_id,policy,batch,budget,accesses,dense,sparse,known,stop,k,k_lower,k_upper,k20,ndcg20,full_ndcg20,cost20,baseline20_complete,budget20_cost,elapsed_seconds
msmarco-passage-trec-dl-2019,0,855410,dibud,1,10000,9101,5000,4101,0,observation_limit,6,6,100,6,1.0,1.0,,0,,0.06889133306685835
msmarco-passage-trec-dl-2019,0,855410,balanced,1,128,128,64,64,1,budget,5,5,5,5,1.0,1.0,,0,128,0.07403549994342029
msmarco-passage-trec-dl-2019,0,855410,balanced,1,256,256,128,128,1,budget,5,5,5,5,1.0,1.0,,0,256,0.07403595803771168
msmarco-passage-trec-dl-2019,0,855410,balanced,1,512,512,256,256,1,budget,5,5,5,5,1.0,1.0,,0,512,0.07403616700321436
msmarco-passage-trec-dl-2019,0,855410,balanced,1,1024,1024,512,512,1,budget,5,5,5,5,1.0,1.0,,0,1024,0.07403637503739446
msmarco-passage-trec-dl-2019,0,855410,balanced,1,2048,2048,1024,1024,1,budget,5,5,5,5,1.0,1.0,,0,2048,0.07403654197696596
msmarco-passage-trec-dl-2019,0,855410,balanced,1,4096,4096,2048,2048,1,budget,5,5,5,5,1.0,1.0,,0,4096,0.07403662498109043
msmarco-passage-trec-dl-2019,0,855410,balanced,1,8192,8192,4096,4096,1,budget,5,5,5,5,1.0,1.0,,0,8192,0.07403675001114607
msmarco-passage-trec-dl-2019,0,855410,balanced,1,10000,10000,5000,5000,1,budget,6,6,6,6,1.0,1.0,,0,10000,0.07403687504120171
msmarco-passage-trec-dl-2019,0,855410,dibud,64,128,128,64,64,1,budget,5,5,5,5,1.0,1.0,,0,128,0.009193667094223201
msmarco-passage-trec-dl-2019,0,855410,dibud,64,256,256,128,128,1,budget,5,5,5,5,1.0,1.0,,0,256,0.009194125072099268
msmarco-passage-trec-dl-2019,0,855410,dibud,64,512,512,256,256,1,budget,5,5,5,5,1.0,1.0,,0,512,0.00919437501579523
msmarco-passage-trec-dl-2019,0,855410,dibud,64,1024,1024,512,512,1,budget,5,5,5,5,1.0,1.0,,0,1024,0.009194667101837695
msmarco-passage-trec-dl-2019,0,855410,dibud,64,2048,2048,1024,1024,1,budget,5,5,5,5,1.0,1.0,,0,2048,0.009194792015478015
msmarco-passage-trec-dl-2019,0,855410,dibud,64,4096,4096,2048,2048,1,budget,5,5,5,5,1.0,1.0,,0,4096,0.009194875019602478
msmarco-passage-trec-dl-2019,0,855410,dibud,64,8192,8192,4096,4096,1,budget,5,5,5,5,1.0,1.0,,0,8192,0.00919500004965812
msmarco-passage-trec-dl-2019,0,855410,dibud,64,10000,9160,5000,4160,0,observation_limit,6,6,100,6,1.0,1.0,,0,,0.00919516698922962
msmarco-passage-trec-dl-2019,0,855410,balanced,64,128,128,64,64,1,budget,5,5,5,5,1.0,1.0,,0,128,0.011910708039067686
msmarco-passage-trec-dl-2019,0,855410,balanced,64,256,256,128,128,1,budget,5,5,5,5,1.0,1.0,,0,256,0.011910874978639185
msmarco-passage-trec-dl-2019,0,855410,balanced,64,512,512,256,256,1,budget,5,5,5,5,1.0,1.0,,0,512,0.011911166016943753
msmarco-passage-trec-dl-2019,0,855410,balanced,64,1024,1024,512,512,1,budget,5,5,5,5,1.0,1.0,,0,1024,0.011911333072930574
msmarco-passage-trec-dl-2019,0,855410,balanced,64,2048,2048,1024,1024,1,budget,5,5,5,5,1.0,1.0,,0,2048,0.011911457986570895
msmarco-passage-trec-dl-2019,0,855410,balanced,64,4096,4096,2048,2048,1,budget,5,5,5,5,1.0,1.0,,0,4096,0.011911540990695357
msmarco-passage-trec-dl-2019,0,855410,balanced,64,8192,8192,4096,4096,1,budget,5,5,5,5,1.0,1.0,,0,8192,0.011911666020751
msmarco-passage-trec-dl-2019,0,855410,balanced,64,10000,10000,5000,5000,1,budget,6,6,6,6,1.0,1.0,,0,10000,0.011911750072613358
msmarco-passage-trec-dl-2019,0,264014,dibud,1,128,128,70,58,1,budget,9,9,9,9,0.47747903150784055,0.714082561191865,226,1,128,0.05442958290223032
msmarco-passage-trec-dl-2019,0,264014,dibud,1,256,256,140,116,1,budget,26,26,26,20,0.714082561191865,0.714082561191865,226,1,226,0.05443108291365206
msmarco-passage-trec-dl-2019,0,264014,dibud,1,512,512,272,240,1,budget,40,40,40,20,0.714082561191865,0.714082561191865,226,1,226,0.05443166696932167
msmarco-passage-trec-dl-2019,0,264014,dibud,1,1024,1024,769,255,1,budget,60,60,60,20,0.714082561191865,0.714082561191865,226,1,226,0.054431957891210914
msmarco-passage-trec-dl-2019,0,264014,dibud,1,2048,2048,1707,341,1,budget,66,66,66,20,0.714082561191865,0.714082561191865,226,1,226,0.0544322079513222
msmarco-passage-trec-dl-2019,0,264014,dibud,1,4096,4096,3701,395,1,budget,68,68,68,20,0.714082561191865,0.714082561191865,226,1,226,0.0544323748908937
msmarco-passage-trec-dl-2019,0,264014,dibud,1,8192,6625,5000,1625,0,observation_limit,85,85,100,20,0.714082561191865,0.714082561191865,226,1,226,0.05443249992094934
msmarco-passage-trec-dl-2019,0,264014,dibud,1,10000,6625,5000,1625,0,observation_limit,85,85,100,20,0.714082561191865,0.714082561191865,226,1,226,0.05443262495100498
msmarco-passage-trec-dl-2019,0,264014,balanced,1,128,128,64,64,1,budget,9,9,9,9,0.47747903150784055,0.714082561191865,249,1,128,0.0827512500109151
msmarco-passage-trec-dl-2019,0,264014,balanced,1,256,256,128,128,1,budget,21,21,21,20,0.714082561191865,0.714082561191865,249,1,249,0.08275170798879117
msmarco-passage-trec-dl-2019,0,264014,balanced,1,512,512,256,256,1,budget,40,40,40,20,0.714082561191865,0.714082561191865,249,1,249,0.08275212498847395
msmarco-passage-trec-dl-2019,0,264014,balanced,1,1024,1024,512,512,1,budget,56,56,56,20,0.714082561191865,0.714082561191865,249,1,249,0.08275241602677852
msmarco-passage-trec-dl-2019,0,264014,balanced,1,2048,2048,1024,1024,1,budget,64,64,64,20,0.714082561191865,0.714082561191865,249,1,249,0.08275254094041884
msmarco-passage-trec-dl-2019,0,264014,balanced,1,4096,4096,2048,2048,1,budget,66,66,66,20,0.714082561191865,0.714082561191865,249,1,249,0.08275270799640566
msmarco-passage-trec-dl-2019,0,264014,balanced,1,8192,8192,4096,4096,1,budget,68,68,68,20,0.714082561191865,0.714082561191865,249,1,249,0.08275287493597716
msmarco-passage-trec-dl-2019,0,264014,balanced,1,10000,10000,5000,5000,1,budget,85,85,85,20,0.714082561191865,0.714082561191865,249,1,249,0.08275304094422609
msmarco-passage-trec-dl-2019,0,264014,dibud,64,128,128,64,64,1,budget,9,9,9,9,0.47747903150784055,0.714082561191865,256,1,128,0.007631415966898203
msmarco-passage-trec-dl-2019,0,264014,dibud,64,256,256,128,128,1,budget,21,21,21,20,0.714082561191865,0.714082561191865,256,1,256,0.0076317909406498075
msmarco-passage-trec-dl-2019,0,264014,dibud,64,512,512,256,256,1,budget,40,40,40,20,0.714082561191865,0.714082561191865,256,1,256,0.007632124936208129
msmarco-passage-trec-dl-2019,0,264014,dibud,64,1024,1024,768,256,1,budget,60,60,60,20,0.714082561191865,0.714082561191865,256,1,256,0.007632415974512696
msmarco-passage-trec-dl-2019,0,264014,dibud,64,2048,2048,1664,384,1,budget,66,66,66,20,0.714082561191865,0.714082561191865,256,1,256,0.007632583030499518
msmarco-passage-trec-dl-2019,0,264014,dibud,64,4096,4096,3648,448,1,budget,68,68,68,20,0.714082561191865,0.714082561191865,256,1,256,0.007632707944139838
msmarco-passage-trec-dl-2019,0,264014,dibud,64,8192,6664,5000,1664,0,observation_limit,85,85,100,20,0.714082561191865,0.714082561191865,256,1,256,0.00763283297419548
msmarco-passage-trec-dl-2019,0,264014,dibud,64,10000,6664,5000,1664,0,observation_limit,85,85,100,20,0.714082561191865,0.714082561191865,256,1,256,0.0076329580042511225
msmarco-passage-trec-dl-2019,0,264014,balanced,64,128,128,64,64,1,budget,9,9,9,9,0.47747903150784055,0.714082561191865,256,1,128,0.01358654210343957
msmarco-passage-trec-dl-2019,0,264014,balanced,64,256,256,128,128,1,budget,21,21,21,20,0.714082561191865,0.714082561191865,256,1,256,0.013587042107246816
msmarco-passage-trec-dl-2019,0,264014,balanced,64,512,512,256,256,1,budget,40,40,40,20,0.714082561191865,0.714082561191865,256,1,256,0.013587583089247346
msmarco-passage-trec-dl-2019,0,264014,balanced,64,1024,1024,512,512,1,budget,56,56,56,20,0.714082561191865,0.714082561191865,256,1,256,0.013587875058874488
msmarco-passage-trec-dl-2019,0,264014,balanced,64,2048,2048,1024,1024,1,budget,64,64,64,20,0.714082561191865,0.714082561191865,256,1,256,0.013588041998445988
msmarco-passage-trec-dl-2019,0,264014,balanced,64,4096,4096,2048,2048,1,budget,66,66,66,20,0.714082561191865,0.714082561191865,256,1,256,0.013588208006694913
msmarco-passage-trec-dl-2019,0,264014,balanced,64,8192,8192,4096,4096,1,budget,68,68,68,20,0.714082561191865,0.714082561191865,256,1,256,0.013588375062681735
msmarco-passage-trec-dl-2019,0,264014,balanced,64,10000,10000,5000,5000,1,budget,85,85,85,20,0.714082561191865,0.714082561191865,256,1,256,0.013588500092737377
msmarco-passage-trec-dl-2019,0,19335,dibud,1,128,128,67,61,1,budget,5,5,5,5,0.45720582614450533,0.6560273738894549,1523,1,128,0.050086791976355016
msmarco-passage-trec-dl-2019,0,19335,dibud,1,256,256,133,123,1,budget,8,8,8,8,0.52868646157669,0.6560273738894549,1523,1,256,0.050088334013707936
msmarco-passage-trec-dl-2019,0,19335,dibud,1,512,512,231,281,1,budget,14,14,14,14,0.6371450194414994,0.6560273738894549,1523,1,512,0.050089083961211145
msmarco-passage-trec-dl-2019,0,19335,dibud,1,1024,1024,472,552,1,budget,19,19,19,19,0.6560273738894549,0.6560273738894549,1523,1,1024,0.05008937499951571
msmarco-passage-trec-dl-2019,0,19335,dibud,1,2048,2048,885,1163,1,budget,21,21,21,20,0.6560273738894549,0.6560273738894549,1523,1,1523,0.05008974997326732
msmarco-passage-trec-dl-2019,0,19335,dibud,1,4096,4096,1176,2920,1,budget,22,22,22,20,0.6560273738894549,0.6560273738894549,1523,1,1523,0.050089958938769996
msmarco-passage-trec-dl-2019,0,19335,dibud,1,8192,6195,1195,5000,0,observation_limit,22,22,100,20,0.6560273738894549,0.6560273738894549,1523,1,1523,0.0500901669729501
msmarco-passage-trec-dl-2019,0,19335,dibud,1,10000,6195,1195,5000,0,observation_limit,22,22,100,20,0.6560273738894549,0.6560273738894549,1523,1,1523,0.050090375007130206
msmarco-passage-trec-dl-2019,0,19335,balanced,1,128,128,64,64,1,budget,4,4,4,4,0.3695495242398349,0.6560273738894549,1688,1,128,0.08056329202372581
msmarco-passage-trec-dl-2019,0,19335,balanced,1,256,256,128,128,1,budget,8,8,8,8,0.52868646157669,0.6560273738894549,1688,1,256,0.08056370809208602
msmarco-passage-trec-dl-2019,0,19335,balanced,1,512,512,256,256,1,budget,14,14,14,14,0.6371450194414994,0.6560273738894549,1688,1,512,0.08056425000540912
msmarco-passage-trec-dl-2019,0,19335,balanced,1,1024,1024,512,512,1,budget,18,18,18,18,0.6560273738894549,0.6560273738894549,1688,1,1024,0.08056454209145159
msmarco-passage-trec-dl-2019,0,19335,balanced,1,2048,2048,1024,1024,1,budget,21,21,21,20,0.6560273738894549,0.6560273738894549,1688,1,1688,0.08056475000921637
msmarco-passage-trec-dl-2019,0,19335,balanced,1,4096,4096,2048,2048,1,budget,22,22,22,20,0.6560273738894549,0.6560273738894549,1688,1,1688,0.08056491706520319
msmarco-passage-trec-dl-2019,0,19335,balanced,1,8192,8192,4096,4096,1,budget,22,22,22,20,0.6560273738894549,0.6560273738894549,1688,1,1688,0.08056508307345212
msmarco-passage-trec-dl-2019,0,19335,balanced,1,10000,10000,5000,5000,1,budget,22,22,22,20,0.6560273738894549,0.6560273738894549,1688,1,1688,0.08056525001302361
msmarco-passage-trec-dl-2019,0,19335,dibud,64,128,128,64,64,1,budget,4,4,4,4,0.3695495242398349,0.6560273738894549,1600,1,128,0.006874750019051135
msmarco-passage-trec-dl-2019,0,19335,dibud,64,256,256,128,128,1,budget,8,8,8,8,0.52868646157669,0.6560273738894549,1600,1,256,0.006875167018733919
msmarco-passage-trec-dl-2019,0,19335,dibud,64,512,512,256,256,1,budget,14,14,14,14,0.6371450194414994,0.6560273738894549,1600,1,512,0.006875541992485523
msmarco-passage-trec-dl-2019,0,19335,dibud,64,1024,1024,448,576,1,budget,18,18,18,18,0.6560273738894549,0.6560273738894549,1600,1,1024,0.006875708000734448
msmarco-passage-trec-dl-2019,0,19335,dibud,64,2048,2048,896,1152,1,budget,21,21,21,20,0.6560273738894549,0.6560273738894549,1600,1,1600,0.006875958060845733
msmarco-passage-trec-dl-2019,0,19335,dibud,64,4096,4096,1216,2880,1,budget,22,22,22,20,0.6560273738894549,0.6560273738894549,1600,1,1600,0.006876083090901375
msmarco-passage-trec-dl-2019,0,19335,dibud,64,8192,6216,1216,5000,0,observation_limit,22,22,100,20,0.6560273738894549,0.6560273738894549,1600,1,1600,0.006876208004541695
msmarco-passage-trec-dl-2019,0,19335,dibud,64,10000,6216,1216,5000,0,observation_limit,22,22,100,20,0.6560273738894549,0.6560273738894549,1600,1,1600,0.006876333034597337
msmarco-passage-trec-dl-2019,0,19335,balanced,64,128,128,64,64,1,budget,4,4,4,4,0.3695495242398349,0.6560273738894549,1792,1,128,0.012596040964126587
msmarco-passage-trec-dl-2019,0,19335,balanced,64,256,256,128,128,1,budget,8,8,8,8,0.52868646157669,0.6560273738894549,1792,1,256,0.012596332933753729
msmarco-passage-trec-dl-2019,0,19335,balanced,64,512,512,256,256,1,budget,14,14,14,14,0.6371450194414994,0.6560273738894549,1792,1,512,0.012596790911629796
msmarco-passage-trec-dl-2019,0,19335,balanced,64,1024,1024,512,512,1,budget,18,18,18,18,0.6560273738894549,0.6560273738894549,1792,1,1024,0.012596957967616618
msmarco-passage-trec-dl-2019,0,19335,balanced,64,2048,2048,1024,1024,1,budget,21,21,21,20,0.6560273738894549,0.6560273738894549,1792,1,1792,0.012597124907188118
msmarco-passage-trec-dl-2019,0,19335,balanced,64,4096,4096,2048,2048,1,budget,22,22,22,20,0.6560273738894549,0.6560273738894549,1792,1,1792,0.012597290915437043
msmarco-passage-trec-dl-2019,0,19335,balanced,64,8192,8192,4096,4096,1,budget,22,22,22,20,0.6560273738894549,0.6560273738894549,1792,1,1792,0.012597457971423864
msmarco-passage-trec-dl-2019,0,19335,balanced,64,10000,10000,5000,5000,1,budget,22,22,22,20,0.6560273738894549,0.6560273738894549,1792,1,1792,0.012597540975548327
msmarco-passage-trec-dl-2019,0,1133167,dibud,1,128,128,68,60,1,budget,6,6,6,6,0.34964391679753176,0.7335871746509132,358,1,128,0.03964404098223895
msmarco-passage-trec-dl-2019,0,1133167,dibud,1,256,256,137,119,1,budget,12,12,12,12,0.5397729596386744,0.7335871746509132,358,1,256,0.03964433295186609
msmarco-passage-trec-dl-2019,0,1133167,dibud,1,512,512,256,256,1,budget,26,26,26,20,0.7335871746509132,0.7335871746509132,358,1,358,0.03964479092974216
msmarco-passage-trec-dl-2019,0,1133167,dibud,1,1024,1024,340,684,1,budget,39,39,39,20,0.7335871746509132,0.7335871746509132,358,1,358,0.03964508301578462
msmarco-passage-trec-dl-2019,0,1133167,dibud,1,2048,2048,961,1087,1,budget,82,82,82,20,0.7335871746509132,0.7335871746509132,358,1,358,0.03964524995535612
msmarco-passage-trec-dl-2019,0,1133167,dibud,1,4096,4096,2925,1171,1,budget,92,92,92,20,0.7335871746509132,0.7335871746509132,358,1,358,0.03964537498541176
msmarco-passage-trec-dl-2019,0,1133167,dibud,1,8192,4757,3586,1171,1,cap100,100,100,100,20,0.7335871746509132,0.7335871746509132,358,1,358,0.03964554099366069
msmarco-passage-trec-dl-2019,0,1133167,dibud,1,10000,4757,3586,1171,1,cap100,100,100,100,20,0.7335871746509132,0.7335871746509132,358,1,358,0.03964566590730101
msmarco-passage-trec-dl-2019,0,1133167,balanced,1,128,128,64,64,1,budget,6,6,6,6,0.34964391679753176,0.7335871746509132,371,1,128,0.0597290419973433
msmarco-passage-trec-dl-2019,0,1133167,balanced,1,256,256,128,128,1,budget,11,11,11,11,0.5111809270298413,0.7335871746509132,371,1,256,0.05972954200115055
msmarco-passage-trec-dl-2019,0,1133167,balanced,1,512,512,256,256,1,budget,26,26,26,20,0.7335871746509132,0.7335871746509132,371,1,371,0.059729999979026616
msmarco-passage-trec-dl-2019,0,1133167,balanced,1,1024,1024,512,512,1,budget,36,36,36,20,0.7335871746509132,0.7335871746509132,371,1,371,0.059730208944529295
msmarco-passage-trec-dl-2019,0,1133167,balanced,1,2048,2048,1024,1024,1,budget,50,50,50,20,0.7335871746509132,0.7335871746509132,371,1,371,0.05973037495277822
msmarco-passage-trec-dl-2019,0,1133167,balanced,1,4096,4096,2048,2048,1,budget,90,90,90,20,0.7335871746509132,0.7335871746509132,371,1,371,0.059730625012889504
msmarco-passage-trec-dl-2019,0,1133167,balanced,1,8192,7171,3586,3585,1,cap100,100,100,100,20,0.7335871746509132,0.7335871746509132,371,1,371,0.059730791952461004
msmarco-passage-trec-dl-2019,0,1133167,balanced,1,10000,7171,3586,3585,1,cap100,100,100,100,20,0.7335871746509132,0.7335871746509132,371,1,371,0.059730916982516646
msmarco-passage-trec-dl-2019,0,1133167,dibud,64,128,128,64,64,1,budget,6,6,6,6,0.34964391679753176,0.7335871746509132,384,1,128,0.00577262497972697
msmarco-passage-trec-dl-2019,0,1133167,dibud,64,256,256,128,128,1,budget,11,11,11,11,0.5111809270298413,0.7335871746509132,384,1,256,0.005773124983534217
msmarco-passage-trec-dl-2019,0,1133167,dibud,64,512,512,256,256,1,budget,26,26,26,20,0.7335871746509132,0.7335871746509132,384,1,384,0.0057734999572858214
msmarco-passage-trec-dl-2019,0,1133167,dibud,64,1024,1024,384,640,1,budget,39,39,39,20,0.7335871746509132,0.7335871746509132,384,1,384,0.005773707991465926
msmarco-passage-trec-dl-2019,0,1133167,dibud,64,2048,2048,960,1088,1,budget,82,82,82,20,0.7335871746509132,0.7335871746509132,384,1,384,0.005773874931037426
msmarco-passage-trec-dl-2019,0,1133167,dibud,64,4096,4096,2880,1216,1,budget,92,92,92,20,0.7335871746509132,0.7335871746509132,384,1,384,0.005774041987024248
msmarco-passage-trec-dl-2019,0,1133167,dibud,64,8192,4864,3648,1216,1,cap100,100,100,100,20,0.7335871746509132,0.7335871746509132,384,1,384,0.0057742499047890306
msmarco-passage-trec-dl-2019,0,1133167,dibud,64,10000,4864,3648,1216,1,cap100,100,100,100,20,0.7335871746509132,0.7335871746509132,384,1,384,0.005774416960775852
msmarco-passage-trec-dl-2019,0,1133167,balanced,64,128,128,64,64,1,budget,6,6,6,6,0.34964391679753176,0.7335871746509132,384,1,128,0.00809466594364494
msmarco-passage-trec-dl-2019,0,1133167,balanced,64,256,256,128,128,1,budget,11,11,11,11,0.5111809270298413,0.7335871746509132,384,1,256,0.00809533300343901
msmarco-passage-trec-dl-2019,0,1133167,balanced,64,512,512,256,256,1,budget,26,26,26,20,0.7335871746509132,0.7335871746509132,384,1,384,0.008095707977190614
msmarco-passage-trec-dl-2019,0,1133167,balanced,64,1024,1024,512,512,1,budget,36,36,36,20,0.7335871746509132,0.7335871746509132,384,1,384,0.008095916011370718
msmarco-passage-trec-dl-2019,0,1133167,balanced,64,2048,2048,1024,1024,1,budget,50,50,50,20,0.7335871746509132,0.7335871746509132,384,1,384,0.008096040925011039
msmarco-passage-trec-dl-2019,0,1133167,balanced,64,4096,4096,2048,2048,1,budget,90,90,90,20,0.7335871746509132,0.7335871746509132,384,1,384,0.00809620798099786
msmarco-passage-trec-dl-2019,0,1133167,balanced,64,8192,7232,3648,3584,1,cap100,100,100,100,20,0.7335871746509132,0.7335871746509132,384,1,384,0.00809637492056936
msmarco-passage-trec-dl-2019,0,1133167,balanced,64,10000,7232,3648,3584,1,cap100,100,100,100,20,0.7335871746509132,0.7335871746509132,384,1,384,0.008096540928818285
msmarco-passage-trec-dl-2019,0,156493,dibud,1,128,128,56,72,1,budget,18,18,18,18,0.9059650895773771,0.9668446814705784,178,1,128,0.009919333038851619
msmarco-passage-trec-dl-2019,0,156493,dibud,1,256,256,99,157,1,budget,25,25,25,20,0.9668446814705784,0.9668446814705784,178,1,178,0.009919582982547581
msmarco-passage-trec-dl-2019,0,156493,dibud,1,512,512,327,185,1,budget,67,67,67,20,0.9668446814705784,0.9668446814705784,178,1,178,0.009919957956299186
msmarco-passage-trec-dl-2019,0,156493,dibud,1,1024,1024,695,329,1,budget,88,88,88,20,0.9668446814705784,0.9668446814705784,178,1,178,0.00992020801641047
msmarco-passage-trec-dl-2019,0,156493,dibud,1,2048,1223,799,424,1,cap100,100,100,100,20,0.9668446814705784,0.9668446814705784,178,1,178,0.00992037495598197
msmarco-passage-trec-dl-2019,0,156493,dibud,1,4096,1223,799,424,1,cap100,100,100,100,20,0.9668446814705784,0.9668446814705784,178,1,178,0.009920582990162075
msmarco-passage-trec-dl-2019,0,156493,dibud,1,8192,1223,799,424,1,cap100,100,100,100,20,0.9668446814705784,0.9668446814705784,178,1,178,0.009920750046148896
