dataset,snapshot,query_id,policy,batch,k,completed,cost,lower_bound,terminal_accesses,stop
msmarco-passage-trec-dl-2019,0,490595,dibud,1,1,1,10,10,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,2,1,10,10,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,3,1,14,14,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,4,1,26,26,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,5,1,46,46,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,6,1,52,52,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,7,1,74,74,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,8,1,80,80,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,9,1,92,92,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,10,1,95,95,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,11,1,98,98,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,12,1,98,98,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,13,1,99,99,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,14,1,100,100,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,15,1,105,105,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,16,1,111,111,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,17,1,112,112,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,18,1,116,116,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,19,1,116,116,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,20,1,116,116,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,21,1,127,127,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,22,1,128,128,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,23,1,141,141,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,24,1,152,152,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,25,1,164,164,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,26,1,173,173,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,27,1,180,180,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,28,1,188,188,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,29,1,202,202,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,30,1,204,204,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,31,1,215,215,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,32,1,223,223,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,33,1,226,226,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,34,1,234,234,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,35,1,234,234,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,36,1,235,235,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,37,1,239,239,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,38,1,246,246,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,39,1,250,250,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,40,1,260,260,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,41,1,291,291,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,42,1,310,310,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,43,1,316,316,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,44,1,329,329,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,45,1,340,340,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,46,1,343,343,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,47,1,343,343,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,48,1,357,357,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,49,1,360,360,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,50,1,362,362,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,51,1,364,364,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,52,1,419,419,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,53,1,433,433,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,54,1,442,442,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,55,1,461,461,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,56,1,481,481,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,57,1,489,489,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,58,1,494,494,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,59,1,521,521,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,60,1,586,586,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,61,1,619,619,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,62,1,621,621,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,63,1,634,634,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,64,1,634,634,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,65,1,660,660,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,66,1,710,710,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,67,1,746,746,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,68,1,757,757,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,69,1,833,833,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,70,1,841,841,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,71,1,843,843,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,72,1,903,903,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,73,1,951,951,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,74,1,973,973,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,75,1,1002,1002,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,76,1,1002,1002,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,77,1,1003,1003,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,78,1,1003,1003,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,79,1,1003,1003,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,80,1,1003,1003,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,81,1,1003,1003,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,82,1,1003,1003,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,83,1,1003,1003,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,84,1,1003,1003,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,85,1,1003,1003,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,86,1,1003,1003,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,87,1,1003,1003,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,88,1,1003,1003,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,89,1,1003,1003,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,90,1,1003,1003,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,91,1,1003,1003,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,92,1,1003,1003,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,93,1,1003,1003,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,94,1,1003,1003,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,95,1,1003,1003,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,96,1,1003,1003,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,97,1,1003,1003,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,98,1,1003,1003,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,99,1,1003,1003,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,1,100,1,1003,1003,1003,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,1,1,10,10,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,2,1,10,10,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,3,1,15,15,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,4,1,27,27,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,5,1,47,47,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,6,1,53,53,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,7,1,74,74,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,8,1,80,80,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,9,1,92,92,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,10,1,95,95,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,11,1,100,100,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,12,1,100,100,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,13,1,102,102,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,14,1,104,104,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,15,1,114,114,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,16,1,126,126,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,17,1,128,128,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,18,1,136,136,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,19,1,136,136,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,20,1,136,136,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,21,1,152,152,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,22,1,152,152,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,23,1,168,168,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,24,1,182,182,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,25,1,196,196,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,26,1,208,208,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,27,1,216,216,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,28,1,226,226,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,29,1,244,244,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,30,1,246,246,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,31,1,260,260,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,32,1,270,270,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,33,1,274,274,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,34,1,284,284,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,35,1,284,284,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,36,1,284,284,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,37,1,284,284,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,38,1,284,284,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,39,1,284,284,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,40,1,284,284,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,41,1,297,297,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,42,1,327,327,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,43,1,335,335,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,44,1,335,335,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,45,1,344,344,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,46,1,350,350,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,47,1,350,350,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,48,1,378,378,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,49,1,384,384,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,50,1,388,388,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,51,1,392,392,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,52,1,460,460,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,53,1,476,476,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,54,1,486,486,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,55,1,524,524,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,56,1,564,564,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,57,1,580,580,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,58,1,590,590,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,59,1,644,644,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,60,1,736,736,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,61,1,736,736,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,62,1,736,736,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,63,1,736,736,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,64,1,736,736,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,65,1,736,736,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,66,1,736,736,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,67,1,755,755,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,68,1,777,777,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,69,1,929,929,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,70,1,945,945,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,71,1,949,949,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,72,1,1069,1069,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,73,1,1165,1165,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,74,1,1209,1209,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,75,1,1267,1267,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,76,1,1267,1267,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,77,1,1269,1269,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,78,1,1269,1269,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,79,1,1269,1269,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,80,1,1269,1269,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,81,1,1269,1269,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,82,1,1269,1269,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,83,1,1269,1269,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,84,1,1269,1269,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,85,1,1269,1269,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,86,1,1269,1269,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,87,1,1269,1269,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,88,1,1269,1269,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,89,1,1269,1269,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,90,1,1269,1269,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,91,1,1269,1269,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,92,1,1269,1269,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,93,1,1269,1269,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,94,1,1269,1269,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,95,1,1269,1269,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,96,1,1269,1269,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,97,1,1269,1269,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,98,1,1269,1269,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,99,1,1269,1269,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,1,100,1,1269,1269,1269,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,1,1,128,128,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,2,1,128,128,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,3,1,128,128,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,4,1,128,128,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,5,1,128,128,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,6,1,128,128,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,7,1,128,128,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,8,1,128,128,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,9,1,128,128,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,10,1,128,128,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,11,1,128,128,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,12,1,128,128,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,13,1,128,128,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,14,1,128,128,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,15,1,128,128,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,16,1,128,128,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,17,1,128,128,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,18,1,192,192,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,19,1,192,192,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,20,1,192,192,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,21,1,192,192,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,22,1,192,192,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,23,1,192,192,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,24,1,192,192,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,25,1,256,256,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,26,1,256,256,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,27,1,256,256,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,28,1,256,256,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,29,1,256,256,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,30,1,256,256,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,31,1,320,320,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,32,1,320,320,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,33,1,320,320,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,34,1,320,320,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,35,1,320,320,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,36,1,320,320,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,37,1,320,320,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,38,1,320,320,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,39,1,320,320,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,40,1,320,320,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,41,1,384,384,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,42,1,384,384,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,43,1,384,384,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,44,1,384,384,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,45,1,384,384,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,46,1,384,384,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,47,1,384,384,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,48,1,384,384,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,49,1,384,384,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,50,1,448,448,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,51,1,448,448,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,52,1,448,448,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,53,1,512,512,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,54,1,512,512,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,55,1,576,576,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,56,1,576,576,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,57,1,576,576,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,58,1,576,576,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,59,1,640,640,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,60,1,640,640,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,61,1,640,640,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,62,1,640,640,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,63,1,704,704,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,64,1,704,704,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,65,1,704,704,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,66,1,768,768,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,67,1,768,768,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,68,1,832,832,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,69,1,896,896,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,70,1,896,896,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,71,1,896,896,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,72,1,960,960,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,73,1,1024,1024,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,74,1,1024,1024,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,75,1,1024,1024,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,76,1,1024,1024,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,77,1,1024,1024,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,78,1,1024,1024,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,79,1,1024,1024,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,80,1,1024,1024,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,81,1,1024,1024,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,82,1,1024,1024,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,83,1,1024,1024,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,84,1,1024,1024,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,85,1,1024,1024,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,86,1,1024,1024,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,87,1,1024,1024,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,88,1,1024,1024,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,89,1,1024,1024,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,90,1,1024,1024,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,91,1,1024,1024,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,92,1,1024,1024,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,93,1,1024,1024,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,94,1,1024,1024,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,95,1,1024,1024,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,96,1,1024,1024,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,97,1,1024,1024,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,98,1,1024,1024,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,99,1,1024,1024,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,dibud,64,100,1,1024,1024,1024,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,64,1,1,128,128,1216,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,64,2,1,128,128,1216,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,64,3,1,128,128,1216,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,64,4,1,128,128,1216,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,64,5,1,128,128,1216,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,64,6,1,128,128,1216,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,64,7,1,128,128,1216,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,64,8,1,128,128,1216,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,64,9,1,128,128,1216,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,64,10,1,128,128,1216,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,64,11,1,128,128,1216,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,64,12,1,128,128,1216,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,64,13,1,128,128,1216,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,64,14,1,128,128,1216,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,64,15,1,128,128,1216,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,64,16,1,128,128,1216,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,64,17,1,128,128,1216,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,64,18,1,256,256,1216,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,64,19,1,256,256,1216,cap100
msmarco-passage-trec-dl-2019,0,490595,balanced,64,20,1,256,256,1216,cap100
