dataset,snapshot,query_id,policy,batch,budget,accesses,dense,sparse,known,stop,k,k_lower,k_upper,k20,ndcg20,full_ndcg20,cost20,baseline20_complete,budget20_cost,elapsed_seconds
trec-covid-chrono-r2,2,3,dibud,1,128,128,62,66,1,budget,4,4,4,4,0.24364671713950184,0.6564600001590987,1594,1,128,1.2402729159221053
trec-covid-chrono-r2,2,3,dibud,1,256,256,128,128,1,budget,9,9,9,9,0.4566303301447009,0.6564600001590987,1594,1,256,1.2402734159259126
trec-covid-chrono-r2,2,3,dibud,1,512,512,288,224,1,budget,12,12,12,12,0.516780786893961,0.6564600001590987,1594,1,512,1.2402738749515265
trec-covid-chrono-r2,2,3,dibud,1,1024,1024,694,330,1,budget,17,17,17,17,0.623572108892582,0.6564600001590987,1594,1,1024,1.2402741248952225
trec-covid-chrono-r2,2,3,dibud,1,2048,2048,1569,479,1,budget,20,20,20,20,0.6564600001590987,0.6564600001590987,1594,1,1594,1.240274415933527
trec-covid-chrono-r2,2,3,dibud,1,4096,4096,2920,1176,1,budget,29,29,29,20,0.6564600001590987,0.6564600001590987,1594,1,1594,1.2402745829895139
trec-covid-chrono-r2,2,3,dibud,1,8192,6431,5000,1431,0,observation_limit,29,29,100,20,0.6564600001590987,0.6564600001590987,1594,1,1594,1.2402747079031542
trec-covid-chrono-r2,2,3,dibud,1,10000,6431,5000,1431,0,observation_limit,29,29,100,20,0.6564600001590987,0.6564600001590987,1594,1,1594,1.2402748329332098
trec-covid-chrono-r2,2,3,balanced,1,128,128,64,64,1,budget,4,4,4,4,0.24364671713950184,0.6564600001590987,2333,1,128,2.0913012919481844
trec-covid-chrono-r2,2,3,balanced,1,256,256,128,128,1,budget,9,9,9,9,0.4566303301447009,0.6564600001590987,2333,1,256,2.0913017499260604
trec-covid-chrono-r2,2,3,balanced,1,512,512,256,256,1,budget,12,12,12,12,0.516780786893961,0.6564600001590987,2333,1,512,2.0913022079039365
trec-covid-chrono-r2,2,3,balanced,1,1024,1024,512,512,1,budget,13,13,13,13,0.5354341620771834,0.6564600001590987,2333,1,1024,2.0913023749599233
trec-covid-chrono-r2,2,3,balanced,1,2048,2048,1024,1024,1,budget,19,19,19,19,0.6402908545849387,0.6564600001590987,2333,1,2048,2.091302499989979
trec-covid-chrono-r2,2,3,balanced,1,4096,4096,2048,2048,1,budget,24,24,24,20,0.6564600001590987,0.6564600001590987,2333,1,2333,2.091302791959606
trec-covid-chrono-r2,2,3,balanced,1,8192,8192,4096,4096,1,budget,29,29,29,20,0.6564600001590987,0.6564600001590987,2333,1,2333,2.091303041903302
trec-covid-chrono-r2,2,3,balanced,1,10000,10000,5000,5000,1,budget,29,29,29,20,0.6564600001590987,0.6564600001590987,2333,1,2333,2.0913031669333577
trec-covid-chrono-r2,2,3,dibud,64,128,128,64,64,1,budget,4,4,4,4,0.24364671713950184,0.6564600001590987,1664,1,128,0.0326870420249179
trec-covid-chrono-r2,2,3,dibud,64,256,256,128,128,1,budget,9,9,9,9,0.4566303301447009,0.6564600001590987,1664,1,256,0.03268750000279397
trec-covid-chrono-r2,2,3,dibud,64,512,512,256,256,1,budget,12,12,12,12,0.516780786893961,0.6564600001590987,1664,1,512,0.03268791700247675
trec-covid-chrono-r2,2,3,dibud,64,1024,1024,704,320,1,budget,17,17,17,17,0.623572108892582,0.6564600001590987,1664,1,1024,0.03268812503665686
trec-covid-chrono-r2,2,3,dibud,64,2048,2048,1536,512,1,budget,20,20,20,20,0.6564600001590987,0.6564600001590987,1664,1,1664,0.032688291976228356
trec-covid-chrono-r2,2,3,dibud,64,4096,4096,2880,1216,1,budget,29,29,29,20,0.6564600001590987,0.6564600001590987,1664,1,1664,0.03268845903221518
trec-covid-chrono-r2,2,3,dibud,64,8192,6472,5000,1472,0,observation_limit,29,29,100,20,0.6564600001590987,0.6564600001590987,1664,1,1664,0.03268866694997996
trec-covid-chrono-r2,2,3,dibud,64,10000,6472,5000,1472,0,observation_limit,29,29,100,20,0.6564600001590987,0.6564600001590987,1664,1,1664,0.0326887919800356
trec-covid-chrono-r2,2,3,balanced,64,128,128,64,64,1,budget,4,4,4,4,0.24364671713950184,0.6564600001590987,2368,1,128,0.051549999974668026
trec-covid-chrono-r2,2,3,balanced,64,256,256,128,128,1,budget,9,9,9,9,0.4566303301447009,0.6564600001590987,2368,1,256,0.05155049997847527
trec-covid-chrono-r2,2,3,balanced,64,512,512,256,256,1,budget,12,12,12,12,0.516780786893961,0.6564600001590987,2368,1,512,0.0515508329262957
trec-covid-chrono-r2,2,3,balanced,64,1024,1024,512,512,1,budget,13,13,13,13,0.5354341620771834,0.6564600001590987,2368,1,1024,0.05155099998228252
trec-covid-chrono-r2,2,3,balanced,64,2048,2048,1024,1024,1,budget,19,19,19,19,0.6402908545849387,0.6564600001590987,2368,1,2048,0.05155112489592284
trec-covid-chrono-r2,2,3,balanced,64,4096,4096,2048,2048,1,budget,24,24,24,20,0.6564600001590987,0.6564600001590987,2368,1,2368,0.05155129195190966
trec-covid-chrono-r2,2,3,balanced,64,8192,8192,4096,4096,1,budget,29,29,29,20,0.6564600001590987,0.6564600001590987,2368,1,2368,0.051551499986089766
trec-covid-chrono-r2,2,3,balanced,64,10000,10000,5000,5000,1,budget,29,29,29,20,0.6564600001590987,0.6564600001590987,2368,1,2368,0.051551666925661266
trec-covid-chrono-r3,3,2,dibud,1,128,128,60,68,1,budget,4,4,4,4,0.31904201843018953,0.6921570916785481,5987,1,128,1.6038876249222085
trec-covid-chrono-r3,3,2,dibud,1,256,256,119,137,1,budget,6,6,6,6,0.42458628947679244,0.6921570916785481,5987,1,256,1.6038880419218913
trec-covid-chrono-r3,3,2,dibud,1,512,512,229,283,1,budget,6,6,6,6,0.42458628947679244,0.6921570916785481,5987,1,512,1.6038885419256985
trec-covid-chrono-r3,3,2,dibud,1,1024,1024,426,598,1,budget,7,7,7,7,0.42458628947679244,0.6921570916785481,5987,1,1024,1.6038887919858098
trec-covid-chrono-r3,3,2,dibud,1,2048,2048,731,1317,1,budget,11,11,11,11,0.5500747795211689,0.6921570916785481,5987,1,2048,1.6038890419295058
trec-covid-chrono-r3,3,2,dibud,1,4096,4096,1097,2999,1,budget,15,15,15,15,0.6239694275949661,0.6921570916785481,5987,1,4096,1.603889291989617
trec-covid-chrono-r3,3,2,dibud,1,8192,8192,4253,3939,1,budget,22,22,22,20,0.6921570916785481,0.6921570916785481,5987,1,5987,1.603889457997866
trec-covid-chrono-r3,3,2,dibud,1,10000,8939,5000,3939,0,observation_limit,22,22,100,20,0.6921570916785481,0.6921570916785481,5987,1,5987,1.6038896249374375
trec-covid-chrono-r3,3,2,balanced,1,128,128,64,64,1,budget,4,4,4,4,0.31904201843018953,0.6921570916785481,7878,1,128,1.774401000002399
trec-covid-chrono-r3,3,2,balanced,1,256,256,128,128,1,budget,6,6,6,6,0.42458628947679244,0.6921570916785481,7878,1,256,1.7744015830103308
trec-covid-chrono-r3,3,2,balanced,1,512,512,256,256,1,budget,6,6,6,6,0.42458628947679244,0.6921570916785481,7878,1,512,1.7744019581004977
trec-covid-chrono-r3,3,2,balanced,1,1024,1024,512,512,1,budget,6,6,6,6,0.42458628947679244,0.6921570916785481,7878,1,1024,1.7744021670660004
trec-covid-chrono-r3,3,2,balanced,1,2048,2048,1024,1024,1,budget,11,11,11,11,0.5500747795211689,0.6921570916785481,7878,1,2048,1.7744023330742493
trec-covid-chrono-r3,3,2,balanced,1,4096,4096,2048,2048,1,budget,14,14,14,14,0.5884594176865517,0.6921570916785481,7878,1,4096,1.7744025000138208
trec-covid-chrono-r3,3,2,balanced,1,8192,8192,4096,4096,1,budget,22,22,22,20,0.6921570916785481,0.6921570916785481,7878,1,7878,1.7744026670698076
trec-covid-chrono-r3,3,2,balanced,1,10000,10000,5000,5000,1,budget,22,22,22,20,0.6921570916785481,0.6921570916785481,7878,1,7878,1.7744028330780566
trec-covid-chrono-r3,3,2,dibud,64,128,128,64,64,1,budget,4,4,4,4,0.31904201843018953,0.6921570916785481,6016,1,128,0.040697709075175226
trec-covid-chrono-r3,3,2,dibud,64,256,256,128,128,1,budget,6,6,6,6,0.42458628947679244,0.6921570916785481,6016,1,256,0.04069820907898247
trec-covid-chrono-r3,3,2,dibud,64,512,512,256,256,1,budget,6,6,6,6,0.42458628947679244,0.6921570916785481,6016,1,512,0.0406985420268029
trec-covid-chrono-r3,3,2,dibud,64,1024,1024,448,576,1,budget,7,7,7,7,0.42458628947679244,0.6921570916785481,6016,1,1024,0.040698750060983
trec-covid-chrono-r3,3,2,dibud,64,2048,2048,768,1280,1,budget,11,11,11,11,0.5500747795211689,0.6921570916785481,6016,1,2048,0.040698875091038644
trec-covid-chrono-r3,3,2,dibud,64,4096,4096,1152,2944,1,budget,15,15,15,15,0.6239694275949661,0.6921570916785481,6016,1,4096,0.040699042030610144
trec-covid-chrono-r3,3,2,dibud,64,8192,8192,4224,3968,1,budget,22,22,22,20,0.6921570916785481,0.6921570916785481,6016,1,6016,0.040699167060665786
trec-covid-chrono-r3,3,2,dibud,64,10000,8968,5000,3968,0,observation_limit,22,22,100,20,0.6921570916785481,0.6921570916785481,6016,1,6016,0.04069937509484589
trec-covid-chrono-r3,3,2,balanced,64,128,128,64,64,1,budget,4,4,4,4,0.31904201843018953,0.6921570916785481,7936,1,128,0.04463687492534518
trec-covid-chrono-r3,3,2,balanced,64,256,256,128,128,1,budget,6,6,6,6,0.42458628947679244,0.6921570916785481,7936,1,256,0.044637540937401354
trec-covid-chrono-r3,3,2,balanced,64,512,512,256,256,1,budget,6,6,6,6,0.42458628947679244,0.6921570916785481,7936,1,512,0.04463791591115296
trec-covid-chrono-r3,3,2,balanced,64,1024,1024,512,512,1,budget,6,6,6,6,0.42458628947679244,0.6921570916785481,7936,1,1024,0.04463816597126424
trec-covid-chrono-r3,3,2,balanced,64,2048,2048,1024,1024,1,budget,11,11,11,11,0.5500747795211689,0.6921570916785481,7936,1,2048,0.044638291001319885
trec-covid-chrono-r3,3,2,balanced,64,4096,4096,2048,2048,1,budget,14,14,14,14,0.5884594176865517,0.6921570916785481,7936,1,4096,0.044638457940891385
trec-covid-chrono-r3,3,2,balanced,64,8192,8192,4096,4096,1,budget,22,22,22,20,0.6921570916785481,0.6921570916785481,7936,1,7936,0.04463862499687821
trec-covid-chrono-r3,3,2,balanced,64,10000,10000,5000,5000,1,budget,22,22,22,20,0.6921570916785481,0.6921570916785481,7936,1,7936,0.04463879100512713
trec-covid-chrono-r3,3,15,dibud,1,128,128,64,64,1,budget,1,1,1,1,0.0,0.2949889126752404,,0,128,1.2075598340015858
trec-covid-chrono-r3,3,15,dibud,1,256,256,128,128,1,budget,1,1,1,1,0.0,0.2949889126752404,,0,256,1.2075602499535307
trec-covid-chrono-r3,3,15,dibud,1,512,512,256,256,1,budget,1,1,1,1,0.0,0.2949889126752404,,0,512,1.2075604590354487
trec-covid-chrono-r3,3,15,dibud,1,1024,1024,512,512,1,budget,1,1,1,1,0.0,0.2949889126752404,,0,1024,1.2075607089791447
trec-covid-chrono-r3,3,15,dibud,1,2048,2048,1024,1024,1,budget,1,1,1,1,0.0,0.2949889126752404,,0,2048,1.2075609170133248
trec-covid-chrono-r3,3,15,dibud,1,4096,4096,2596,1500,1,budget,2,2,2,2,0.08961728720334346,0.2949889126752404,,0,4096,1.2075610420433804
trec-covid-chrono-r3,3,15,dibud,1,8192,8192,3600,4592,1,budget,5,5,5,5,0.1170915812393364,0.2949889126752404,,0,8192,1.2075611669570208
trec-covid-chrono-r3,3,15,dibud,1,10000,8600,3600,5000,0,observation_limit,5,5,100,5,0.1170915812393364,0.2949889126752404,,0,,1.2075612919870764
trec-covid-chrono-r3,3,15,balanced,1,128,128,64,64,1,budget,1,1,1,1,0.0,0.2949889126752404,,0,128,1.459142291918397
trec-covid-chrono-r3,3,15,balanced,1,256,256,128,128,1,budget,1,1,1,1,0.0,0.2949889126752404,,0,256,1.4591427919222042
trec-covid-chrono-r3,3,15,balanced,1,512,512,256,256,1,budget,1,1,1,1,0.0,0.2949889126752404,,0,512,1.4591430829605088
trec-covid-chrono-r3,3,15,balanced,1,1024,1024,512,512,1,budget,1,1,1,1,0.0,0.2949889126752404,,0,1024,1.459143374930136
trec-covid-chrono-r3,3,15,balanced,1,2048,2048,1024,1024,1,budget,1,1,1,1,0.0,0.2949889126752404,,0,2048,1.459143666899763
trec-covid-chrono-r3,3,15,balanced,1,4096,4096,2048,2048,1,budget,2,2,2,2,0.08961728720334346,0.2949889126752404,,0,4096,1.4591437919298187
trec-covid-chrono-r3,3,15,balanced,1,8192,8192,4096,4096,1,budget,5,5,5,5,0.1170915812393364,0.2949889126752404,,0,8192,1.4591439579380676
trec-covid-chrono-r3,3,15,balanced,1,10000,10000,5000,5000,1,budget,5,5,5,5,0.1170915812393364,0.2949889126752404,,0,10000,1.4591440829681233
trec-covid-chrono-r3,3,15,dibud,64,128,128,64,64,1,budget,1,1,1,1,0.0,0.2949889126752404,,0,128,0.0337782499846071
trec-covid-chrono-r3,3,15,dibud,64,256,256,128,128,1,budget,1,1,1,1,0.0,0.2949889126752404,,0,256,0.03377870889380574
trec-covid-chrono-r3,3,15,dibud,64,512,512,256,256,1,budget,1,1,1,1,0.0,0.2949889126752404,,0,512,0.03377899993211031
trec-covid-chrono-r3,3,15,dibud,64,1024,1024,512,512,1,budget,1,1,1,1,0.0,0.2949889126752404,,0,1024,0.03377912496216595
trec-covid-chrono-r3,3,15,dibud,64,2048,2048,1024,1024,1,budget,1,1,1,1,0.0,0.2949889126752404,,0,2048,0.033779249992221594
trec-covid-chrono-r3,3,15,dibud,64,4096,4096,2560,1536,1,budget,2,2,2,2,0.08961728720334346,0.2949889126752404,,0,4096,0.033779374905861914
trec-covid-chrono-r3,3,15,dibud,64,8192,8192,3648,4544,1,budget,5,5,5,5,0.1170915812393364,0.2949889126752404,,0,8192,0.03377945895772427
trec-covid-chrono-r3,3,15,dibud,64,10000,8648,3648,5000,0,observation_limit,5,5,100,5,0.1170915812393364,0.2949889126752404,,0,,0.0337796249659732
trec-covid-chrono-r3,3,15,balanced,64,128,128,64,64,1,budget,1,1,1,1,0.0,0.2949889126752404,,0,128,0.04103758302517235
trec-covid-chrono-r3,3,15,balanced,64,256,256,128,128,1,budget,1,1,1,1,0.0,0.2949889126752404,,0,256,0.041038041934370995
trec-covid-chrono-r3,3,15,balanced,64,512,512,256,256,1,budget,1,1,1,1,0.0,0.2949889126752404,,0,512,0.04103833297267556
trec-covid-chrono-r3,3,15,balanced,64,1024,1024,512,512,1,budget,1,1,1,1,0.0,0.2949889126752404,,0,1024,0.04103854193817824
trec-covid-chrono-r3,3,15,balanced,64,2048,2048,1024,1024,1,budget,1,1,1,1,0.0,0.2949889126752404,,0,2048,0.04103866696823388
trec-covid-chrono-r3,3,15,balanced,64,4096,4096,2048,2048,1,budget,2,2,2,2,0.08961728720334346,0.2949889126752404,,0,4096,0.04103887500241399
trec-covid-chrono-r3,3,15,balanced,64,8192,8192,4096,4096,1,budget,5,5,5,5,0.1170915812393364,0.2949889126752404,,0,8192,0.04103899991605431
trec-covid-chrono-r3,3,15,balanced,64,10000,10000,5000,5000,1,budget,5,5,5,5,0.1170915812393364,0.2949889126752404,,0,10000,0.04103908292017877
trec-covid-chrono-r4,4,5,dibud,1,128,128,64,64,1,budget,7,7,7,7,0.4135104339021397,0.6320691266097876,1067,1,128,1.3930051670176908
trec-covid-chrono-r4,4,5,dibud,1,256,256,146,110,1,budget,12,12,12,12,0.49442183246369925,0.6320691266097876,1067,1,256,1.393005667021498
trec-covid-chrono-r4,4,5,dibud,1,512,512,281,231,1,budget,18,18,18,18,0.5830350104680507,0.6320691266097876,1067,1,512,1.3930060840211809
trec-covid-chrono-r4,4,5,dibud,1,1024,1024,593,431,1,budget,19,19,19,19,0.6158999810356278,0.6320691266097876,1067,1,1024,1.3930064589949325
trec-covid-chrono-r4,4,5,dibud,1,2048,2048,1453,595,1,budget,27,27,27,20,0.6320691266097876,0.6320691266097876,1067,1,1067,1.393006750033237
trec-covid-chrono-r4,4,5,dibud,1,4096,4096,1509,2587,1,budget,41,41,41,20,0.6320691266097876,0.6320691266097876,1067,1,1067,1.3930069170892239
trec-covid-chrono-r4,4,5,dibud,1,8192,6509,1509,5000,0,observation_limit,42,42,100,20,0.6320691266097876,0.6320691266097876,1067,1,1067,1.3930070420028642
trec-covid-chrono-r4,4,5,dibud,1,10000,6509,1509,5000,0,observation_limit,42,42,100,20,0.6320691266097876,0.6320691266097876,1067,1,1067,1.393007209058851
trec-covid-chrono-r4,4,5,balanced,1,128,128,64,64,1,budget,7,7,7,7,0.4135104339021397,0.6320691266097876,1239,1,128,2.2959026669850573
trec-covid-chrono-r4,4,5,balanced,1,256,256,128,128,1,budget,11,11,11,11,0.47522951338100783,0.6320691266097876,1239,1,256,2.29590308398474
trec-covid-chrono-r4,4,5,balanced,1,512,512,256,256,1,budget,18,18,18,18,0.5830350104680507,0.6320691266097876,1239,1,512,2.2959035420790315
trec-covid-chrono-r4,4,5,balanced,1,1024,1024,512,512,1,budget,18,18,18,18,0.5830350104680507,0.6320691266097876,1239,1,1024,2.2959038340486586
trec-covid-chrono-r4,4,5,balanced,1,2048,2048,1024,1024,1,budget,25,25,25,20,0.6320691266097876,0.6320691266097876,1239,1,1239,2.295904124970548
trec-covid-chrono-r4,4,5,balanced,1,4096,4096,2048,2048,1,budget,41,41,41,20,0.6320691266097876,0.6320691266097876,1239,1,1239,2.295904375030659
trec-covid-chrono-r4,4,5,balanced,1,8192,8192,4096,4096,1,budget,42,42,42,20,0.6320691266097876,0.6320691266097876,1239,1,1239,2.295904500060715
trec-covid-chrono-r4,4,5,balanced,1,10000,10000,5000,5000,1,budget,42,42,42,20,0.6320691266097876,0.6320691266097876,1239,1,1239,2.295904624974355
trec-covid-chrono-r4,4,5,dibud,64,128,128,64,64,1,budget,7,7,7,7,0.4135104339021397,0.6320691266097876,1088,1,128,0.03555016603786498
trec-covid-chrono-r4,4,5,dibud,64,256,256,128,128,1,budget,11,11,11,11,0.47522951338100783,0.6320691266097876,1088,1,256,0.03555054101161659
trec-covid-chrono-r4,4,5,dibud,64,512,512,256,256,1,budget,18,18,18,18,0.5830350104680507,0.6320691266097876,1088,1,512,0.03555091598536819
trec-covid-chrono-r4,4,5,dibud,64,1024,1024,576,448,1,budget,18,18,18,18,0.5830350104680507,0.6320691266097876,1088,1,1024,0.03555112495087087
trec-covid-chrono-r4,4,5,dibud,64,2048,2048,1408,640,1,budget,27,27,27,20,0.6320691266097876,0.6320691266097876,1088,1,1088,0.035551332985050976
trec-covid-chrono-r4,4,5,dibud,64,4096,4096,1536,2560,1,budget,41,41,41,20,0.6320691266097876,0.6320691266097876,1088,1,1088,0.03555145801510662
trec-covid-chrono-r4,4,5,dibud,64,8192,6536,1536,5000,0,observation_limit,42,42,100,20,0.6320691266097876,0.6320691266097876,1088,1,1088,0.03555162495467812
trec-covid-chrono-r4,4,5,dibud,64,10000,6536,1536,5000,0,observation_limit,42,42,100,20,0.6320691266097876,0.6320691266097876,1088,1,1088,0.03555179096292704
trec-covid-chrono-r4,4,5,balanced,64,128,128,64,64,1,budget,7,7,7,7,0.4135104339021397,0.6320691266097876,1216,1,128,0.05495374999009073
trec-covid-chrono-r4,4,5,balanced,64,256,256,128,128,1,budget,11,11,11,11,0.47522951338100783,0.6320691266097876,1216,1,256,0.05495437502395362
trec-covid-chrono-r4,4,5,balanced,64,512,512,256,256,1,budget,18,18,18,18,0.5830350104680507,0.6320691266097876,1216,1,512,0.05495474999770522
trec-covid-chrono-r4,4,5,balanced,64,1024,1024,512,512,1,budget,18,18,18,18,0.5830350104680507,0.6320691266097876,1216,1,1024,0.054955000057816505
trec-covid-chrono-r4,4,5,balanced,64,2048,2048,1024,1024,1,budget,25,25,25,20,0.6320691266097876,0.6320691266097876,1216,1,1216,0.05495529097970575
trec-covid-chrono-r4,4,5,balanced,64,4096,4096,2048,2048,1,budget,41,41,41,20,0.6320691266097876,0.6320691266097876,1216,1,1216,0.054955541039817035
trec-covid-chrono-r4,4,5,balanced,64,8192,8192,4096,4096,1,budget,42,42,42,20,0.6320691266097876,0.6320691266097876,1216,1,1216,0.054955707979388535
trec-covid-chrono-r4,4,5,balanced,64,10000,10000,5000,5000,1,budget,42,42,42,20,0.6320691266097876,0.6320691266097876,1216,1,1216,0.05495583300944418
trec-covid-chrono-r4,4,4,dibud,1,128,128,64,64,1,budget,0,0,0,0,0.0,0.45153063287836415,,0,128,1.1776291250716895
trec-covid-chrono-r4,4,4,dibud,1,256,256,128,128,1,budget,2,2,2,2,0.23165732683700074,0.45153063287836415,,0,256,1.1776295830495656
trec-covid-chrono-r4,4,4,dibud,1,512,512,256,256,1,budget,3,3,3,3,0.26716733674541504,0.45153063287836415,,0,512,1.1776298329932615
trec-covid-chrono-r4,4,4,dibud,1,1024,1024,426,598,1,budget,6,6,6,6,0.32834065212344693,0.45153063287836415,,0,1024,1.1776300000492483
trec-covid-chrono-r4,4,4,dibud,1,2048,2048,636,1412,1,budget,11,11,11,11,0.3481511856513547,0.45153063287836415,,0,2048,1.1776302079670131
trec-covid-chrono-r4,4,4,dibud,1,4096,4096,853,3243,1,budget,11,11,11,11,0.3481511856513547,0.45153063287836415,,0,4096,1.1776304580271244
trec-covid-chrono-r4,4,4,dibud,1,8192,7144,2144,5000,0,observation_limit,19,19,100,19,0.4191923417300444,0.45153063287836415,,0,,1.17763058305718
trec-covid-chrono-r4,4,4,dibud,1,10000,7144,2144,5000,0,observation_limit,19,19,100,19,0.4191923417300444,0.45153063287836415,,0,,1.1776306660613045
trec-covid-chrono-r4,4,4,balanced,1,128,128,64,64,1,budget,0,0,0,0,0.0,0.45153063287836415,,0,128,1.7422721249749884
trec-covid-chrono-r4,4,4,balanced,1,256,256,128,128,1,budget,2,2,2,2,0.23165732683700074,0.45153063287836415,,0,256,1.7422725829528645
trec-covid-chrono-r4,4,4,balanced,1,512,512,256,256,1,budget,3,3,3,3,0.26716733674541504,0.45153063287836415,,0,512,1.7422728749224916
trec-covid-chrono-r4,4,4,balanced,1,1024,1024,512,512,1,budget,6,6,6,6,0.32834065212344693,0.45153063287836415,,0,1024,1.7422730829566717
trec-covid-chrono-r4,4,4,balanced,1,2048,2048,1024,1024,1,budget,8,8,8,8,0.32834065212344693,0.45153063287836415,,0,2048,1.7422732500126585
trec-covid-chrono-r4,4,4,balanced,1,4096,4096,2048,2048,1,budget,11,11,11,11,0.3481511856513547,0.45153063287836415,,0,4096,1.7422733749262989
trec-covid-chrono-r4,4,4,balanced,1,8192,8192,4096,4096,1,budget,18,18,18,18,0.4191923417300444,0.45153063287836415,,0,8192,1.7422734999563545
trec-covid-chrono-r4,4,4,balanced,1,10000,10000,5000,5000,1,budget,19,19,19,19,0.4191923417300444,0.45153063287836415,,0,10000,1.742273582960479
trec-covid-chrono-r4,4,4,dibud,64,128,128,64,64,1,budget,0,0,0,0,0.0,0.45153063287836415,,0,128,0.03287879191339016
trec-covid-chrono-r4,4,4,dibud,64,256,256,128,128,1,budget,2,2,2,2,0.23165732683700074,0.45153063287836415,,0,256,0.032879167003557086
trec-covid-chrono-r4,4,4,dibud,64,512,512,256,256,1,budget,3,3,3,3,0.26716733674541504,0.45153063287836415,,0,512,0.03287949995137751
trec-covid-chrono-r4,4,4,dibud,64,1024,1024,448,576,1,budget,6,6,6,6,0.32834065212344693,0.45153063287836415,,0,1024,0.03287966700736433
trec-covid-chrono-r4,4,4,dibud,64,2048,2048,640,1408,1,budget,11,11,11,11,0.3481511856513547,0.45153063287836415,,0,2048,0.03287979192100465
trec-covid-chrono-r4,4,4,dibud,64,4096,4096,896,3200,1,budget,11,11,11,11,0.3481511856513547,0.45153063287836415,,0,4096,0.032879916951060295
trec-covid-chrono-r4,4,4,dibud,64,8192,7176,2176,5000,0,observation_limit,19,19,100,19,0.4191923417300444,0.45153063287836415,,0,,0.03288004198111594
trec-covid-chrono-r4,4,4,dibud,64,10000,7176,2176,5000,0,observation_limit,19,19,100,19,0.4191923417300444,0.45153063287836415,,0,,0.03288020798936486
trec-covid-chrono-r4,4,4,balanced,64,128,128,64,64,1,budget,0,0,0,0,0.0,0.45153063287836415,,0,128,0.044730667024850845
trec-covid-chrono-r4,4,4,balanced,64,256,256,128,128,1,budget,2,2,2,2,0.23165732683700074,0.45153063287836415,,0,256,0.044731250032782555
trec-covid-chrono-r4,4,4,balanced,64,512,512,256,256,1,budget,3,3,3,3,0.26716733674541504,0.45153063287836415,,0,512,0.0447315420024097
trec-covid-chrono-r4,4,4,balanced,64,1024,1024,512,512,1,budget,6,6,6,6,0.32834065212344693,0.45153063287836415,,0,1024,0.04473170801065862
trec-covid-chrono-r4,4,4,balanced,64,2048,2048,1024,1024,1,budget,8,8,8,8,0.32834065212344693,0.45153063287836415,,0,2048,0.044731833040714264
trec-covid-chrono-r4,4,4,balanced,64,4096,4096,2048,2048,1,budget,11,11,11,11,0.3481511856513547,0.45153063287836415,,0,4096,0.0447319169761613
trec-covid-chrono-r4,4,4,balanced,64,8192,8192,4096,4096,1,budget,18,18,18,18,0.4191923417300444,0.45153063287836415,,0,8192,0.04473204200621694
trec-covid-chrono-r4,4,4,balanced,64,10000,10000,5000,5000,1,budget,19,19,19,19,0.4191923417300444,0.45153063287836415,,0,10000,0.044732167036272585
trec-covid-chrono-r5,5,25,dibud,1,128,128,60,68,1,budget,11,11,11,11,0.6376417356378722,0.8533870861502348,861,1,128,1.2068866660119966
trec-covid-chrono-r5,5,25,dibud,1,256,256,119,137,1,budget,16,16,16,16,0.8199495947655214,0.8533870861502348,861,1,256,1.2068870830116794
trec-covid-chrono-r5,5,25,dibud,1,512,512,232,280,1,budget,18,18,18,18,0.8533870861502348,0.8533870861502348,861,1,512,1.2068875830154866
trec-covid-chrono-r5,5,25,dibud,1,1024,1024,434,590,1,budget,24,24,24,20,0.8533870861502348,0.8533870861502348,861,1,861,1.2068879579892382
trec-covid-chrono-r5,5,25,dibud,1,2048,2048,509,1539,1,budget,30,30,30,20,0.8533870861502348,0.8533870861502348,861,1,861,1.2068880830192938
trec-covid-chrono-r5,5,25,dibud,1,4096,4096,646,3450,1,budget,30,30,30,20,0.8533870861502348,0.8533870861502348,861,1,861,1.2068882080493495
trec-covid-chrono-r5,5,25,dibud,1,8192,5952,952,5000,0,observation_limit,41,41,100,20,0.8533870861502348,0.8533870861502348,861,1,861,1.2068883329629898
trec-covid-chrono-r5,5,25,dibud,1,10000,5952,952,5000,0,observation_limit,41,41,100,20,0.8533870861502348,0.8533870861502348,861,1,861,1.2068885000189766
trec-covid-chrono-r5,5,25,balanced,1,128,128,64,64,1,budget,11,11,11,11,0.6376417356378722,0.8533870861502348,976,1,128,2.168370166909881
trec-covid-chrono-r5,5,25,balanced,1,256,256,128,128,1,budget,15,15,15,15,0.7851994220666528,0.8533870861502348,976,1,256,2.1683706250041723
trec-covid-chrono-r5,5,25,balanced,1,512,512,256,256,1,budget,17,17,17,17,0.8199495947655214,0.8533870861502348,976,1,512,2.1683709579519928
trec-covid-chrono-r5,5,25,balanced,1,1024,1024,512,512,1,budget,20,20,20,20,0.8533870861502348,0.8533870861502348,976,1,976,2.168371291947551
trec-covid-chrono-r5,5,25,balanced,1,2048,2048,1024,1024,1,budget,28,28,28,20,0.8533870861502348,0.8533870861502348,976,1,976,2.1683714579558
trec-covid-chrono-r5,5,25,balanced,1,4096,4096,2048,2048,1,budget,30,30,30,20,0.8533870861502348,0.8533870861502348,976,1,976,2.1683715829858556
trec-covid-chrono-r5,5,25,balanced,1,8192,8192,4096,4096,1,budget,41,41,41,20,0.8533870861502348,0.8533870861502348,976,1,976,2.168371749925427
