dataset,snapshot,query_id,policy,batch,k,completed,cost,lower_bound,terminal_accesses,stop
nfcorpus,0,PLAIN-1008,dibud,1,1,1,5,5,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,2,1,5,5,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,3,1,5,5,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,4,1,5,5,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,5,1,6,6,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,6,1,7,7,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,7,1,8,8,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,8,1,9,9,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,9,1,10,10,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,10,1,11,11,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,11,1,12,12,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,12,1,13,13,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,13,1,14,14,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,14,1,15,15,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,15,1,16,16,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,16,1,17,17,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,17,1,18,18,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,18,1,19,19,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,19,1,20,20,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,20,1,21,21,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,21,1,22,22,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,22,1,23,23,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,23,1,24,24,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,24,1,25,25,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,25,1,26,26,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,26,1,27,27,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,27,1,28,28,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,28,1,29,29,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,29,1,30,30,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,30,1,31,31,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,31,1,32,32,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,32,1,33,33,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,33,1,34,34,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,34,1,35,35,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,35,1,36,36,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,36,1,37,37,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,37,1,38,38,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,38,1,39,39,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,39,1,40,40,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,40,1,41,41,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,41,1,42,42,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,42,1,43,43,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,43,1,44,44,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,44,1,45,45,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,45,1,46,46,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,46,1,47,47,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,47,1,48,48,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,48,1,49,49,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,49,1,50,50,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,50,1,51,51,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,51,1,52,52,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,52,1,53,53,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,53,1,54,54,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,54,1,55,55,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,55,1,56,56,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,56,1,57,57,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,57,1,58,58,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,58,1,59,59,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,59,1,60,60,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,60,1,61,61,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,61,1,62,62,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,62,1,63,63,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,63,1,64,64,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,64,1,65,65,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,65,1,66,66,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,66,1,67,67,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,67,1,68,68,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,68,1,69,69,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,69,1,70,70,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,70,1,71,71,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,71,1,72,72,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,72,1,73,73,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,73,1,74,74,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,74,1,75,75,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,75,1,76,76,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,76,1,77,77,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,77,1,78,78,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,78,1,79,79,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,79,1,80,80,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,80,1,81,81,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,81,1,82,82,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,82,1,83,83,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,83,1,84,84,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,84,1,85,85,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,85,1,86,86,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,86,1,87,87,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,87,1,88,88,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,88,1,89,89,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,89,1,90,90,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,90,1,91,91,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,91,1,92,92,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,92,1,93,93,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,93,1,94,94,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,94,1,95,95,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,95,1,96,96,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,96,1,97,97,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,97,1,98,98,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,98,1,99,99,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,99,1,100,100,101,cap100
nfcorpus,0,PLAIN-1008,dibud,1,100,1,101,101,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,1,1,5,5,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,2,1,5,5,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,3,1,5,5,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,4,1,5,5,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,5,1,6,6,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,6,1,7,7,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,7,1,8,8,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,8,1,9,9,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,9,1,10,10,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,10,1,11,11,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,11,1,12,12,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,12,1,13,13,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,13,1,14,14,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,14,1,15,15,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,15,1,16,16,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,16,1,17,17,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,17,1,18,18,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,18,1,19,19,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,19,1,20,20,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,20,1,21,21,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,21,1,22,22,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,22,1,23,23,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,23,1,24,24,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,24,1,25,25,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,25,1,26,26,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,26,1,27,27,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,27,1,28,28,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,28,1,29,29,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,29,1,30,30,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,30,1,31,31,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,31,1,32,32,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,32,1,33,33,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,33,1,34,34,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,34,1,35,35,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,35,1,36,36,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,36,1,37,37,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,37,1,38,38,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,38,1,39,39,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,39,1,40,40,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,40,1,41,41,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,41,1,42,42,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,42,1,43,43,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,43,1,44,44,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,44,1,45,45,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,45,1,46,46,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,46,1,47,47,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,47,1,48,48,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,48,1,49,49,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,49,1,50,50,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,50,1,51,51,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,51,1,52,52,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,52,1,53,53,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,53,1,54,54,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,54,1,55,55,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,55,1,56,56,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,56,1,57,57,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,57,1,58,58,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,58,1,59,59,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,59,1,60,60,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,60,1,61,61,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,61,1,62,62,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,62,1,63,63,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,63,1,64,64,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,64,1,65,65,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,65,1,66,66,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,66,1,67,67,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,67,1,68,68,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,68,1,69,69,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,69,1,70,70,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,70,1,71,71,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,71,1,72,72,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,72,1,73,73,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,73,1,74,74,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,74,1,75,75,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,75,1,76,76,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,76,1,77,77,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,77,1,78,78,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,78,1,79,79,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,79,1,80,80,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,80,1,81,81,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,81,1,82,82,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,82,1,83,83,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,83,1,84,84,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,84,1,85,85,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,85,1,86,86,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,86,1,87,87,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,87,1,88,88,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,88,1,89,89,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,89,1,90,90,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,90,1,91,91,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,91,1,92,92,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,92,1,93,93,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,93,1,94,94,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,94,1,95,95,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,95,1,96,96,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,96,1,97,97,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,97,1,98,98,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,98,1,99,99,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,99,1,100,100,101,cap100
nfcorpus,0,PLAIN-1008,balanced,1,100,1,101,101,101,cap100
nfcorpus,0,PLAIN-1008,dibud,64,1,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,2,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,3,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,4,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,5,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,6,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,7,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,8,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,9,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,10,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,11,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,12,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,13,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,14,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,15,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,16,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,17,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,18,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,19,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,20,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,21,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,22,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,23,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,24,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,25,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,26,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,27,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,28,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,29,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,30,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,31,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,32,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,33,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,34,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,35,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,36,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,37,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,38,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,39,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,40,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,41,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,42,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,43,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,44,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,45,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,46,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,47,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,48,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,49,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,50,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,51,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,52,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,53,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,54,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,55,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,56,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,57,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,58,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,59,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,60,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,61,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,62,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,63,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,64,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,65,1,128,128,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,66,1,128,128,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,67,1,128,128,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,68,1,128,128,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,69,1,128,128,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,70,1,128,128,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,71,1,128,128,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,72,1,128,128,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,73,1,128,128,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,74,1,128,128,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,75,1,128,128,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,76,1,128,128,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,77,1,128,128,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,78,1,128,128,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,79,1,128,128,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,80,1,128,128,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,81,1,128,128,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,82,1,128,128,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,83,1,128,128,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,84,1,128,128,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,85,1,128,128,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,86,1,128,128,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,87,1,128,128,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,88,1,128,128,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,89,1,128,128,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,90,1,128,128,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,91,1,128,128,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,92,1,128,128,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,93,1,128,128,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,94,1,128,128,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,95,1,128,128,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,96,1,128,128,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,97,1,128,128,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,98,1,128,128,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,99,1,128,128,128,cap100
nfcorpus,0,PLAIN-1008,dibud,64,100,1,128,128,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,1,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,2,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,3,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,4,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,5,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,6,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,7,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,8,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,9,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,10,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,11,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,12,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,13,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,14,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,15,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,16,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,17,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,18,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,19,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,20,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,21,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,22,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,23,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,24,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,25,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,26,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,27,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,28,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,29,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,30,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,31,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,32,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,33,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,34,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,35,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,36,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,37,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,38,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,39,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,40,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,41,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,42,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,43,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,44,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,45,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,46,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,47,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,48,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,49,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,50,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,51,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,52,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,53,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,54,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,55,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,56,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,57,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,58,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,59,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,60,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,61,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,62,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,63,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,64,1,65,65,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,65,1,128,128,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,66,1,128,128,128,cap100
nfcorpus,0,PLAIN-1008,balanced,64,67,1,128,128,128,cap100
