dataset,snapshot,policy,batch,accesses,dense,sparse,known,stop,k,k_lower,k_upper,k20,ndcg20,full_ndcg20,cost20,baseline20_complete,budget20_cost,elapsed_seconds,baseline_cost_lower,capped_cost_upper,ndcg20_upper,query_id,budget,target,fold
msmarco-passage-trec-dl-2020,0,dibud,1,8192,7518,674,1,budget,69,69,69,20,0.643484177894064,0.643484177894064,244,1,244,0.1061291694641113,244.0,244.0,0.643484177894064,141630,8192,0.99,3
msmarco-passage-trec-dl-2020,0,dibud,1,8192,3328,4864,1,budget,51,51,51,20,0.6634606033917181,0.6634606033917181,175,1,175,0.1155309677124023,175.0,175.0,0.6634606033917181,169208,8192,0.99,3
msmarco-passage-trec-dl-2020,0,dibud,1,8192,4096,4096,1,budget,17,17,17,17,0.3573111399046286,0.3573111399046286,12725,1,8192,0.1463367938995361,12725.0,8192.0,0.3573111399046286,174463,8192,0.99,3
msmarco-passage-trec-dl-2020,0,dibud,1,8192,4096,4096,1,budget,13,13,13,13,0.3155154195403942,0.3604991527708174,15542,1,8192,0.1618192195892334,15542.0,8192.0,0.3155154195403942,23849,8192,0.99,3
msmarco-passage-trec-dl-2020,0,dibud,1,8192,6503,1689,1,budget,13,13,13,13,0.447503645651901,0.6001251348684815,35562,1,8192,0.327164888381958,35562.0,8192.0,0.447503645651901,324585,8192,0.99,3
msmarco-passage-trec-dl-2020,0,dibud,1,8192,6319,1873,1,budget,74,74,74,20,0.6904440430849137,0.6904440430849137,293,1,293,0.1033380031585693,293.0,293.0,0.6904440430849137,332593,8192,0.99,3
msmarco-passage-trec-dl-2020,0,dibud,1,8192,3226,4966,1,budget,69,69,69,20,0.3057603662336444,0.3057603662336444,816,1,816,0.1033272743225097,816.0,816.0,0.3057603662336444,67316,8192,0.99,3
msmarco-passage-trec-dl-2020,0,dibud,1,10000,2792,7208,1,budget,23,23,23,20,0.532993380429833,0.532993380429833,1096,1,1096,0.1509130001068115,1096.0,1096.0,0.532993380429833,1110678,10000,0.99,4
msmarco-passage-trec-dl-2020,0,dibud,1,10000,9473,527,1,budget,39,39,39,20,0.4910400966831998,0.4910400966831998,968,1,968,0.1458549499511718,968.0,968.0,0.4910400966831998,1115210,10000,0.99,4
msmarco-passage-trec-dl-2020,0,dibud,1,10000,1418,8582,1,budget,62,62,62,20,0.7358326896234014,0.7358326896234014,68,1,68,0.1379029750823974,68.0,68.0,0.7358326896234014,1131069,10000,0.99,4
msmarco-passage-trec-dl-2020,0,dibud,1,10000,503,9497,1,budget,43,43,43,20,0.7220311925687395,0.7220311925687395,282,1,282,0.1103880405426025,282.0,282.0,0.7220311925687395,156498,10000,0.99,4
msmarco-passage-trec-dl-2020,0,dibud,1,10000,5000,5000,1,budget,38,38,38,20,0.3379680345449382,0.3379680345449382,108,1,108,0.1053249835968017,108.0,108.0,0.3379680345449382,336901,10000,0.99,4
msmarco-passage-trec-dl-2020,0,dibud,1,10000,7660,2340,1,budget,70,70,70,20,0.6967714579117475,0.6967714579117475,900,1,900,0.102396011352539,900.0,900.0,0.6967714579117475,640502,10000,0.99,4
msmarco-passage-trec-dl-2020,0,dibud,1,10000,9418,582,1,budget,53,53,53,20,0.0417612288323718,0.0417612288323718,326,1,326,0.1017470359802246,326.0,326.0,0.0417612288323718,673670,10000,0.99,4
msmarco-passage-trec-dl-2020,0,dibud,1,10000,4861,5139,1,budget,32,32,32,20,0.7450015733748795,0.7450015733748795,791,1,791,0.1021149158477783,791.0,791.0,0.7450015733748795,730539,10000,0.99,4
msmarco-passage-trec-dl-2020,0,dibud,1,10000,6639,3361,1,budget,66,66,66,20,0.6444994660604118,0.6444994660604118,183,1,183,0.1034772396087646,183.0,183.0,0.6444994660604118,877809,10000,0.99,4
msmarco-passage-trec-dl-2020,0,dibud,1,10000,8822,1178,1,budget,31,31,31,20,0.6010337065011041,0.6010337065011041,671,1,671,0.1013739109039306,671.0,671.0,0.6010337065011041,940547,10000,0.99,4
nfcorpus,0,dibud,1,256,124,132,1,budget,15,15,15,15,1.0,1.0,482,1,256,0.0318930149078369,482.0,256.0,1.0,PLAIN-1039,256,0.9,0
nfcorpus,0,dibud,1,102,100,2,1,cap100,100,100,100,20,0.5531464700081437,0.5531464700081437,22,1,22,0.0121982097625732,22.0,22.0,0.5531464700081437,PLAIN-1088,256,0.9,0
nfcorpus,0,dibud,1,256,214,42,1,budget,27,27,27,20,0.59239240093535,0.59239240093535,103,1,103,0.028883934020996,103.0,103.0,0.59239240093535,PLAIN-1109,256,0.9,0
nfcorpus,0,dibud,1,256,242,14,1,budget,12,12,12,12,0.1321933351948605,0.1321933351948605,1787,1,256,0.025886058807373,1787.0,256.0,0.1321933351948605,PLAIN-1183,256,0.9,0
nfcorpus,0,dibud,1,256,119,137,1,budget,11,11,11,11,0.3202459998449349,0.3202459998449349,850,1,256,0.0330820083618164,850.0,256.0,0.3202459998449349,PLAIN-1203,256,0.9,0
nfcorpus,0,dibud,1,256,227,29,1,budget,23,23,23,20,0.7565789353470405,0.7565789353470405,148,1,148,0.0185358524322509,148.0,148.0,0.7565789353470405,PLAIN-1288,256,0.9,0
nfcorpus,0,dibud,1,256,128,128,1,budget,8,8,8,8,0.086232517212783,0.1441107256822107,3065,1,256,0.0410840511322021,3065.0,256.0,0.086232517212783,PLAIN-133,256,0.9,0
nfcorpus,0,dibud,1,256,253,3,1,budget,0,0,0,0,0.0,0.0,1952,1,256,0.0228331089019775,1952.0,256.0,0.0,PLAIN-1331,256,0.9,0
nfcorpus,0,dibud,1,102,100,2,1,cap100,100,100,100,20,0.0,0.0,22,1,22,0.0113422870635986,22.0,22.0,0.0,PLAIN-1516,256,0.9,0
nfcorpus,0,dibud,1,256,243,13,1,budget,10,10,10,10,1.0,1.0,2001,1,256,0.0306169986724853,2001.0,256.0,1.0,PLAIN-1568,256,0.9,0
nfcorpus,0,dibud,1,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.0114669799804687,20.0,20.0,0.0,PLAIN-1611,256,0.9,0
nfcorpus,0,dibud,1,256,104,152,1,budget,41,41,41,20,0.7759699379201188,0.7759699379201188,93,1,93,0.0159218311309814,93.0,93.0,0.7759699379201188,PLAIN-1635,256,0.9,0
nfcorpus,0,dibud,1,101,100,1,1,cap100,100,100,100,20,0.3026024134988135,0.3026024134988135,21,1,21,0.0119853019714355,21.0,21.0,0.3026024134988135,PLAIN-1645,256,0.9,0
nfcorpus,0,dibud,1,256,128,128,1,budget,10,10,10,10,0.0896172872033434,0.0896172872033434,519,1,256,0.0465781688690185,519.0,256.0,0.0896172872033434,PLAIN-1656,256,0.9,0
nfcorpus,0,dibud,1,256,150,106,1,budget,15,15,15,15,0.7551310345691107,0.821532297973413,349,1,256,0.0445728302001953,349.0,256.0,0.7551310345691107,PLAIN-1667,256,0.9,0
nfcorpus,0,dibud,1,100,100,0,1,cap100,100,100,100,20,1.0,1.0,20,1,20,0.0121281147003173,20.0,20.0,1.0,PLAIN-1679,256,0.9,0
nfcorpus,0,dibud,1,256,252,4,1,budget,2,2,2,2,0.2073612289146658,0.3110418433719987,993,1,256,0.016953706741333,993.0,256.0,0.2073612289146658,PLAIN-1847,256,0.9,0
nfcorpus,0,dibud,1,256,120,136,1,budget,30,30,30,20,0.1420400396336573,0.1420400396336573,143,1,143,0.0293910503387451,143.0,143.0,0.1420400396336573,PLAIN-186,256,0.9,0
nfcorpus,0,dibud,1,123,99,24,1,cap100,100,100,100,20,0.7511064182922882,0.7511064182922882,67,1,67,0.0119118690490722,67.0,67.0,0.7511064182922882,PLAIN-1983,256,0.9,0
nfcorpus,0,dibud,1,256,163,93,1,budget,34,34,34,20,0.0,0.0,159,1,159,0.0211801528930664,159.0,159.0,0.0,PLAIN-1995,256,0.9,0
nfcorpus,0,dibud,1,101,99,2,1,cap100,100,100,100,20,0.3026024134988135,0.3026024134988135,21,1,21,0.011380910873413,21.0,21.0,0.3026024134988135,PLAIN-2030,256,0.9,0
nfcorpus,0,dibud,1,256,87,169,1,budget,29,29,29,20,0.5440448510008657,0.5440448510008657,131,1,131,0.019183874130249,131.0,131.0,0.5440448510008657,PLAIN-207,256,0.9,0
nfcorpus,0,dibud,1,256,235,21,1,budget,19,19,19,19,0.448259810495304,0.448259810495304,324,1,256,0.0193467140197753,324.0,256.0,0.448259810495304,PLAIN-2071,256,0.9,0
nfcorpus,0,dibud,1,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.0121209621429443,20.0,20.0,0.0,PLAIN-2134,256,0.9,0
nfcorpus,0,dibud,1,103,100,3,1,cap100,100,100,100,20,0.644824486427155,0.644824486427155,23,1,23,0.0121867656707763,23.0,23.0,0.644824486427155,PLAIN-2156,256,0.9,0
nfcorpus,0,dibud,1,102,100,2,1,cap100,100,100,100,20,0.4468610554647604,0.4468610554647604,22,1,22,0.0118031501770019,22.0,22.0,0.4468610554647604,PLAIN-2187,256,0.9,0
nfcorpus,0,dibud,1,101,100,1,1,cap100,100,100,100,20,0.3525683241217281,0.3525683241217281,21,1,21,0.0120997428894042,21.0,21.0,0.3525683241217281,PLAIN-2220,256,0.9,0
nfcorpus,0,dibud,1,256,128,128,1,budget,2,2,2,2,0.0,0.0,3081,1,256,0.0425379276275634,3081.0,256.0,0.0,PLAIN-2301,256,0.9,0
nfcorpus,0,dibud,1,256,253,3,1,budget,0,0,0,0,0.0,0.0,2963,1,256,0.0289537906646728,2963.0,256.0,0.0,PLAIN-2311,256,0.9,0
nfcorpus,0,dibud,1,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.0116410255432128,20.0,20.0,0.0,PLAIN-2396,256,0.9,0
nfcorpus,0,dibud,1,100,100,0,1,cap100,100,100,100,20,0.1765135681024634,0.1765135681024634,20,1,20,0.0115158557891845,20.0,20.0,0.1765135681024634,PLAIN-2408,256,0.9,0
nfcorpus,0,dibud,1,256,123,133,1,budget,12,12,12,12,0.1983376793541947,0.2215016122116243,419,1,256,0.0408461093902587,419.0,256.0,0.1983376793541947,PLAIN-2460,256,0.9,0
nfcorpus,0,dibud,1,256,163,93,1,budget,46,46,46,20,0.4370679340933064,0.4370679340933064,85,1,85,0.0415520668029785,85.0,85.0,0.4370679340933064,PLAIN-248,256,0.9,0
nfcorpus,0,dibud,1,256,119,137,1,budget,10,10,10,10,0.2512898094699731,0.2512898094699731,1078,1,256,0.05013108253479,1078.0,256.0,0.2512898094699731,PLAIN-2490,256,0.9,0
nfcorpus,0,dibud,1,256,141,115,1,budget,22,22,22,20,0.2732021367992569,0.2732021367992569,228,1,228,0.0466358661651611,228.0,228.0,0.2732021367992569,PLAIN-2500,256,0.9,0
nfcorpus,0,dibud,1,256,146,110,1,budget,6,6,6,6,0.187296291497931,0.3032927851312184,980,1,256,0.044224739074707,980.0,256.0,0.187296291497931,PLAIN-2570,256,0.9,0
nfcorpus,0,dibud,1,256,128,128,1,budget,16,16,16,16,0.4623278284325738,0.4623278284325738,362,1,256,0.0415930747985839,362.0,256.0,0.4623278284325738,PLAIN-2710,256,0.9,0
nfcorpus,0,dibud,1,256,161,95,1,budget,20,20,20,20,0.4661479118500147,0.4661479118500147,240,1,240,0.041835069656372,240.0,240.0,0.4661479118500147,PLAIN-2730,256,0.9,0
nfcorpus,0,dibud,1,256,160,96,1,budget,29,29,29,20,0.3268936144710151,0.3268936144710151,115,1,115,0.0439600944519043,115.0,115.0,0.3268936144710151,PLAIN-280,256,0.9,0
nfcorpus,0,dibud,1,256,153,103,1,budget,15,15,15,15,0.116712182101225,0.116712182101225,466,1,256,0.039762258529663,466.0,256.0,0.116712182101225,PLAIN-2820,256,0.9,0
nfcorpus,0,dibud,1,256,229,27,1,budget,13,13,13,13,0.4913633296411573,0.4913633296411573,591,1,256,0.027656078338623,591.0,256.0,0.4913633296411573,PLAIN-2981,256,0.9,0
nfcorpus,0,dibud,1,256,140,116,1,budget,21,21,21,20,0.3065735963827292,0.3065735963827292,230,1,230,0.0380959510803222,230.0,230.0,0.3065735963827292,PLAIN-3001,256,0.9,0
nfcorpus,0,dibud,1,256,123,133,1,budget,2,2,2,2,0.0,0.0,3487,1,256,0.0395200252532959,3487.0,256.0,0.0,PLAIN-3037,256,0.9,0
nfcorpus,0,dibud,1,256,155,101,1,budget,8,8,8,8,0.4872901307151978,0.4872901307151978,1771,1,256,0.0378401279449462,1771.0,256.0,0.4872901307151978,PLAIN-3131,256,0.9,0
nfcorpus,0,dibud,1,256,128,128,1,budget,10,10,10,10,0.0,0.0713697226224271,591,1,256,0.0404469966888427,591.0,256.0,0.0,PLAIN-3181,256,0.9,0
nfcorpus,0,dibud,1,256,115,141,1,budget,14,14,14,14,0.3399318128529092,0.3399318128529092,302,1,256,0.0221729278564453,302.0,256.0,0.3399318128529092,PLAIN-3191,256,0.9,0
nfcorpus,0,dibud,1,256,128,128,1,budget,7,7,7,7,0.1321933351948605,0.174951647709892,1302,1,256,0.0349881649017334,1302.0,256.0,0.1321933351948605,PLAIN-3322,256,0.9,0
nfcorpus,0,dibud,1,256,165,91,1,budget,26,26,26,20,0.610381626026466,0.610381626026466,202,1,202,0.0416510105133056,202.0,202.0,0.610381626026466,PLAIN-3332,256,0.9,0
nfcorpus,0,dibud,1,256,220,36,1,budget,22,22,22,20,0.1170269080831203,0.1170269080831203,158,1,158,0.0301330089569091,158.0,158.0,0.1170269080831203,PLAIN-3372,256,0.9,0
nfcorpus,0,dibud,1,256,140,116,1,budget,31,31,31,20,0.1346645619655881,0.1346645619655881,136,1,136,0.0298719406127929,136.0,136.0,0.1346645619655881,PLAIN-3422,256,0.9,0
nfcorpus,0,dibud,1,256,137,119,1,budget,21,21,21,20,0.0,0.0,246,1,246,0.0221288204193115,246.0,246.0,0.0,PLAIN-3442,256,0.9,0
nfcorpus,0,dibud,1,256,116,140,1,budget,27,27,27,20,0.4422833220909964,0.4422833220909964,116,1,116,0.0362613201141357,116.0,116.0,0.4422833220909964,PLAIN-3452,256,0.9,0
nfcorpus,0,dibud,1,256,120,136,1,budget,21,21,21,20,0.584701502803611,0.584701502803611,181,1,181,0.0357093811035156,181.0,181.0,0.584701502803611,PLAIN-430,256,0.9,0
nfcorpus,0,dibud,1,123,120,3,1,cap100,100,100,100,20,0.081774717749172,0.081774717749172,123,1,123,0.0201940536499023,123.0,123.0,0.081774717749172,PLAIN-510,256,0.9,0
nfcorpus,0,dibud,1,105,100,5,1,cap100,100,100,100,20,0.2247194739855928,0.2247194739855928,25,1,25,0.0116620063781738,25.0,25.0,0.2247194739855928,PLAIN-571,256,0.9,0
nfcorpus,0,dibud,1,101,99,2,1,cap100,100,100,100,20,0.4692787260227564,0.4692787260227564,21,1,21,0.0159950256347656,21.0,21.0,0.4692787260227564,PLAIN-593,256,0.9,0
nfcorpus,0,dibud,1,256,112,144,1,budget,22,22,22,20,0.07336392209936,0.07336392209936,160,1,160,0.0283389091491699,160.0,160.0,0.07336392209936,PLAIN-613,256,0.9,0
nfcorpus,0,dibud,1,256,119,137,1,budget,12,12,12,12,0.3372015978836036,0.4456148089374557,416,1,256,0.0288820266723632,416.0,256.0,0.3372015978836036,PLAIN-623,256,0.9,0
nfcorpus,0,dibud,1,256,203,53,1,budget,28,28,28,20,0.9665625086152864,0.9665625086152864,93,1,93,0.0274879932403564,93.0,93.0,0.9665625086152864,PLAIN-660,256,0.9,0
nfcorpus,0,dibud,1,256,119,137,1,budget,12,12,12,12,0.2316573268370007,0.2680136148255396,917,1,256,0.0356841087341308,917.0,256.0,0.2316573268370007,PLAIN-711,256,0.9,0
nfcorpus,0,dibud,1,256,137,119,1,budget,16,16,16,16,0.0,0.0,573,1,256,0.0418519973754882,573.0,256.0,0.0,PLAIN-751,256,0.9,0
nfcorpus,0,dibud,1,103,100,3,1,cap100,100,100,100,20,1.0,1.0,40,1,40,0.0124211311340332,40.0,40.0,1.0,PLAIN-771,256,0.9,0
nfcorpus,0,dibud,1,145,142,3,1,cap100,100,100,100,20,0.644824486427155,0.644824486427155,145,1,145,0.0123648643493652,145.0,145.0,0.644824486427155,PLAIN-792,256,0.9,0
nfcorpus,0,dibud,1,102,100,2,1,cap100,100,100,100,20,0.8140571571065855,0.8140571571065855,22,1,22,0.0122361183166503,22.0,22.0,0.8140571571065855,PLAIN-882,256,0.9,0
nfcorpus,0,dibud,1,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.0119769573211669,20.0,20.0,0.0,PLAIN-997,256,0.9,0
nfcorpus,0,dibud,1,101,100,1,1,cap100,100,100,100,20,0.0,0.0,21,1,21,0.0212280750274658,21.0,21.0,0.0,PLAIN-1008,128,0.9,1
nfcorpus,0,dibud,1,128,103,25,1,budget,20,20,20,20,0.4039236827401102,0.4039236827401102,114,1,114,0.0298728942871093,114.0,114.0,0.4039236827401102,PLAIN-1018,128,0.9,1
nfcorpus,0,dibud,1,128,62,66,1,budget,3,3,3,3,0.0,0.085292284498625,456,1,128,0.0457489490509033,456.0,128.0,0.0,PLAIN-102,128,0.9,1
nfcorpus,0,dibud,1,128,112,16,1,budget,0,0,0,0,0.0,0.0611733153780318,1832,1,128,0.0340402126312255,1832.0,128.0,0.0,PLAIN-1050,128,0.9,1
nfcorpus,0,dibud,1,100,100,0,1,cap100,100,100,100,20,0.0784742822711064,0.0784742822711064,20,1,20,0.0120167732238769,20.0,20.0,0.0784742822711064,PLAIN-1098,128,0.9,1
nfcorpus,0,dibud,1,128,62,66,1,budget,10,10,10,10,0.3710618620334039,0.3955788361535018,1004,1,128,0.0454950332641601,1004.0,128.0,0.3710618620334039,PLAIN-112,128,0.9,1
nfcorpus,0,dibud,1,128,64,64,1,budget,14,14,14,14,0.424926013816671,0.424926013816671,247,1,128,0.0515627861022949,247.0,128.0,0.424926013816671,PLAIN-1262,128,0.9,1
nfcorpus,0,dibud,1,128,82,46,1,budget,18,18,18,18,0.4149864538961971,0.4149864538961971,138,1,128,0.027987003326416,138.0,128.0,0.4149864538961971,PLAIN-1275,128,0.9,1
nfcorpus,0,dibud,1,128,66,62,1,budget,23,23,23,20,0.4056580775341704,0.4056580775341704,104,1,104,0.0374989509582519,104.0,104.0,0.4056580775341704,PLAIN-1342,128,0.9,1
nfcorpus,0,dibud,1,128,74,54,1,budget,21,21,21,20,0.6174196554480434,0.6174196554480434,123,1,123,0.0411138534545898,123.0,123.0,0.6174196554480434,PLAIN-1441,128,0.9,1
nfcorpus,0,dibud,1,128,80,48,1,budget,20,20,20,20,0.8275150449305196,0.8275150449305196,115,1,115,0.0432629585266113,115.0,115.0,0.8275150449305196,PLAIN-153,128,0.9,1
nfcorpus,0,dibud,1,128,99,29,1,budget,7,7,7,7,0.1507906025813753,0.2265995546671329,849,1,128,0.019730806350708,849.0,128.0,0.1507906025813753,PLAIN-1557,128,0.9,1
nfcorpus,0,dibud,1,102,100,2,1,cap100,100,100,100,20,0.430814233201949,0.430814233201949,72,1,72,0.0149281024932861,72.0,72.0,0.430814233201949,PLAIN-1579,128,0.9,1
nfcorpus,0,dibud,1,128,64,64,1,budget,4,4,4,4,0.0,0.0,1979,1,128,0.0373849868774414,1979.0,128.0,0.0,PLAIN-1690,128,0.9,1
nfcorpus,0,dibud,1,128,64,64,1,budget,4,4,4,4,0.0,0.0,814,1,128,0.0370368957519531,814.0,128.0,0.0,PLAIN-1700,128,0.9,1
nfcorpus,0,dibud,1,113,100,13,1,cap100,100,100,100,20,0.9575431230375004,0.9575431230375004,33,1,33,0.0117468833923339,33.0,33.0,0.9575431230375004,PLAIN-1710,128,0.9,1
nfcorpus,0,dibud,1,128,68,60,1,budget,6,6,6,6,0.1926357226082743,0.2747511165763907,2481,1,128,0.0545990467071533,2481.0,128.0,0.1926357226082743,PLAIN-1721,128,0.9,1
nfcorpus,0,dibud,1,128,64,64,1,budget,11,11,11,11,0.0,0.0,262,1,128,0.0265629291534423,262.0,128.0,0.0,PLAIN-1784,128,0.9,1
nfcorpus,0,dibud,1,102,100,2,1,cap100,100,100,100,20,1.0,1.0,22,1,22,0.0145971775054931,22.0,22.0,1.0,PLAIN-1794,128,0.9,1
nfcorpus,0,dibud,1,102,100,2,1,cap100,100,100,100,20,0.2748763329142908,0.2748763329142908,26,1,26,0.0113179683685302,26.0,26.0,0.2748763329142908,PLAIN-1867,128,0.9,1
nfcorpus,0,dibud,1,128,86,42,1,budget,11,11,11,11,0.5615502565580217,0.8765618410422638,227,1,128,0.0291619300842285,227.0,128.0,0.5615502565580217,PLAIN-2061,128,0.9,1
nfcorpus,0,dibud,1,128,61,67,1,budget,29,29,29,20,0.7981726467630914,0.7981726467630914,102,1,102,0.0223081111907959,102.0,102.0,0.7981726467630914,PLAIN-2102,128,0.9,1
nfcorpus,0,dibud,1,128,94,34,1,budget,16,16,16,16,0.6458842965221303,0.7128122393456898,164,1,128,0.0275239944458007,164.0,128.0,0.6458842965221303,PLAIN-2197,128,0.9,1
nfcorpus,0,dibud,1,128,122,6,1,budget,1,1,1,1,0.0,0.1734276569882394,2487,1,128,0.0261693000793457,2487.0,128.0,0.0,PLAIN-2230,128,0.9,1
nfcorpus,0,dibud,1,128,119,9,1,budget,2,2,2,2,0.0,0.1443403143827212,1707,1,128,0.023306131362915,1707.0,128.0,0.0,PLAIN-2250,128,0.9,1
nfcorpus,0,dibud,1,128,74,54,1,budget,9,9,9,9,0.4493072039514897,0.5355934294436562,536,1,128,0.049574851989746,536.0,128.0,0.4493072039514897,PLAIN-23,128,0.9,1
nfcorpus,0,dibud,1,128,64,64,1,budget,4,4,4,4,0.0,0.0,574,1,128,0.0390248298645019,574.0,128.0,0.0,PLAIN-2343,128,0.9,1
nfcorpus,0,dibud,1,128,66,62,1,budget,2,2,2,2,0.0,0.0,2204,1,128,0.035071849822998,2204.0,128.0,0.0,PLAIN-2375,128,0.9,1
nfcorpus,0,dibud,1,128,62,66,1,budget,5,5,5,5,0.0896172872033434,0.0896172872033434,463,1,128,0.0509829521179199,463.0,128.0,0.0896172872033434,PLAIN-238,128,0.9,1
nfcorpus,0,dibud,1,128,70,58,1,budget,7,7,7,7,0.2704645435710767,0.3260270997011094,1578,1,128,0.0396018028259277,1578.0,128.0,0.2704645435710767,PLAIN-2480,128,0.9,1
nfcorpus,0,dibud,1,128,66,62,1,budget,5,5,5,5,0.2906484777184987,0.2906484777184987,3132,1,128,0.0407657623291015,3132.0,128.0,0.2906484777184987,PLAIN-259,128,0.9,1
nfcorpus,0,dibud,1,128,70,58,1,budget,7,7,7,7,0.1613468153688419,0.2281544041232563,859,1,128,0.0374908447265625,859.0,128.0,0.1613468153688419,PLAIN-2720,128,0.9,1
nfcorpus,0,dibud,1,128,63,65,1,budget,21,21,21,20,0.4808004803255262,0.4808004803255262,121,1,121,0.0329370498657226,121.0,121.0,0.4808004803255262,PLAIN-2770,128,0.9,1
nfcorpus,0,dibud,1,128,56,72,1,budget,13,13,13,13,0.5104349180459123,0.5932767687442023,666,1,128,0.0360927581787109,666.0,128.0,0.5104349180459123,PLAIN-2790,128,0.9,1
nfcorpus,0,dibud,1,128,75,53,1,budget,14,14,14,14,0.7205393293274753,0.7205393293274753,160,1,128,0.0327610969543457,160.0,128.0,0.7205393293274753,PLAIN-2830,128,0.9,1
nfcorpus,0,dibud,1,128,98,30,1,budget,1,1,1,1,0.0,0.0,3496,1,128,0.0355629920959472,3496.0,128.0,0.0,PLAIN-2880,128,0.9,1
nfcorpus,0,dibud,1,128,102,26,1,budget,19,19,19,19,0.1071298960720413,0.1071298960720413,224,1,128,0.0330381393432617,224.0,128.0,0.1071298960720413,PLAIN-2890,128,0.9,1
nfcorpus,0,dibud,1,128,60,68,1,budget,10,10,10,10,0.0,0.0,316,1,128,0.0361840724945068,316.0,128.0,0.0,PLAIN-2900,128,0.9,1
nfcorpus,0,dibud,1,128,66,62,1,budget,3,3,3,3,0.1684213464825063,0.1684213464825063,1066,1,128,0.038848876953125,1066.0,128.0,0.1684213464825063,PLAIN-2910,128,0.9,1
nfcorpus,0,dibud,1,128,62,66,1,budget,8,8,8,8,0.0,0.0,588,1,128,0.0352718830108642,588.0,128.0,0.0,PLAIN-2920,128,0.9,1
nfcorpus,0,dibud,1,128,71,57,1,budget,10,10,10,10,0.3273949503887395,0.3273949503887395,259,1,128,0.0548470020294189,259.0,128.0,0.3273949503887395,PLAIN-2960,128,0.9,1
nfcorpus,0,dibud,1,128,68,60,1,budget,9,9,9,9,1.0,1.0,407,1,128,0.037895917892456,407.0,128.0,1.0,PLAIN-3026,128,0.9,1
nfcorpus,0,dibud,1,128,66,62,1,budget,5,5,5,5,0.7653606369886217,0.7653606369886217,695,1,128,0.0312318801879882,695.0,128.0,0.7653606369886217,PLAIN-3053,128,0.9,1
nfcorpus,0,dibud,1,128,64,64,1,budget,12,12,12,12,0.2029563737089983,0.228624657164302,368,1,128,0.0380859375,368.0,128.0,0.2029563737089983,PLAIN-3141,128,0.9,1
nfcorpus,0,dibud,1,128,60,68,1,budget,14,14,14,14,0.3276461933683715,0.3587396828048759,156,1,128,0.0292251110076904,156.0,128.0,0.3276461933683715,PLAIN-3161,128,0.9,1
nfcorpus,0,dibud,1,128,64,64,1,budget,1,1,1,1,0.124373957746018,0.2376458002140897,1923,1,128,0.0396270751953125,1923.0,128.0,0.124373957746018,PLAIN-3171,128,0.9,1
nfcorpus,0,dibud,1,128,64,64,1,budget,4,4,4,4,0.0,0.0,2104,1,128,0.0342521667480468,2104.0,128.0,0.0,PLAIN-3211,128,0.9,1
nfcorpus,0,dibud,1,128,62,66,1,budget,11,11,11,11,0.078471230511402,0.078471230511402,452,1,128,0.0497498512268066,452.0,128.0,0.078471230511402,PLAIN-3251,128,0.9,1
nfcorpus,0,dibud,1,128,80,48,1,budget,13,13,13,13,0.6463533146171224,0.6463533146171224,384,1,128,0.0370318889617919,384.0,128.0,0.6463533146171224,PLAIN-3292,128,0.9,1
nfcorpus,0,dibud,1,128,62,66,1,budget,13,13,13,13,0.7653606369886217,0.7653606369886217,206,1,128,0.0459167957305908,206.0,128.0,0.7653606369886217,PLAIN-3342,128,0.9,1
nfcorpus,0,dibud,1,128,68,60,1,budget,8,8,8,8,0.4298031804523121,0.471678287041321,325,1,128,0.0380690097808837,325.0,128.0,0.4298031804523121,PLAIN-3362,128,0.9,1
nfcorpus,0,dibud,1,128,79,49,1,budget,18,18,18,18,0.3619874555249414,0.3619874555249414,477,1,128,0.0358741283416748,477.0,128.0,0.3619874555249414,PLAIN-3432,128,0.9,1
nfcorpus,0,dibud,1,128,70,58,1,budget,8,8,8,8,0.2864582216220022,0.3744734015564923,198,1,128,0.0604400634765625,198.0,128.0,0.2864582216220022,PLAIN-344,128,0.9,1
nfcorpus,0,dibud,1,128,66,62,1,budget,9,9,9,9,0.7974779478881874,0.7974779478881874,387,1,128,0.0473561286926269,387.0,128.0,0.7974779478881874,PLAIN-418,128,0.9,1
nfcorpus,0,dibud,1,128,62,66,1,budget,10,10,10,10,0.1180311536408455,0.1653297687600157,201,1,128,0.0432069301605224,201.0,128.0,0.1180311536408455,PLAIN-44,128,0.9,1
nfcorpus,0,dibud,1,128,70,58,1,budget,10,10,10,10,0.777747077360283,0.8869319520076296,1634,1,128,0.037306785583496,1634.0,128.0,0.777747077360283,PLAIN-441,128,0.9,1
nfcorpus,0,dibud,1,128,64,64,1,budget,3,3,3,3,0.0,0.0,3239,1,128,0.0590147972106933,3239.0,128.0,0.0,PLAIN-457,128,0.9,1
nfcorpus,0,dibud,1,128,116,12,1,budget,7,7,7,7,0.0,0.0,2027,1,128,0.0228550434112548,2027.0,128.0,0.0,PLAIN-478,128,0.9,1
nfcorpus,0,dibud,1,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.0124411582946777,20.0,20.0,0.0,PLAIN-551,128,0.9,1
