dataset,query_id,k,batch_size,certified,censored_at_5000,certificate_depth,depth_lower_bound,depth_per_k,exceeds_1000,exceeds_2000,overlap_at_k,overlap_at_5k,overlap_at_10k_capped1000,fused_topk_dual_seen_fraction,fused_topk_opposite_rank_median,fused_topk_opposite_rank_max,fused_topk_any_opposite_censored,kth_lower_at_5000,anonymous_upper_at_5000,strongest_competitor_upper_at_5000,minimum_order_slack_at_5000,ambiguity_at_5000,known_k20_poison_query,judged_relevant_total,judged_relevant_retrieved,judged_recall_at_k,judged_dcg_at_k,judged_ndcg_at_k
msmarco-passage-trec-dl-2019,1133167,50,64,1,0,896,896,17.92,0,0,0.16,0.536,0.378,1.0,95.5,874,0,0.016471557319164276,0.0003952569095417857,0.02943722903728485,5.923211574554443e-07,certified,0,285,50,0.17543859649122806,40.06468292028025,0.6909704520838287
msmarco-passage-trec-dl-2019,1133167,100,64,1,0,3648,3648,36.48,1,1,0.37,0.378,0.22,1.0,119.0,3586,0,0.0128076933324337,0.0003952569095417857,0.02943722903728485,5.923211574554443e-07,certified,0,285,98,0.34385964912280703,65.04548129387925,0.7922132859603497
msmarco-passage-trec-dl-2019,527433,5,64,1,0,64,64,12.8,0,0,0.2,0.2,0.22,1.0,16.0,20,0,0.027364110574126244,0.0003952569095417857,0.029906954616308212,5.3729861974716187e-05,certified,0,75,5,0.06666666666666667,11.98402424049139,0.5806434459155787
msmarco-passage-trec-dl-2019,527433,10,64,1,0,128,128,12.8,0,0,0.1,0.22,0.19,1.0,27.5,58,0,0.023994453251361847,0.0003952569095417857,0.029906954616308212,5.3729861974716187e-05,certified,0,75,9,0.12,16.439583735153846,0.6122899763058403
msmarco-passage-trec-dl-2019,527433,20,64,1,0,1024,1024,51.2,0,0,0.25,0.19,0.225,1.0,47.0,368,0,0.017337461933493614,0.0003952569095417857,0.029906954616308212,5.3729861974716187e-05,certified,0,75,11,0.14666666666666667,16.92990351888799,0.49301586007617676
msmarco-passage-trec-dl-2019,527433,50,64,1,0,2752,2752,55.04,1,1,0.22,0.264,0.368,1.0,141.5,2722,0,0.013903696089982986,0.0003952569095417857,0.029906954616308212,3.135763108730316e-06,certified,0,75,21,0.28,24.18792306171933,0.5256063900655394
msmarco-passage-trec-dl-2019,527433,100,64,0,1,,5001,,1,1,0.19,0.368,0.438,1.0,337.0,2722,0,0.010572623461484909,0.0003952569095417857,0.029906954616308212,-2.2535212337970734e-05,seen-competitor,0,75,29,0.38666666666666666,26.790698116902856,0.5337288412205582
msmarco-passage-trec-dl-2019,1037798,5,64,1,0,64,64,12.8,0,0,0.4,0.32,0.16,1.0,14.0,18,0,0.02830941043794155,0.0003952569095417857,0.0317540317773819,0.00013218633830547333,certified,0,13,0,0.0,0.0,0.0
msmarco-passage-trec-dl-2019,1037798,10,64,1,0,128,128,12.8,0,0,0.2,0.16,0.12,1.0,17.5,59,0,0.023859191685914993,0.0003952569095417857,0.0317540317773819,0.00013218633830547333,certified,0,13,1,0.07692307692307693,2.1072099696478683,0.1148764147845039
msmarco-passage-trec-dl-2019,1037798,20,64,0,1,,5001,,1,1,0.3,0.12,0.08,0.8,62.0,5001,1,0.014925372786819935,0.0003952569095417857,0.0317540317773819,-0.00010037049651145935,seen-competitor,0,13,2,0.15384615384615385,4.059810589205777,0.21194401685445144
msmarco-passage-trec-dl-2019,1037798,50,64,0,1,,5001,,1,1,0.16,0.096,0.104,0.56,3092.5,5001,1,0.012207518331706524,0.0003952569095417857,0.0317540317773819,-0.00010037049651145935,seen-competitor,0,13,6,0.46153846153846156,5.21782008569489,0.27239836043739124
msmarco-passage-trec-dl-2019,1037798,100,64,0,1,,5001,,1,1,0.12,0.104,0.112,0.49,5001.0,5001,1,0.009259259328246117,0.0003952569095417857,0.0317540317773819,-0.00010037049651145935,seen-competitor,0,13,9,0.6923076923076923,6.061692603990003,0.3164530588797481
msmarco-passage-trec-dl-2019,915593,5,64,1,0,64,64,12.8,0,0,0.2,0.24,0.36,1.0,9.0,17,0,0.02903091162443161,0.0003952569095417857,0.0313725508749485,0.00014980696141719818,certified,0,92,4,0.043478260869565216,15.931244181513954,0.7718920066951964
msmarco-passage-trec-dl-2019,915593,10,64,1,0,128,128,12.8,0,0,0.4,0.36,0.51,1.0,16.0,52,0,0.02416052483022213,0.0003952569095417857,0.0313725508749485,8.109398186206818e-05,certified,0,92,5,0.05434782608695652,16.798438660467617,0.5281711479760391
msmarco-passage-trec-dl-2019,915593,20,64,1,0,128,128,6.4,0,0,0.3,0.51,0.59,1.0,35.0,102,0,0.022037651389837265,0.0003952569095417857,0.0313725508749485,4.5318156480789185e-06,certified,0,92,8,0.08695652173913043,19.381805955478004,0.39328464086970727
msmarco-passage-trec-dl-2019,915593,50,64,1,0,320,320,6.4,0,0,0.36,0.552,0.356,1.0,61.5,273,0,0.01787935383617878,0.0003952569095417857,0.0313725508749485,2.5723129510879517e-06,certified,0,92,21,0.22826086956521738,30.324593603305715,0.4025057856543789
msmarco-passage-trec-dl-2019,915593,100,64,1,0,448,448,4.48,0,0,0.51,0.356,0.207,1.0,100.5,446,0,0.013040786609053612,0.0003952569095417857,0.0313725508749485,8.698552846908569e-07,certified,0,92,41,0.44565217391304346,42.288719058794086,0.46069627102057203
msmarco-passage-trec-dl-2019,264014,5,64,1,0,64,64,12.8,0,0,0.4,0.16,0.34,1.0,18.0,40,0,0.026767678558826447,0.0003952569095417857,0.032522473484277725,0.0,certified,0,211,5,0.023696682464454975,15.369096370924007,0.7446551257189392
msmarco-passage-trec-dl-2019,264014,10,64,1,0,128,128,12.8,0,0,0.2,0.34,0.41,1.0,37.0,49,0,0.023859649896621704,0.0003952569095417857,0.032522473484277725,0.0,certified,0,211,10,0.04739336492890995,20.06797298435497,0.6309708028784059
msmarco-passage-trec-dl-2019,264014,20,64,1,0,128,128,6.4,0,0,0.15,0.41,0.42,1.0,42.0,101,0,0.02207661233842373,0.0003952569095417857,0.032522473484277725,0.0,certified,0,211,19,0.09004739336492891,29.182104663472916,0.5921467575704612
msmarco-passage-trec-dl-2019,264014,50,64,1,0,448,448,8.96,0,0,0.34,0.404,0.3,1.0,68.0,245,0,0.016684100031852722,0.0003952569095417857,0.032522473484277725,0.0,certified,0,211,47,0.22274881516587677,46.16729242179354,0.67264445495656
msmarco-passage-trec-dl-2019,264014,100,64,0,1,,5001,,1,1,0.41,0.3,0.227,0.97,126.5,5001,1,0.011111111380159855,0.0003952569095417857,0.032522473484277725,-0.00013730023056268692,seen-competitor,0,211,84,0.3981042654028436,64.21196190570853,0.6922501577526744
msmarco-passage-trec-dl-2019,1121402,5,64,1,0,64,64,12.8,0,0,0.2,0.64,0.56,1.0,9.0,13,0,0.02941812574863434,0.0003952569095417857,0.03102453239262104,9.449571371078491e-05,certified,0,46,5,0.10869565217391304,8.845377356638176,1.0
msmarco-passage-trec-dl-2019,1121402,10,64,1,0,64,64,6.4,0,0,0.4,0.56,0.35,1.0,13.5,22,0,0.027497194707393646,0.0003952569095417857,0.03102453239262104,2.9200688004493713e-05,certified,0,46,10,0.21739130434782608,12.999748260693579,0.9537125187088151
msmarco-passage-trec-dl-2019,1121402,20,64,1,0,64,64,3.2,0,0,0.5,0.35,0.2,1.0,20.5,39,0,0.02454819157719612,0.0003952569095417857,0.03102453239262104,1.987069845199585e-05,certified,0,46,20,0.43478260869565216,17.021599742844543,0.8059162340339633
msmarco-passage-trec-dl-2019,1121402,50,64,1,0,4608,4608,92.16,1,1,0.56,0.176,0.14,1.0,38.0,4601,0,0.011444351635873318,0.0003952569095417857,0.03102453239262104,6.1960890889167786e-06,certified,0,46,41,0.8913043478260869,24.734106848085418,0.8963430773245739
msmarco-passage-trec-dl-2019,1121402,100,64,0,1,,5001,,1,1,0.35,0.14,0.112,0.7,627.5,5001,1,0.008474576286971569,0.0003952569095417857,0.03102453239262104,-0.00017465651035308838,seen-competitor,0,46,44,0.9565217391304348,25.605411370329737,0.9279184150374755
msmarco-passage-trec-dl-2019,962179,5,64,1,0,128,128,25.6,0,0,0.0,0.0,0.1,1.0,45.0,59,0,0.023180458694696426,0.0003952569095417857,0.02548840269446373,0.00030261091887950897,certified,0,25,5,0.2,20.639213832155747,1.0
msmarco-passage-trec-dl-2019,962179,10,64,1,0,192,192,19.2,0,0,0.0,0.1,0.24,1.0,55.5,115,0,0.02177681401371956,0.0003952569095417857,0.02548840269446373,8.490495383739471e-05,certified,0,25,9,0.36,29.596661229118318,0.9305687780632228
msmarco-passage-trec-dl-2019,962179,20,64,1,0,768,768,38.4,0,0,0.0,0.24,0.295,1.0,74.0,218,0,0.017913509160280228,0.0003952569095417857,0.02548840269446373,1.2272968888282776e-05,certified,0,25,14,0.56,35.21175020552873,0.7144969135376774
