dataset,budget,method,cap,ndcg10_linear,ndcg10_exponential,recall
trec-covid-chrono-r4,256,fixed_topL_zero,100,0.7929741083908555,0.7689855680980833,0.11630912523078814
trec-covid-chrono-r4,512,balanced_cert,20,0.7297826345733605,0.7106133696351031,0.025861897607476283
trec-covid-chrono-r4,512,balanced_cert,100,0.7297826345733605,0.7106133696351031,0.027819756044134707
trec-covid-chrono-r4,512,balanced_zero,20,0.7933863834268878,0.7689909331013205,0.03543068755269807
trec-covid-chrono-r4,512,balanced_zero,100,0.7933863834268878,0.7689909331013205,0.12156037966634492
trec-covid-chrono-r4,512,blocker_cert,20,0.7297826345733605,0.7106133696351031,0.025898407282540174
trec-covid-chrono-r4,512,blocker_cert,100,0.7297826345733605,0.7106133696351031,0.03102747472704955
trec-covid-chrono-r4,512,blocker_zero,20,0.7933863834268878,0.7689909331013205,0.03543068755269807
trec-covid-chrono-r4,512,blocker_zero,100,0.7933863834268878,0.7689909331013205,0.12119814273217193
trec-covid-chrono-r4,512,fixed_topL_zero,20,0.7933863834268878,0.7689909331013205,0.03543068755269807
trec-covid-chrono-r4,512,fixed_topL_zero,100,0.7933863834268878,0.7689909331013205,0.12156037966634492
trec-covid-chrono-r4,1024,balanced_cert,20,0.7477695146975734,0.7265792384530075,0.028545763702917403
trec-covid-chrono-r4,1024,balanced_cert,100,0.7477695146975734,0.7265792384530075,0.03950921564087649
trec-covid-chrono-r4,1024,balanced_zero,20,0.7864439407391539,0.7629488426828546,0.035062857496038526
trec-covid-chrono-r4,1024,balanced_zero,100,0.7864439407391539,0.7629488426828546,0.1233172663822282
trec-covid-chrono-r4,1024,blocker_cert,20,0.7477695146975734,0.7265792384530075,0.02870215310740706
trec-covid-chrono-r4,1024,blocker_cert,100,0.7477695146975734,0.7265792384530075,0.040362125629488196
trec-covid-chrono-r4,1024,blocker_zero,20,0.7843232477991888,0.7608281497428895,0.035062857496038526
trec-covid-chrono-r4,1024,blocker_zero,100,0.7843232477991888,0.7608281497428895,0.1234468419251386
trec-covid-chrono-r4,1024,fixed_topL_zero,20,0.7864439407391539,0.7629488426828546,0.035062857496038526
trec-covid-chrono-r4,1024,fixed_topL_zero,100,0.7864439407391539,0.7629488426828546,0.1233172663822282
trec-covid-chrono-r4,2048,balanced_cert,20,0.7614522934829601,0.7398762882276343,0.030426856866042528
trec-covid-chrono-r4,2048,balanced_cert,100,0.7614522934829601,0.7398762882276343,0.04599815212272712
trec-covid-chrono-r4,2048,balanced_zero,20,0.7844639789490766,0.7616934285310011,0.034894895253144854
trec-covid-chrono-r4,2048,balanced_zero,100,0.7844639789490766,0.7616934285310011,0.12392049239933306
trec-covid-chrono-r4,2048,blocker_cert,20,0.7694989732282671,0.7475548889537502,0.030753679326884387
trec-covid-chrono-r4,2048,blocker_cert,100,0.7694989732282671,0.7475548889537502,0.048800889270356876
trec-covid-chrono-r4,2048,blocker_zero,20,0.7887931460041879,0.7660225955861124,0.034894895253144854
trec-covid-chrono-r4,2048,blocker_zero,100,0.7887931460041879,0.7660225955861124,0.12333877271698586
trec-covid-chrono-r4,2048,fixed_topL_zero,20,0.7844639789490766,0.7616934285310011,0.034894895253144854
trec-covid-chrono-r4,2048,fixed_topL_zero,100,0.7844639789490766,0.7616934285310011,0.12392049239933306
trec-covid-chrono-r4,4096,balanced_cert,20,0.7800386410206221,0.757355378912018,0.03134585243700854
trec-covid-chrono-r4,4096,balanced_cert,100,0.7800386410206221,0.757355378912018,0.05592857952569318
trec-covid-chrono-r4,4096,balanced_zero,20,0.7915192634657664,0.7680095352136035,0.03507032466244523
trec-covid-chrono-r4,4096,balanced_zero,100,0.7915192634657664,0.7680095352136035,0.12357324837973045
trec-covid-chrono-r4,4096,blocker_cert,20,0.7844737080251465,0.7617904459165423,0.032204859165411506
trec-covid-chrono-r4,4096,blocker_cert,100,0.7844737080251465,0.7617904459165423,0.05934098836411385
trec-covid-chrono-r4,4096,blocker_zero,20,0.7915192634657664,0.7680095352136035,0.034993514582533414
trec-covid-chrono-r4,4096,blocker_zero,100,0.7915192634657664,0.7680095352136035,0.12361771854539833
trec-covid-chrono-r4,4096,fixed_topL_zero,20,0.7915192634657664,0.7680095352136035,0.03507032466244523
trec-covid-chrono-r4,4096,fixed_topL_zero,100,0.7915192634657664,0.7680095352136035,0.12357324837973045
trec-covid-chrono-r4,8192,balanced_cert,20,0.7844737080251465,0.7617904459165423,0.03297732291117817
trec-covid-chrono-r4,8192,balanced_cert,100,0.7844737080251465,0.7617904459165423,0.06257329919291595
trec-covid-chrono-r4,8192,balanced_zero,20,0.790284833242551,0.7664796840848049,0.03510173969075852
trec-covid-chrono-r4,8192,balanced_zero,100,0.790284833242551,0.7664796840848049,0.12343984535414419
trec-covid-chrono-r4,8192,blocker_cert,20,0.7844737080251465,0.7617904459165423,0.03315590663320375
trec-covid-chrono-r4,8192,blocker_cert,100,0.7844737080251465,0.7617904459165423,0.06418645499957425
trec-covid-chrono-r4,8192,blocker_zero,20,0.7901663382651348,0.7663216907815833,0.03510173969075852
trec-covid-chrono-r4,8192,blocker_zero,100,0.7901663382651348,0.7663216907815833,0.12343984535414419
trec-covid-chrono-r4,8192,fixed_topL_zero,20,0.790284833242551,0.7664796840848049,0.03510173969075852
trec-covid-chrono-r4,8192,fixed_topL_zero,100,0.790284833242551,0.7664796840848049,0.12343984535414419
trec-covid-chrono-r4,10000,balanced_cert,20,0.7844737080251465,0.7617904459165423,0.03326613591009969
trec-covid-chrono-r4,10000,balanced_cert,100,0.7844737080251465,0.7617904459165423,0.06473939222292927
trec-covid-chrono-r4,10000,balanced_zero,20,0.790284833242551,0.7664796840848049,0.03510173969075852
trec-covid-chrono-r4,10000,balanced_zero,100,0.790284833242551,0.7664796840848049,0.12343984535414419
trec-covid-chrono-r4,10000,blocker_cert,20,0.7844737080251465,0.7617904459165423,0.03326613591009969
trec-covid-chrono-r4,10000,blocker_cert,100,0.7844737080251465,0.7617904459165423,0.06473939222292927
trec-covid-chrono-r4,10000,blocker_zero,20,0.790284833242551,0.7664796840848049,0.03510173969075852
trec-covid-chrono-r4,10000,blocker_zero,100,0.790284833242551,0.7664796840848049,0.12343984535414419
trec-covid-chrono-r4,10000,fixed_topL_zero,20,0.790284833242551,0.7664796840848049,0.03510173969075852
trec-covid-chrono-r4,10000,fixed_topL_zero,100,0.790284833242551,0.7664796840848049,0.12343984535414419
trec-covid-chrono-r5,128,balanced_cert,20,0.4977266813751366,0.4893155136426364,0.011771376662971532
trec-covid-chrono-r5,128,balanced_cert,100,0.4977266813751366,0.4893155136426364,0.011771376662971532
trec-covid-chrono-r5,128,balanced_zero,20,0.7547907052796448,0.7335595480497002,0.02874547546109521
trec-covid-chrono-r5,128,balanced_zero,100,0.7547907052796448,0.7335595480497002,0.1002037754678405
trec-covid-chrono-r5,128,blocker_cert,20,0.4977266813751366,0.4893155136426364,0.011771376662971532
trec-covid-chrono-r5,128,blocker_cert,100,0.4977266813751366,0.4893155136426364,0.011771376662971532
trec-covid-chrono-r5,128,blocker_zero,20,0.7547907052796448,0.7335595480497002,0.02874547546109521
trec-covid-chrono-r5,128,blocker_zero,100,0.7547907052796448,0.7335595480497002,0.1002037754678405
trec-covid-chrono-r5,128,fixed_topL_zero,20,0.7547907052796448,0.7335595480497002,0.02874547546109521
trec-covid-chrono-r5,128,fixed_topL_zero,100,0.7547907052796448,0.7335595480497002,0.1002037754678405
trec-covid-chrono-r5,256,balanced_cert,20,0.6192904249110486,0.6084556414428064,0.016720657128882793
trec-covid-chrono-r5,256,balanced_cert,100,0.6192904249110486,0.6084556414428064,0.016720657128882793
trec-covid-chrono-r5,256,balanced_zero,20,0.7925163101612355,0.7721483544070715,0.03082154533686061
trec-covid-chrono-r5,256,balanced_zero,100,0.7925163101612355,0.7721483544070715,0.10346349962990553
trec-covid-chrono-r5,256,blocker_cert,20,0.6192904249110486,0.6084556414428064,0.016720657128882793
trec-covid-chrono-r5,256,blocker_cert,100,0.6192904249110486,0.6084556414428064,0.016720657128882793
trec-covid-chrono-r5,256,blocker_zero,20,0.7925163101612355,0.7721483544070715,0.03082154533686061
trec-covid-chrono-r5,256,blocker_zero,100,0.7925163101612355,0.7721483544070715,0.10346349962990553
trec-covid-chrono-r5,256,fixed_topL_zero,20,0.7925163101612355,0.7721483544070715,0.03082154533686061
trec-covid-chrono-r5,256,fixed_topL_zero,100,0.7925163101612355,0.7721483544070715,0.10346349962990553
trec-covid-chrono-r5,512,balanced_cert,20,0.6962472899582035,0.6821151784446193,0.022388953974086728
trec-covid-chrono-r5,512,balanced_cert,100,0.6962472899582035,0.6821151784446193,0.02376192632143985
trec-covid-chrono-r5,512,balanced_zero,20,0.80095902323674,0.7783199492762698,0.032032120156099145
trec-covid-chrono-r5,512,balanced_zero,100,0.80095902323674,0.7783199492762698,0.10806462252070285
trec-covid-chrono-r5,512,blocker_cert,20,0.6986927540281821,0.6845606425145979,0.02249371449269241
trec-covid-chrono-r5,512,blocker_cert,100,0.6986927540281821,0.6845606425145979,0.024280546960693386
trec-covid-chrono-r5,512,blocker_zero,20,0.80095902323674,0.7783199492762698,0.032082855823273165
trec-covid-chrono-r5,512,blocker_zero,100,0.80095902323674,0.7783199492762698,0.10787648822414551
trec-covid-chrono-r5,512,fixed_topL_zero,20,0.80095902323674,0.7783199492762698,0.032032120156099145
trec-covid-chrono-r5,512,fixed_topL_zero,100,0.80095902323674,0.7783199492762698,0.10806462252070285
trec-covid-chrono-r5,1024,balanced_cert,20,0.7608766399928458,0.7433215116774786,0.025997420747014496
trec-covid-chrono-r5,1024,balanced_cert,100,0.7608766399928458,0.7433215116774786,0.0330984463595871
trec-covid-chrono-r5,1024,balanced_zero,20,0.7993470338228137,0.7769977559878427,0.03186142803158369
trec-covid-chrono-r5,1024,balanced_zero,100,0.7993470338228137,0.7769977559878427,0.10897577199168627
trec-covid-chrono-r5,1024,blocker_cert,20,0.7688707095164183,0.7501585074197622,0.026310424345172254
trec-covid-chrono-r5,1024,blocker_cert,100,0.7688707095164183,0.7501585074197622,0.03396963827696572
trec-covid-chrono-r5,1024,blocker_zero,20,0.7993470338228137,0.7769977559878427,0.03182443210113604
trec-covid-chrono-r5,1024,blocker_zero,100,0.7993470338228137,0.7769977559878427,0.10989893336514635
trec-covid-chrono-r5,1024,fixed_topL_zero,20,0.7993470338228137,0.7769977559878427,0.03186142803158369
trec-covid-chrono-r5,1024,fixed_topL_zero,100,0.7993470338228137,0.7769977559878427,0.10897577199168627
trec-covid-chrono-r5,2048,balanced_cert,20,0.7760840765196821,0.7565454082794673,0.02727853984079071
trec-covid-chrono-r5,2048,balanced_cert,100,0.7760840765196821,0.7565454082794673,0.03784278757935724
trec-covid-chrono-r5,2048,balanced_zero,20,0.7964572716266226,0.7750400017626001,0.03199852406213144
trec-covid-chrono-r5,2048,balanced_zero,100,0.7964572716266226,0.7750400017626001,0.1102202757076157
trec-covid-chrono-r5,2048,blocker_cert,20,0.7785295405896608,0.7589908723494458,0.027618258504965836
trec-covid-chrono-r5,2048,blocker_cert,100,0.7785295405896608,0.7589908723494458,0.03960312123113435
trec-covid-chrono-r5,2048,blocker_zero,20,0.8008393886564404,0.7794044688008491,0.03196152813168379
trec-covid-chrono-r5,2048,blocker_zero,100,0.8008393886564404,0.7794044688008491,0.11030100071813176
trec-covid-chrono-r5,2048,fixed_topL_zero,20,0.7964572716266226,0.7750400017626001,0.03199852406213144
trec-covid-chrono-r5,2048,fixed_topL_zero,100,0.7964572716266226,0.7750400017626001,0.1102202757076157
trec-covid-chrono-r5,4096,balanced_cert,20,0.7829025982323627,0.7626424021496293,0.028790069279865858
trec-covid-chrono-r5,4096,balanced_cert,100,0.7829025982323627,0.7626424021496293,0.044681176473424226
trec-covid-chrono-r5,4096,balanced_zero,20,0.7997260922117514,0.7786622711710565,0.03213861382281741
trec-covid-chrono-r5,4096,balanced_zero,100,0.7997260922117514,0.7786622711710565,0.11049153235547517
trec-covid-chrono-r5,4096,blocker_cert,20,0.7853480623023414,0.765087866219608,0.02895226402876386
trec-covid-chrono-r5,4096,blocker_cert,100,0.7853480623023414,0.765087866219608,0.048149628450885024
trec-covid-chrono-r5,4096,blocker_zero,20,0.8002346761710677,0.7791708551303728,0.03199852406213144
trec-covid-chrono-r5,4096,blocker_zero,100,0.8002346761710677,0.7791708551303728,0.10986175459056044
trec-covid-chrono-r5,4096,fixed_topL_zero,20,0.7997260922117514,0.7786622711710565,0.03213861382281741
trec-covid-chrono-r5,4096,fixed_topL_zero,100,0.7997260922117514,0.7786622711710565,0.11049153235547517
trec-covid-chrono-r5,8192,balanced_cert,20,0.7874687552423065,0.767208559159573,0.030244505455749002
trec-covid-chrono-r5,8192,balanced_cert,100,0.7874687552423065,0.767208559159573,0.05241968359279927
trec-covid-chrono-r5,8192,balanced_zero,20,0.8000196803843264,0.7789838279374054,0.032098549720253305
trec-covid-chrono-r5,8192,balanced_zero,100,0.8000196803843264,0.7789838279374054,0.1103250991319528
trec-covid-chrono-r5,8192,blocker_cert,20,0.7886259422745862,0.7679800171810928,0.03064226287247661
trec-covid-chrono-r5,8192,blocker_cert,100,0.7886259422745862,0.7679800171810928,0.054471663740040845
trec-covid-chrono-r5,8192,blocker_zero,20,0.8000726303590329,0.7790191279205431,0.032098549720253305
trec-covid-chrono-r5,8192,blocker_zero,100,0.8000726303590329,0.7790191279205431,0.11020299900985268
trec-covid-chrono-r5,8192,fixed_topL_zero,20,0.8000196803843264,0.7789838279374054,0.032098549720253305
trec-covid-chrono-r5,8192,fixed_topL_zero,100,0.8000196803843264,0.7789838279374054,0.1103250991319528
trec-covid-chrono-r5,10000,balanced_cert,20,0.7886259422745862,0.7679800171810928,0.0306757974130534
trec-covid-chrono-r5,10000,balanced_cert,100,0.7886259422745862,0.7679800171810928,0.05489735514336273
trec-covid-chrono-r5,10000,balanced_zero,20,0.8000726303590329,0.7790191279205431,0.032098549720253305
trec-covid-chrono-r5,10000,balanced_zero,100,0.8000726303590329,0.7790191279205431,0.11036516323451691
trec-covid-chrono-r5,10000,blocker_cert,20,0.7886259422745862,0.7679800171810928,0.0306757974130534
trec-covid-chrono-r5,10000,blocker_cert,100,0.7886259422745862,0.7679800171810928,0.05489735514336273
trec-covid-chrono-r5,10000,blocker_zero,20,0.8000726303590329,0.7790191279205431,0.032098549720253305
trec-covid-chrono-r5,10000,blocker_zero,100,0.8000726303590329,0.7790191279205431,0.11036516323451691
trec-covid-chrono-r5,10000,fixed_topL_zero,20,0.8000726303590329,0.7790191279205431,0.032098549720253305
trec-covid-chrono-r5,10000,fixed_topL_zero,100,0.8000726303590329,0.7790191279205431,0.11036516323451691
