dataset,query_id,budget,method,cap,ndcg10_linear,ndcg10_exponential,recall
trec-covid-chrono-r5,19,128,balanced_cert,20,0.791808793097263,0.722411724129684,0.11965811965811966
trec-covid-chrono-r5,19,128,balanced_cert,100,0.791808793097263,0.722411724129684,0.11965811965811966
trec-covid-chrono-r5,20,128,balanced_cert,20,0.8701249883466593,0.8701249883466592,0.010568031704095112
trec-covid-chrono-r5,20,128,balanced_cert,100,0.8701249883466593,0.8701249883466592,0.010568031704095112
trec-covid-chrono-r5,21,128,balanced_cert,20,0.835780413693672,0.835780413693672,0.0136986301369863
trec-covid-chrono-r5,21,128,balanced_cert,100,0.835780413693672,0.835780413693672,0.0136986301369863
trec-covid-chrono-r5,22,128,balanced_cert,20,0.727329844310522,0.727329844310522,0.010084033613445379
trec-covid-chrono-r5,22,128,balanced_cert,100,0.727329844310522,0.727329844310522,0.010084033613445379
trec-covid-chrono-r5,23,128,balanced_cert,20,0.4690000933206748,0.4690000933206747,0.007594936708860759
trec-covid-chrono-r5,23,128,balanced_cert,100,0.4690000933206748,0.4690000933206747,0.007594936708860759
trec-covid-chrono-r5,24,128,balanced_cert,20,0.41397715174615474,0.39563617122131467,0.006666666666666667
trec-covid-chrono-r5,24,128,balanced_cert,100,0.41397715174615474,0.39563617122131467,0.006666666666666667
trec-covid-chrono-r5,25,128,balanced_cert,20,0.9266360779006401,0.92663607790064,0.017391304347826087
trec-covid-chrono-r5,25,128,balanced_cert,100,0.9266360779006401,0.92663607790064,0.017391304347826087
trec-covid-chrono-r5,26,128,balanced_cert,20,0.22009176629808017,0.22009176629808014,0.001201923076923077
trec-covid-chrono-r5,26,128,balanced_cert,100,0.22009176629808017,0.22009176629808014,0.001201923076923077
trec-covid-chrono-r5,27,128,balanced_cert,20,0.5637884576902256,0.5637884576902256,0.004439511653718091
trec-covid-chrono-r5,27,128,balanced_cert,100,0.5637884576902256,0.5637884576902256,0.004439511653718091
trec-covid-chrono-r5,28,128,balanced_cert,20,0.0,0.0,0.0
trec-covid-chrono-r5,28,128,balanced_cert,100,0.0,0.0,0.0
trec-covid-chrono-r5,29,128,balanced_cert,20,0.8716131363261199,0.8532721558012798,0.01386748844375963
trec-covid-chrono-r5,29,128,balanced_cert,100,0.8716131363261199,0.8532721558012798,0.01386748844375963
trec-covid-chrono-r5,30,128,balanced_cert,20,0.800693766409882,0.800693766409882,0.017326732673267328
trec-covid-chrono-r5,30,128,balanced_cert,100,0.800693766409882,0.800693766409882,0.017326732673267328
trec-covid-chrono-r5,1,128,blocker_zero,20,0.29423370021848366,0.19615580014565576,0.010014306151645207
trec-covid-chrono-r5,1,128,blocker_zero,100,0.29423370021848366,0.19615580014565576,0.017167381974248927
trec-covid-chrono-r5,2,128,blocker_zero,20,0.8151020467721393,0.796761066247299,0.03880597014925373
trec-covid-chrono-r5,2,128,blocker_zero,100,0.8151020467721393,0.796761066247299,0.12238805970149254
