dataset,policy,work_budget,queries,mean_certified_k_cap100,median_certified_k_cap100,certified_at_least_10_rate,certified_at_least_20_rate,certified_at_least_100_rate,mean_ndcg_retention,mean_recall_retention,mean_dense_work_share,mean_absolute_depth_gap,p90_absolute_depth_gap
msmarco-passage-trec-dl-2019,allocation-grid-oracle,1024,43,37.627906976744185,30.0,0.8837209302325582,0.6744186046511628,0.06976744186046512,0.9852829636053022,0.6077019886263352,0.5559593023255814,251.53488372093022,512.0
msmarco-passage-trec-dl-2019,allocation-grid-oracle,2048,43,46.13953488372093,34.0,0.9302325581395349,0.7906976744186046,0.16279069767441862,0.9896539311236169,0.6836085621526211,0.559593023255814,651.9069767441861,1312.0
msmarco-passage-trec-dl-2019,allocation-grid-oracle,4096,43,51.116279069767444,40.0,0.9302325581395349,0.7906976744186046,0.16279069767441862,0.9961835169112014,0.7322652241739982,0.573219476744186,1604.4651162790697,3264.0
msmarco-passage-trec-dl-2019,allocation-grid-oracle,8192,43,55.44186046511628,44.0,0.9534883720930233,0.813953488372093,0.23255813953488372,0.9961835169112014,0.7687277522789683,0.514625726744186,1080.5581395348838,1808.0
msmarco-passage-trec-dl-2019,allocation-grid-oracle,10000,43,55.72093023255814,45.0,0.9534883720930233,0.813953488372093,0.2558139534883721,0.9981443130566873,0.7716415051927212,0.5,0.0,0.0
msmarco-passage-trec-dl-2020,balanced,128,54,10.333333333333334,9.5,0.5,0.09259259259259259,0.0,0.8944084898785515,0.31392591335096787,0.5,0.0,0.0
msmarco-passage-trec-dl-2020,balanced,256,54,16.59259259259259,13.0,0.7222222222222222,0.3333333333333333,0.0,0.946531087129307,0.39835869857045136,0.5,0.0,0.0
msmarco-passage-trec-dl-2020,balanced,512,54,23.24074074074074,20.5,0.8333333333333334,0.5185185185185185,0.0,0.9691813101352309,0.4793940192625144,0.5,0.0,0.0
msmarco-passage-trec-dl-2020,balanced,1024,54,29.72222222222222,28.5,0.9444444444444444,0.6296296296296297,0.0,0.9795491126465025,0.558532088836167,0.5,0.0,0.0
msmarco-passage-trec-dl-2020,balanced,2048,54,34.907407407407405,32.5,0.9814814814814815,0.7592592592592593,0.0,0.999516722782179,0.6206132532348877,0.5,0.0,0.0
msmarco-passage-trec-dl-2020,balanced,4096,54,41.72222222222222,37.0,0.9814814814814815,0.7962962962962963,0.037037037037037035,1.0,0.6689665761609009,0.5,0.0,0.0
msmarco-passage-trec-dl-2020,balanced,8192,54,45.111111111111114,42.5,1.0,0.8148148148148148,0.05555555555555555,1.0,0.7045080756997244,0.5,0.0,0.0
msmarco-passage-trec-dl-2020,balanced,10000,54,46.68518518518518,44.0,1.0,0.8518518518518519,0.05555555555555555,1.0,0.7182195509739091,0.5,0.0,0.0
msmarco-passage-trec-dl-2020,blocker,128,54,10.407407407407407,9.5,0.5,0.1111111111111111,0.0,0.8944084898785515,0.31392591335096787,0.5023148148148148,2.962962962962963,0.0
msmarco-passage-trec-dl-2020,blocker,256,54,17.14814814814815,13.0,0.7222222222222222,0.35185185185185186,0.0,0.946531087129307,0.40372559840710764,0.5150462962962963,20.74074074074074,32.0
msmarco-passage-trec-dl-2020,blocker,512,54,24.685185185185187,22.0,0.8333333333333334,0.5370370370370371,0.0,0.9691813101352309,0.4958902515422372,0.5266203703703703,71.11111111111111,160.0
msmarco-passage-trec-dl-2020,blocker,1024,54,31.59259259259259,30.0,0.9629629629629629,0.6851851851851852,0.0,0.9809982042636605,0.581255458267979,0.5407986111111112,231.7037037037037,534.4000000000001
msmarco-passage-trec-dl-2020,blocker,2048,54,38.31481481481482,35.5,0.9814814814814815,0.7592592592592593,0.037037037037037035,0.999516722782179,0.6363862148301359,0.5580150462962963,689.1851851851852,1315.2000000000003
msmarco-passage-trec-dl-2020,blocker,4096,54,43.46296296296296,39.5,0.9814814814814815,0.7962962962962963,0.037037037037037035,1.0,0.6856884258526286,0.5640914351851852,1635.5555555555557,3158.4
msmarco-passage-trec-dl-2020,blocker,8192,54,46.51851851851852,43.5,1.0,0.8518518518518519,0.05555555555555555,1.0,0.7173868681740133,0.5108506944444444,1429.3333333333333,1808.0
msmarco-passage-trec-dl-2020,blocker,10000,54,46.68518518518518,44.0,1.0,0.8518518518518519,0.05555555555555555,1.0,0.7182195509739091,0.5,0.0,0.0
msmarco-passage-trec-dl-2020,candidate,128,54,10.37037037037037,9.5,0.5,0.1111111111111111,0.0,0.8935516588259796,0.312999987425042,0.48148148148148145,11.851851851851851,32.0
msmarco-passage-trec-dl-2020,candidate,256,54,16.944444444444443,13.0,0.7037037037037037,0.35185185185185186,0.0,0.9448566314629632,0.39831263183429705,0.4861111111111111,36.74074074074074,96.0
msmarco-passage-trec-dl-2020,candidate,512,54,24.444444444444443,22.0,0.8148148148148148,0.5370370370370371,0.0,0.9675068544688871,0.4868444655471334,0.4994212962962963,101.33333333333333,214.4000000000001
msmarco-passage-trec-dl-2020,candidate,1024,54,31.425925925925927,30.0,0.9629629629629629,0.6666666666666666,0.0,0.9809982042636605,0.574987450050653,0.5159143518518519,282.6666666666667,640.0
msmarco-passage-trec-dl-2020,candidate,2048,54,38.129629629629626,35.5,0.9814814814814815,0.7407407407407407,0.037037037037037035,0.999516722782179,0.6294323355565686,0.5286458333333334,811.8518518518518,1529.6000000000004
msmarco-passage-trec-dl-2020,candidate,4096,54,42.833333333333336,39.5,0.9814814814814815,0.7592592592592593,0.037037037037037035,1.0,0.6744907194185674,0.5426793981481481,2101.3333333333335,3414.4
msmarco-passage-trec-dl-2020,candidate,8192,54,46.5,43.5,1.0,0.8518518518518519,0.05555555555555555,1.0,0.7173868681740133,0.5142144097222222,1549.037037037037,1808.0
msmarco-passage-trec-dl-2020,candidate,10000,54,46.68518518518518,44.0,1.0,0.8518518518518519,0.05555555555555555,1.0,0.7182195509739091,0.5,0.0,0.0
msmarco-passage-trec-dl-2020,pressure,128,54,10.407407407407407,9.5,0.5,0.1111111111111111,0.0,0.8944084898785515,0.31392591335096787,0.5046296296296297,2.3703703703703702,0.0
msmarco-passage-trec-dl-2020,pressure,256,54,17.12962962962963,13.0,0.7222222222222222,0.35185185185185186,0.0,0.946531087129307,0.40372559840710764,0.5150462962962963,14.814814814814815,32.0
msmarco-passage-trec-dl-2020,pressure,512,54,24.666666666666668,22.0,0.8333333333333334,0.5370370370370371,0.0,0.9691813101352309,0.4958902515422372,0.5283564814814815,57.48148148148148,150.4000000000001
msmarco-passage-trec-dl-2020,pressure,1024,54,31.59259259259259,30.0,0.9629629629629629,0.6851851851851852,0.0,0.9809982042636605,0.581255458267979,0.5387731481481481,194.37037037037038,480.0
msmarco-passage-trec-dl-2020,pressure,2048,54,38.31481481481482,35.5,0.9814814814814815,0.7592592592592593,0.037037037037037035,0.999516722782179,0.6363862148301359,0.5503472222222222,597.3333333333334,1260.8000000000002
msmarco-passage-trec-dl-2020,pressure,4096,54,43.44444444444444,39.5,0.9814814814814815,0.7962962962962963,0.037037037037037035,1.0,0.6856884258526286,0.5601851851851852,1498.0740740740741,3094.4
msmarco-passage-trec-dl-2020,pressure,8192,54,46.51851851851852,43.5,1.0,0.8518518518518519,0.05555555555555555,1.0,0.7173868681740133,0.5116102430555556,1441.7777777777778,1808.0
msmarco-passage-trec-dl-2020,pressure,10000,54,46.68518518518518,44.0,1.0,0.8518518518518519,0.05555555555555555,1.0,0.7182195509739091,0.5,0.0,0.0
msmarco-passage-trec-dl-2020,allocation-grid-oracle,128,54,10.407407407407407,9.5,0.5,0.1111111111111111,0.0,0.8944084898785515,0.31392591335096787,0.5023148148148148,5.333333333333333,32.0
msmarco-passage-trec-dl-2020,allocation-grid-oracle,256,54,17.14814814814815,13.0,0.7222222222222222,0.35185185185185186,0.0,0.946531087129307,0.40372559840710764,0.5150462962962963,20.74074074074074,54.40000000000009
msmarco-passage-trec-dl-2020,allocation-grid-oracle,512,54,24.685185185185187,22.0,0.8333333333333334,0.5370370370370371,0.0,0.9691813101352309,0.4958902515422372,0.5289351851851852,72.29629629629629,160.0
msmarco-passage-trec-dl-2020,allocation-grid-oracle,1024,54,31.59259259259259,30.0,0.9629629629629629,0.6851851851851852,0.0,0.9809982042636605,0.581255458267979,0.5413773148148148,231.7037037037037,534.4000000000001
msmarco-passage-trec-dl-2020,allocation-grid-oracle,2048,54,38.31481481481482,35.5,0.9814814814814815,0.7592592592592593,0.037037037037037035,0.999516722782179,0.6363862148301359,0.5578703703703703,689.7777777777778,1315.2000000000003
msmarco-passage-trec-dl-2020,allocation-grid-oracle,4096,54,43.46296296296296,39.5,0.9814814814814815,0.7962962962962963,0.037037037037037035,1.0,0.6856884258526286,0.5700954861111112,1623.111111111111,3158.4
msmarco-passage-trec-dl-2020,allocation-grid-oracle,8192,54,46.51851851851852,43.5,1.0,0.8518518518518519,0.05555555555555555,1.0,0.7173868681740133,0.5111762152777778,1425.1851851851852,1808.0
msmarco-passage-trec-dl-2020,allocation-grid-oracle,10000,54,46.68518518518518,44.0,1.0,0.8518518518518519,0.05555555555555555,1.0,0.7182195509739091,0.5,0.0,0.0
trec-covid,balanced,128,50,5.66,5.0,0.24,0.0,0.0,0.6516803845365794,0.09030516584950835,0.5,0.0,0.0
trec-covid,balanced,256,50,9.84,8.0,0.42,0.08,0.0,0.8231639270232856,0.1505884925911502,0.5,0.0,0.0
trec-covid,balanced,512,50,14.28,12.0,0.62,0.28,0.0,0.9137277977378033,0.21002712849518057,0.5,0.0,0.0
trec-covid,balanced,1024,50,20.54,15.5,0.76,0.42,0.0,0.9557413275238166,0.28207391324372233,0.5,0.0,0.0
trec-covid,balanced,2048,50,26.48,18.0,0.82,0.46,0.0,0.9618232349341289,0.3470974786610938,0.5,0.0,0.0
trec-covid,balanced,4096,50,33.88,20.0,0.88,0.52,0.12,0.9802693853748536,0.4224331972992738,0.5,0.0,0.0
trec-covid,balanced,8192,50,38.54,26.0,0.92,0.64,0.16,0.9834137821162773,0.4675804560183783,0.5,0.0,0.0
trec-covid,balanced,10000,50,40.96,27.5,0.94,0.66,0.16,0.9892108142614614,0.4905795322988873,0.5,0.0,0.0
trec-covid,blocker,128,50,5.68,5.0,0.24,0.0,0.0,0.6516803845365794,0.09030516584950835,0.495,1.28,0.0
trec-covid,blocker,256,50,10.12,8.0,0.42,0.12,0.0,0.8250460052780495,0.15410367182133058,0.49125,12.16,32.0
trec-covid,blocker,512,50,14.92,12.0,0.62,0.28,0.0,0.9137277977378033,0.2164552799915564,0.48125,49.92,160.0
trec-covid,blocker,1024,50,22.24,16.5,0.76,0.42,0.0,0.9557413275238166,0.30047070515852575,0.468125,189.44,448.0
trec-covid,blocker,2048,50,29.8,18.5,0.82,0.46,0.06,0.9645268020550369,0.37913377040235524,0.4659375,602.88,1193.6000000000001
trec-covid,blocker,4096,50,35.86,23.5,0.9,0.54,0.16,0.9802693853748536,0.4403911247603137,0.480390625,1232.0,2688.0
trec-covid,blocker,8192,50,40.5,26.5,0.94,0.66,0.16,0.9892108142614614,0.4861390178583729,0.50693359375,1131.2,1808.0
trec-covid,blocker,10000,50,40.96,27.5,0.94,0.66,0.16,0.9892108142614614,0.4905795322988873,0.5,0.0,0.0
trec-covid,candidate,128,50,5.38,5.0,0.24,0.0,0.0,0.6044821707348521,0.0848514666983932,0.48,28.16,96.0
trec-covid,candidate,256,50,9.86,8.0,0.42,0.12,0.0,0.7990791692467327,0.15154677344180614,0.4775,40.96,108.80000000000018
trec-covid,candidate,512,50,14.62,12.0,0.6,0.28,0.0,0.8905310039767216,0.21191988698837602,0.47625,96.0,230.4000000000001
trec-covid,candidate,1024,50,22.0,16.5,0.76,0.42,0.0,0.9450968408266707,0.29574448514198315,0.47125,258.56,518.4000000000001
trec-covid,candidate,2048,50,29.8,18.5,0.82,0.46,0.06,0.9645268020550369,0.37913377040235524,0.46984375,679.04,1283.2
trec-covid,candidate,4096,50,35.28,20.5,0.9,0.54,0.16,0.9802693853748536,0.43340401715560034,0.4784375,1516.8,3174.4
trec-covid,candidate,8192,50,40.2,26.5,0.94,0.66,0.16,0.9892108142614614,0.48417714993905814,0.5074609375,1328.64,1808.0
trec-covid,candidate,10000,50,40.96,27.5,0.94,0.66,0.16,0.9892108142614614,0.4905795322988873,0.5,0.0,0.0
trec-covid,pressure,128,50,5.68,5.0,0.24,0.0,0.0,0.6516803845365794,0.09030516584950835,0.4975,0.64,0.0
trec-covid,pressure,256,50,10.12,8.0,0.42,0.12,0.0,0.8250460052780495,0.15410367182133058,0.49375,8.32,32.0
trec-covid,pressure,512,50,14.92,12.0,0.62,0.28,0.0,0.9137277977378033,0.2164552799915564,0.4825,42.24,128.0
trec-covid,pressure,1024,50,22.22,16.5,0.76,0.42,0.0,0.9557413275238166,0.3001890150176807,0.4728125,156.8,416.0
trec-covid,pressure,2048,50,29.78,18.5,0.82,0.46,0.06,0.9631483194032167,0.377800437069022,0.47328125,538.24,1193.6000000000001
trec-covid,pressure,4096,50,35.86,23.5,0.9,0.54,0.16,0.9802693853748536,0.4403911247603137,0.483203125,1130.88,2572.8
trec-covid,pressure,8192,50,40.5,26.5,0.94,0.66,0.16,0.9892108142614614,0.4861390178583729,0.50708984375,1128.0,1808.0
trec-covid,pressure,10000,50,40.96,27.5,0.94,0.66,0.16,0.9892108142614614,0.4905795322988873,0.5,0.0,0.0
trec-covid,allocation-grid-oracle,128,50,5.68,5.0,0.24,0.0,0.0,0.6516803845365794,0.09030516584950835,0.495,2.56,0.0
trec-covid,allocation-grid-oracle,256,50,10.12,8.0,0.42,0.12,0.0,0.8250460052780495,0.15410367182133058,0.49,14.08,32.0
trec-covid,allocation-grid-oracle,512,50,14.92,12.0,0.62,0.28,0.0,0.9137277977378033,0.2164552799915564,0.485625,53.12,160.0
trec-covid,allocation-grid-oracle,1024,50,22.24,16.5,0.76,0.42,0.0,0.9557413275238166,0.30047070515852575,0.466875,192.0,419.20000000000005
trec-covid,allocation-grid-oracle,2048,50,29.8,18.5,0.82,0.46,0.06,0.9645268020550369,0.37913377040235524,0.4640625,599.04,1193.6000000000001
trec-covid,allocation-grid-oracle,4096,50,35.88,23.5,0.9,0.54,0.16,0.9802693853748536,0.4407359523465205,0.479375,1233.92,2688.0
trec-covid,allocation-grid-oracle,8192,50,40.5,26.5,0.94,0.66,0.16,0.9892108142614614,0.4861390178583729,0.50689453125,1129.92,1808.0
trec-covid,allocation-grid-oracle,10000,50,40.96,27.5,0.94,0.66,0.16,0.9892108142614614,0.4905795322988873,0.5,0.0,0.0
scifact,balanced,128,300,11.236666666666666,10.0,0.5466666666666666,0.08666666666666667,0.0,0.97,0.8895555555555555,0.5,0.0,0.0
scifact,balanced,256,300,17.536666666666665,16.0,0.8333333333333334,0.38,0.0,0.9866666666666667,0.9162222222222223,0.5008072916666667,0.41333333333333333,0.0
scifact,balanced,512,300,25.26,23.0,0.93,0.65,0.0,1.0,0.9526666666666667,0.5012369791666667,1.2666666666666666,0.0
scifact,balanced,1024,300,33.763333333333335,31.0,0.9766666666666667,0.81,0.006666666666666667,1.0,0.9666666666666667,0.5025065104166667,5.133333333333334,0.0
scifact,balanced,2048,300,43.55,39.0,1.0,0.8733333333333333,0.03,1.0,0.9783333333333334,0.5104899088541667,42.96666666666667,0.0
scifact,balanced,4096,300,59.09,54.0,1.0,0.95,0.19333333333333333,1.0,0.9816666666666667,0.5416056315104166,340.8333333333333,1722.0000000000005
scifact,balanced,8192,300,98.04,100.0,1.0,1.0,0.9266666666666666,1.0,1.0,0.6470516811751934,2065.943333333333,3813.0
scifact,balanced,10000,300,99.21333333333334,100.0,1.0,1.0,0.9633333333333334,1.0,1.0,0.6559281272526344,2234.326666666667,3813.0
scifact,blocker,128,300,11.3,10.0,0.5466666666666666,0.09,0.0,0.97,0.8895555555555555,0.5029166666666667,2.24,0.0
scifact,blocker,256,300,17.986666666666668,17.0,0.8333333333333334,0.39666666666666667,0.0,0.9866666666666667,0.9173333333333334,0.501015625,17.586666666666666,32.0
scifact,blocker,512,300,26.30666666666667,25.0,0.9366666666666666,0.6766666666666666,0.0,1.0,0.9560000000000001,0.4946484375,62.2,128.0
scifact,blocker,1024,300,35.68333333333333,33.0,0.98,0.8233333333333334,0.006666666666666667,1.0,0.97,0.47688151041666665,205.66666666666666,448.0
scifact,blocker,2048,300,47.25,40.5,1.0,0.9,0.06333333333333334,1.0,0.9816666666666667,0.46694498697916664,608.78,1184.0
scifact,blocker,4096,300,65.40333333333334,66.0,1.0,0.9566666666666667,0.24666666666666667,1.0,0.9833333333333333,0.5203230794270833,1064.4333333333334,2330.2000000000007
scifact,blocker,8192,300,98.75666666666666,100.0,1.0,1.0,0.9466666666666667,1.0,1.0,0.6476245978418601,2081.383333333333,3813.0
scifact,blocker,10000,300,99.21333333333334,100.0,1.0,1.0,0.9633333333333334,1.0,1.0,0.6559281272526344,2234.326666666667,3813.0
scifact,candidate,128,300,11.24,10.0,0.5433333333333333,0.09,0.0,0.9666666666666667,0.8862222222222222,0.5029166666666667,6.293333333333333,32.0
scifact,candidate,256,300,17.986666666666668,17.0,0.8333333333333334,0.39666666666666667,0.0,0.9866666666666667,0.9173333333333334,0.5024739583333333,18.333333333333332,32.0
scifact,candidate,512,300,26.30666666666667,25.0,0.9366666666666666,0.6766666666666666,0.0,1.0,0.9560000000000001,0.4946484375,62.2,128.0
scifact,candidate,1024,300,35.68333333333333,33.0,0.98,0.8233333333333334,0.006666666666666667,1.0,0.97,0.47688151041666665,205.66666666666666,448.0
scifact,candidate,2048,300,47.24,40.5,1.0,0.8966666666666666,0.06333333333333334,1.0,0.9816666666666667,0.4663720703125,612.62,1216.0
scifact,candidate,4096,300,65.26333333333334,65.5,1.0,0.9566666666666667,0.24666666666666667,1.0,0.9833333333333333,0.5185758463541666,1092.4,2368.8
scifact,candidate,8192,300,98.75666666666666,100.0,1.0,1.0,0.9466666666666667,1.0,1.0,0.6476245978418601,2081.383333333333,3813.0
scifact,candidate,10000,300,99.21333333333334,100.0,1.0,1.0,0.9633333333333334,1.0,1.0,0.6559281272526344,2234.326666666667,3813.0
scifact,pressure,128,300,11.296666666666667,10.0,0.5466666666666666,0.08666666666666667,0.0,0.97,0.8895555555555555,0.50078125,1.08,0.0
scifact,pressure,256,300,17.983333333333334,17.0,0.8333333333333334,0.39666666666666667,0.0,0.9866666666666667,0.9173333333333334,0.5001822916666666,12.68,32.0
scifact,pressure,512,300,26.296666666666667,25.0,0.9366666666666666,0.6766666666666666,0.0,1.0,0.9560000000000001,0.49569010416666665,49.18666666666667,128.0
scifact,pressure,1024,300,35.67,33.0,0.98,0.8233333333333334,0.006666666666666667,1.0,0.97,0.478203125,179.49333333333334,416.0
scifact,pressure,2048,300,47.22666666666667,40.5,1.0,0.9,0.06333333333333334,1.0,0.9816666666666667,0.46834147135416665,564.58,1169.6000000000004
scifact,pressure,4096,300,65.38666666666667,66.0,1.0,0.9566666666666667,0.24666666666666667,1.0,0.9833333333333333,0.5187703450520833,1030.4333333333334,2330.2000000000007
scifact,pressure,8192,300,98.75666666666666,100.0,1.0,1.0,0.9466666666666667,1.0,1.0,0.6476245978418601,2081.383333333333,3813.0
scifact,pressure,10000,300,99.21333333333334,100.0,1.0,1.0,0.9633333333333334,1.0,1.0,0.6559281272526344,2234.326666666667,3813.0
scifact,allocation-grid-oracle,128,300,11.3,10.0,0.5466666666666666,0.09,0.0,0.97,0.8895555555555555,0.50375,3.0933333333333333,0.0
scifact,allocation-grid-oracle,256,300,17.986666666666668,17.0,0.8333333333333334,0.39666666666666667,0.0,0.9866666666666667,0.9173333333333334,0.501015625,18.013333333333332,32.0
scifact,allocation-grid-oracle,512,300,26.30666666666667,25.0,0.9366666666666666,0.6766666666666666,0.0,1.0,0.9560000000000001,0.4947005208333333,62.14666666666667,128.0
scifact,allocation-grid-oracle,1024,300,35.68333333333333,33.0,0.98,0.8233333333333334,0.006666666666666667,1.0,0.97,0.47719401041666665,206.24,448.0
scifact,allocation-grid-oracle,2048,300,47.25,40.5,1.0,0.9,0.06333333333333334,1.0,0.9816666666666667,0.467626953125,609.1866666666666,1180.4
scifact,allocation-grid-oracle,4096,300,65.39,66.0,1.0,0.9566666666666667,0.24666666666666667,1.0,0.9833333333333333,0.520263671875,1061.8933333333334,2330.2000000000007
scifact,allocation-grid-oracle,8192,300,98.75666666666666,100.0,1.0,1.0,0.9466666666666667,1.0,1.0,0.6476278530501934,2081.4366666666665,3813.0
scifact,allocation-grid-oracle,10000,300,99.21333333333334,100.0,1.0,1.0,0.9633333333333334,1.0,1.0,0.6559281272526344,2234.326666666667,3813.0
