dataset,query_id,budget,cap,method,dense_depth,sparse_depth,actual_reads,candidates,returned,empty,has10,exact10,position_agreement10,top10_set_same_order_diff,ndcg10,recall
trec-covid-chrono-r2,5,2048,20,fixed_topL_zero,1024,1024,2048,1627,20,0,1,1,1.0,0,0.5975302843123316,0.04777070063694268
trec-covid-chrono-r2,5,2048,100,fixed_topL_zero,1024,1024,2048,1627,100,0,1,1,1.0,0,0.5975302843123316,0.21656050955414013
trec-covid-chrono-r2,5,2048,20,balanced_zero,1024,1024,2048,1627,20,0,1,1,1.0,0,0.5975302843123316,0.04777070063694268
trec-covid-chrono-r2,5,2048,100,balanced_zero,1024,1024,2048,1627,100,0,1,1,1.0,0,0.5975302843123316,0.21656050955414013
trec-covid-chrono-r2,5,2048,20,balanced_cert,1024,1024,2048,1627,20,0,1,1,1.0,0,0.5975302843123316,0.04777070063694268
trec-covid-chrono-r2,5,2048,100,balanced_cert,1024,1024,2048,1627,42,0,1,1,1.0,0,0.5975302843123316,0.11146496815286625
trec-covid-chrono-r2,5,2048,20,blocker_zero,640,1408,2048,1683,20,0,1,1,1.0,0,0.5975302843123316,0.04777070063694268
trec-covid-chrono-r2,5,2048,100,blocker_zero,640,1408,2048,1683,100,0,1,1,1.0,0,0.5975302843123316,0.21656050955414013
trec-covid-chrono-r2,5,2048,20,blocker_cert,640,1408,2048,1683,20,0,1,1,1.0,0,0.5975302843123316,0.04777070063694268
trec-covid-chrono-r2,5,2048,100,blocker_cert,640,1408,2048,1683,43,0,1,1,1.0,0,0.5975302843123316,0.11464968152866242
trec-covid-chrono-r2,5,4096,20,fixed_topL_zero,2048,2048,4096,3148,20,0,1,1,1.0,0,0.5975302843123316,0.04777070063694268
trec-covid-chrono-r2,5,4096,100,fixed_topL_zero,2048,2048,4096,3148,100,0,1,1,1.0,0,0.5975302843123316,0.2197452229299363
trec-covid-chrono-r2,5,4096,20,balanced_zero,2048,2048,4096,3148,20,0,1,1,1.0,0,0.5975302843123316,0.04777070063694268
trec-covid-chrono-r2,5,4096,100,balanced_zero,2048,2048,4096,3148,100,0,1,1,1.0,0,0.5975302843123316,0.2197452229299363
trec-covid-chrono-r2,5,4096,20,balanced_cert,2048,2048,4096,3148,20,0,1,1,1.0,0,0.5975302843123316,0.04777070063694268
trec-covid-chrono-r2,5,4096,100,balanced_cert,2048,2048,4096,3148,46,0,1,1,1.0,0,0.5975302843123316,0.12420382165605096
trec-covid-chrono-r2,5,4096,20,blocker_zero,1280,2816,4096,3306,20,0,1,1,1.0,0,0.5975302843123316,0.04777070063694268
trec-covid-chrono-r2,5,4096,100,blocker_zero,1280,2816,4096,3306,100,0,1,1,1.0,0,0.5975302843123316,0.2197452229299363
trec-covid-chrono-r2,5,4096,20,blocker_cert,1280,2816,4096,3306,20,0,1,1,1.0,0,0.5975302843123316,0.04777070063694268
trec-covid-chrono-r2,5,4096,100,blocker_cert,1280,2816,4096,3306,46,0,1,1,1.0,0,0.5975302843123316,0.12420382165605096
trec-covid-chrono-r2,5,8192,20,fixed_topL_zero,4096,4096,8192,5968,20,0,1,1,1.0,0,0.5975302843123316,0.04777070063694268
trec-covid-chrono-r2,5,8192,100,fixed_topL_zero,4096,4096,8192,5968,100,0,1,1,1.0,0,0.5975302843123316,0.2197452229299363
trec-covid-chrono-r2,5,8192,20,balanced_zero,4096,4096,8192,5968,20,0,1,1,1.0,0,0.5975302843123316,0.04777070063694268
trec-covid-chrono-r2,5,8192,100,balanced_zero,4096,4096,8192,5968,100,0,1,1,1.0,0,0.5975302843123316,0.2197452229299363
trec-covid-chrono-r2,5,8192,20,balanced_cert,4096,4096,8192,5968,20,0,1,1,1.0,0,0.5975302843123316,0.04777070063694268
trec-covid-chrono-r2,5,8192,100,balanced_cert,4096,4096,8192,5968,46,0,1,1,1.0,0,0.5975302843123316,0.12420382165605096
trec-covid-chrono-r2,5,8192,20,blocker_zero,3200,4992,8192,6130,20,0,1,1,1.0,0,0.5975302843123316,0.04777070063694268
trec-covid-chrono-r2,5,8192,100,blocker_zero,3200,4992,8192,6130,100,0,1,1,1.0,0,0.5975302843123316,0.2197452229299363
trec-covid-chrono-r2,5,8192,20,blocker_cert,3200,4992,8192,6130,20,0,1,1,1.0,0,0.5975302843123316,0.04777070063694268
trec-covid-chrono-r2,5,8192,100,blocker_cert,3200,4992,8192,6130,81,0,1,1,1.0,0,0.5975302843123316,0.18471337579617833
trec-covid-chrono-r2,5,10000,20,fixed_topL_zero,5000,5000,10000,7259,20,0,1,1,1.0,0,0.5975302843123316,0.04777070063694268
trec-covid-chrono-r2,5,10000,100,fixed_topL_zero,5000,5000,10000,7259,100,0,1,1,1.0,0,0.5975302843123316,0.2197452229299363
trec-covid-chrono-r2,5,10000,20,balanced_zero,5000,5000,10000,7259,20,0,1,1,1.0,0,0.5975302843123316,0.04777070063694268
trec-covid-chrono-r2,5,10000,100,balanced_zero,5000,5000,10000,7259,100,0,1,1,1.0,0,0.5975302843123316,0.2197452229299363
trec-covid-chrono-r2,5,10000,20,balanced_cert,5000,5000,10000,7259,20,0,1,1,1.0,0,0.5975302843123316,0.04777070063694268
trec-covid-chrono-r2,5,10000,100,balanced_cert,5000,5000,10000,7259,83,0,1,1,1.0,0,0.5975302843123316,0.18789808917197454
trec-covid-chrono-r2,5,10000,20,blocker_zero,5000,5000,10000,7259,20,0,1,1,1.0,0,0.5975302843123316,0.04777070063694268
trec-covid-chrono-r2,5,10000,100,blocker_zero,5000,5000,10000,7259,100,0,1,1,1.0,0,0.5975302843123316,0.2197452229299363
trec-covid-chrono-r2,5,10000,20,blocker_cert,5000,5000,10000,7259,20,0,1,1,1.0,0,0.5975302843123316,0.04777070063694268
trec-covid-chrono-r2,5,10000,100,blocker_cert,5000,5000,10000,7259,83,0,1,1,1.0,0,0.5975302843123316,0.18789808917197454
trec-covid-chrono-r2,6,128,20,fixed_topL_zero,64,64,128,123,20,0,1,0,0.4,0,0.901447006056365,0.027472527472527472
trec-covid-chrono-r2,6,128,100,fixed_topL_zero,64,64,128,123,100,0,1,0,0.4,0,0.901447006056365,0.1043956043956044
trec-covid-chrono-r2,6,128,20,balanced_zero,64,64,128,123,20,0,1,0,0.4,0,0.901447006056365,0.027472527472527472
trec-covid-chrono-r2,6,128,100,balanced_zero,64,64,128,123,100,0,1,0,0.4,0,0.901447006056365,0.1043956043956044
trec-covid-chrono-r2,6,128,20,balanced_cert,64,64,128,123,3,0,0,0,0.3,0,0.46900009332067477,0.005494505494505495
trec-covid-chrono-r2,6,128,100,balanced_cert,64,64,128,123,3,0,0,0,0.3,0,0.46900009332067477,0.005494505494505495
trec-covid-chrono-r2,6,128,20,blocker_zero,64,64,128,123,20,0,1,0,0.4,0,0.901447006056365,0.027472527472527472
trec-covid-chrono-r2,6,128,100,blocker_zero,64,64,128,123,100,0,1,0,0.4,0,0.901447006056365,0.1043956043956044
trec-covid-chrono-r2,6,128,20,blocker_cert,64,64,128,123,3,0,0,0,0.3,0,0.46900009332067477,0.005494505494505495
trec-covid-chrono-r2,6,128,100,blocker_cert,64,64,128,123,3,0,0,0,0.3,0,0.46900009332067477,0.005494505494505495
trec-covid-chrono-r2,6,256,20,fixed_topL_zero,128,128,256,236,20,0,1,0,0.6,0,1.0,0.03663003663003663
trec-covid-chrono-r2,6,256,100,fixed_topL_zero,128,128,256,236,100,0,1,0,0.6,0,1.0,0.10805860805860806
trec-covid-chrono-r2,6,256,20,balanced_zero,128,128,256,236,20,0,1,0,0.6,0,1.0,0.03663003663003663
trec-covid-chrono-r2,6,256,100,balanced_zero,128,128,256,236,100,0,1,0,0.6,0,1.0,0.10805860805860806
trec-covid-chrono-r2,6,256,20,balanced_cert,128,128,256,236,4,0,0,0,0.4,0,0.5637884576902256,0.007326007326007326
trec-covid-chrono-r2,6,256,100,balanced_cert,128,128,256,236,4,0,0,0,0.4,0,0.5637884576902256,0.007326007326007326
trec-covid-chrono-r2,6,256,20,blocker_zero,128,128,256,236,20,0,1,0,0.6,0,1.0,0.03663003663003663
trec-covid-chrono-r2,6,256,100,blocker_zero,128,128,256,236,100,0,1,0,0.6,0,1.0,0.10805860805860806
trec-covid-chrono-r2,6,256,20,blocker_cert,128,128,256,236,4,0,0,0,0.4,0,0.5637884576902256,0.007326007326007326
trec-covid-chrono-r2,6,256,100,blocker_cert,128,128,256,236,4,0,0,0,0.4,0,0.5637884576902256,0.007326007326007326
trec-covid-chrono-r2,6,512,20,fixed_topL_zero,256,256,512,463,20,0,1,1,1.0,0,0.9510907186004267,0.0347985347985348
trec-covid-chrono-r2,6,512,100,fixed_topL_zero,256,256,512,463,100,0,1,1,1.0,0,0.9510907186004267,0.11538461538461539
trec-covid-chrono-r2,6,512,20,balanced_zero,256,256,512,463,20,0,1,1,1.0,0,0.9510907186004267,0.0347985347985348
trec-covid-chrono-r2,6,512,100,balanced_zero,256,256,512,463,100,0,1,1,1.0,0,0.9510907186004267,0.11538461538461539
trec-covid-chrono-r2,6,512,20,balanced_cert,256,256,512,463,11,0,1,1,1.0,0,0.9510907186004267,0.020146520146520148
trec-covid-chrono-r2,6,512,100,balanced_cert,256,256,512,463,11,0,1,1,1.0,0,0.9510907186004267,0.020146520146520148
trec-covid-chrono-r2,6,512,20,blocker_zero,256,256,512,463,20,0,1,1,1.0,0,0.9510907186004267,0.0347985347985348
trec-covid-chrono-r2,6,512,100,blocker_zero,256,256,512,463,100,0,1,1,1.0,0,0.9510907186004267,0.11538461538461539
trec-covid-chrono-r2,6,512,20,blocker_cert,256,256,512,463,11,0,1,1,1.0,0,0.9510907186004267,0.020146520146520148
trec-covid-chrono-r2,6,512,100,blocker_cert,256,256,512,463,11,0,1,1,1.0,0,0.9510907186004267,0.020146520146520148
trec-covid-chrono-r2,6,1024,20,fixed_topL_zero,512,512,1024,902,20,0,1,1,1.0,0,0.9510907186004267,0.03663003663003663
trec-covid-chrono-r2,6,1024,100,fixed_topL_zero,512,512,1024,902,100,0,1,1,1.0,0,0.9510907186004267,0.11904761904761904
trec-covid-chrono-r2,6,1024,20,balanced_zero,512,512,1024,902,20,0,1,1,1.0,0,0.9510907186004267,0.03663003663003663
trec-covid-chrono-r2,6,1024,100,balanced_zero,512,512,1024,902,100,0,1,1,1.0,0,0.9510907186004267,0.11904761904761904
trec-covid-chrono-r2,6,1024,20,balanced_cert,512,512,1024,902,16,0,1,1,1.0,0,0.9510907186004267,0.029304029304029304
trec-covid-chrono-r2,6,1024,100,balanced_cert,512,512,1024,902,16,0,1,1,1.0,0,0.9510907186004267,0.029304029304029304
trec-covid-chrono-r2,6,1024,20,blocker_zero,512,512,1024,902,20,0,1,1,1.0,0,0.9510907186004267,0.03663003663003663
trec-covid-chrono-r2,6,1024,100,blocker_zero,512,512,1024,902,100,0,1,1,1.0,0,0.9510907186004267,0.11904761904761904
trec-covid-chrono-r2,6,1024,20,blocker_cert,512,512,1024,902,16,0,1,1,1.0,0,0.9510907186004267,0.029304029304029304
trec-covid-chrono-r2,6,1024,100,blocker_cert,512,512,1024,902,16,0,1,1,1.0,0,0.9510907186004267,0.029304029304029304
trec-covid-chrono-r2,6,2048,20,fixed_topL_zero,1024,1024,2048,1768,20,0,1,1,1.0,0,0.9510907186004267,0.03663003663003663
trec-covid-chrono-r2,6,2048,100,fixed_topL_zero,1024,1024,2048,1768,100,0,1,1,1.0,0,0.9510907186004267,0.11904761904761904
trec-covid-chrono-r2,6,2048,20,balanced_zero,1024,1024,2048,1768,20,0,1,1,1.0,0,0.9510907186004267,0.03663003663003663
trec-covid-chrono-r2,6,2048,100,balanced_zero,1024,1024,2048,1768,100,0,1,1,1.0,0,0.9510907186004267,0.11904761904761904
trec-covid-chrono-r2,6,2048,20,balanced_cert,1024,1024,2048,1768,19,0,1,1,1.0,0,0.9510907186004267,0.0347985347985348
trec-covid-chrono-r2,6,2048,100,balanced_cert,1024,1024,2048,1768,19,0,1,1,1.0,0,0.9510907186004267,0.0347985347985348
trec-covid-chrono-r2,6,2048,20,blocker_zero,1024,1024,2048,1768,20,0,1,1,1.0,0,0.9510907186004267,0.03663003663003663
trec-covid-chrono-r2,6,2048,100,blocker_zero,1024,1024,2048,1768,100,0,1,1,1.0,0,0.9510907186004267,0.11904761904761904
trec-covid-chrono-r2,6,2048,20,blocker_cert,1024,1024,2048,1768,19,0,1,1,1.0,0,0.9510907186004267,0.0347985347985348
trec-covid-chrono-r2,6,2048,100,blocker_cert,1024,1024,2048,1768,19,0,1,1,1.0,0,0.9510907186004267,0.0347985347985348
trec-covid-chrono-r2,6,4096,20,fixed_topL_zero,2048,2048,4096,3405,20,0,1,1,1.0,0,0.9510907186004267,0.03663003663003663
trec-covid-chrono-r2,6,4096,100,fixed_topL_zero,2048,2048,4096,3405,100,0,1,1,1.0,0,0.9510907186004267,0.11721611721611722
trec-covid-chrono-r2,6,4096,20,balanced_zero,2048,2048,4096,3405,20,0,1,1,1.0,0,0.9510907186004267,0.03663003663003663
trec-covid-chrono-r2,6,4096,100,balanced_zero,2048,2048,4096,3405,100,0,1,1,1.0,0,0.9510907186004267,0.11721611721611722
trec-covid-chrono-r2,6,4096,20,balanced_cert,2048,2048,4096,3405,20,0,1,1,1.0,0,0.9510907186004267,0.03663003663003663
trec-covid-chrono-r2,6,4096,100,balanced_cert,2048,2048,4096,3405,21,0,1,1,1.0,0,0.9510907186004267,0.038461538461538464
trec-covid-chrono-r2,6,4096,20,blocker_zero,2048,2048,4096,3405,20,0,1,1,1.0,0,0.9510907186004267,0.03663003663003663
trec-covid-chrono-r2,6,4096,100,blocker_zero,2048,2048,4096,3405,100,0,1,1,1.0,0,0.9510907186004267,0.11721611721611722
trec-covid-chrono-r2,6,4096,20,blocker_cert,2048,2048,4096,3405,20,0,1,1,1.0,0,0.9510907186004267,0.03663003663003663
trec-covid-chrono-r2,6,4096,100,blocker_cert,2048,2048,4096,3405,21,0,1,1,1.0,0,0.9510907186004267,0.038461538461538464
trec-covid-chrono-r2,6,8192,20,fixed_topL_zero,4096,4096,8192,6401,20,0,1,1,1.0,0,0.9510907186004267,0.03663003663003663
trec-covid-chrono-r2,6,8192,100,fixed_topL_zero,4096,4096,8192,6401,100,0,1,1,1.0,0,0.9510907186004267,0.11721611721611722
trec-covid-chrono-r2,6,8192,20,balanced_zero,4096,4096,8192,6401,20,0,1,1,1.0,0,0.9510907186004267,0.03663003663003663
trec-covid-chrono-r2,6,8192,100,balanced_zero,4096,4096,8192,6401,100,0,1,1,1.0,0,0.9510907186004267,0.11721611721611722
trec-covid-chrono-r2,6,8192,20,balanced_cert,4096,4096,8192,6401,20,0,1,1,1.0,0,0.9510907186004267,0.03663003663003663
trec-covid-chrono-r2,6,8192,100,balanced_cert,4096,4096,8192,6401,34,0,1,1,1.0,0,0.9510907186004267,0.056776556776556776
trec-covid-chrono-r2,6,8192,20,blocker_zero,3192,5000,8192,6566,20,0,1,1,1.0,0,0.9510907186004267,0.03663003663003663
trec-covid-chrono-r2,6,8192,100,blocker_zero,3192,5000,8192,6566,100,0,1,1,1.0,0,0.9510907186004267,0.11721611721611722
trec-covid-chrono-r2,6,8192,20,blocker_cert,3192,5000,8192,6566,20,0,1,1,1.0,0,0.9510907186004267,0.03663003663003663
trec-covid-chrono-r2,6,8192,100,blocker_cert,3192,5000,8192,6566,34,0,1,1,1.0,0,0.9510907186004267,0.056776556776556776
trec-covid-chrono-r2,6,10000,20,fixed_topL_zero,5000,5000,10000,7631,20,0,1,1,1.0,0,0.9510907186004267,0.03663003663003663
trec-covid-chrono-r2,6,10000,100,fixed_topL_zero,5000,5000,10000,7631,100,0,1,1,1.0,0,0.9510907186004267,0.11721611721611722
trec-covid-chrono-r2,6,10000,20,balanced_zero,5000,5000,10000,7631,20,0,1,1,1.0,0,0.9510907186004267,0.03663003663003663
trec-covid-chrono-r2,6,10000,100,balanced_zero,5000,5000,10000,7631,100,0,1,1,1.0,0,0.9510907186004267,0.11721611721611722
trec-covid-chrono-r2,6,10000,20,balanced_cert,5000,5000,10000,7631,20,0,1,1,1.0,0,0.9510907186004267,0.03663003663003663
trec-covid-chrono-r2,6,10000,100,balanced_cert,5000,5000,10000,7631,34,0,1,1,1.0,0,0.9510907186004267,0.056776556776556776
trec-covid-chrono-r2,6,10000,20,blocker_zero,5000,5000,10000,7631,20,0,1,1,1.0,0,0.9510907186004267,0.03663003663003663
trec-covid-chrono-r2,6,10000,100,blocker_zero,5000,5000,10000,7631,100,0,1,1,1.0,0,0.9510907186004267,0.11721611721611722
trec-covid-chrono-r2,6,10000,20,blocker_cert,5000,5000,10000,7631,20,0,1,1,1.0,0,0.9510907186004267,0.03663003663003663
trec-covid-chrono-r2,6,10000,100,blocker_cert,5000,5000,10000,7631,34,0,1,1,1.0,0,0.9510907186004267,0.056776556776556776
trec-covid-chrono-r2,7,128,20,fixed_topL_zero,64,64,128,107,20,0,1,1,1.0,0,0.7162874455029681,0.14173228346456693
trec-covid-chrono-r2,7,128,100,fixed_topL_zero,64,64,128,107,100,0,1,1,1.0,0,0.7162874455029681,0.33858267716535434
trec-covid-chrono-r2,7,128,20,balanced_zero,64,64,128,107,20,0,1,1,1.0,0,0.7162874455029681,0.14173228346456693
trec-covid-chrono-r2,7,128,100,balanced_zero,64,64,128,107,100,0,1,1,1.0,0,0.7162874455029681,0.33858267716535434
trec-covid-chrono-r2,7,128,20,balanced_cert,64,64,128,107,8,0,0,0,0.8,0,0.650033222048579,0.05511811023622047
trec-covid-chrono-r2,7,128,100,balanced_cert,64,64,128,107,8,0,0,0,0.8,0,0.650033222048579,0.05511811023622047
trec-covid-chrono-r2,7,128,20,blocker_zero,64,64,128,107,20,0,1,1,1.0,0,0.7162874455029681,0.14173228346456693
trec-covid-chrono-r2,7,128,100,blocker_zero,64,64,128,107,100,0,1,1,1.0,0,0.7162874455029681,0.33858267716535434
trec-covid-chrono-r2,7,128,20,blocker_cert,64,64,128,107,8,0,0,0,0.8,0,0.650033222048579,0.05511811023622047
trec-covid-chrono-r2,7,128,100,blocker_cert,64,64,128,107,8,0,0,0,0.8,0,0.650033222048579,0.05511811023622047
trec-covid-chrono-r2,7,256,20,fixed_topL_zero,128,128,256,217,20,0,1,1,1.0,0,0.7162874455029681,0.11811023622047244
trec-covid-chrono-r2,7,256,100,fixed_topL_zero,128,128,256,217,100,0,1,1,1.0,0,0.7162874455029681,0.3543307086614173
trec-covid-chrono-r2,7,256,20,balanced_zero,128,128,256,217,20,0,1,1,1.0,0,0.7162874455029681,0.11811023622047244
trec-covid-chrono-r2,7,256,100,balanced_zero,128,128,256,217,100,0,1,1,1.0,0,0.7162874455029681,0.3543307086614173
trec-covid-chrono-r2,7,256,20,balanced_cert,128,128,256,217,17,0,1,1,1.0,0,0.7162874455029681,0.10236220472440945
trec-covid-chrono-r2,7,256,100,balanced_cert,128,128,256,217,17,0,1,1,1.0,0,0.7162874455029681,0.10236220472440945
trec-covid-chrono-r2,7,256,20,blocker_zero,128,128,256,217,20,0,1,1,1.0,0,0.7162874455029681,0.11811023622047244
trec-covid-chrono-r2,7,256,100,blocker_zero,128,128,256,217,100,0,1,1,1.0,0,0.7162874455029681,0.3543307086614173
trec-covid-chrono-r2,7,256,20,blocker_cert,128,128,256,217,17,0,1,1,1.0,0,0.7162874455029681,0.10236220472440945
trec-covid-chrono-r2,7,256,100,blocker_cert,128,128,256,217,17,0,1,1,1.0,0,0.7162874455029681,0.10236220472440945
trec-covid-chrono-r2,7,512,20,fixed_topL_zero,256,256,512,420,20,0,1,1,1.0,0,0.7162874455029681,0.11811023622047244
trec-covid-chrono-r2,7,512,100,fixed_topL_zero,256,256,512,420,100,0,1,1,1.0,0,0.7162874455029681,0.3700787401574803
trec-covid-chrono-r2,7,512,20,balanced_zero,256,256,512,420,20,0,1,1,1.0,0,0.7162874455029681,0.11811023622047244
trec-covid-chrono-r2,7,512,100,balanced_zero,256,256,512,420,100,0,1,1,1.0,0,0.7162874455029681,0.3700787401574803
trec-covid-chrono-r2,7,512,20,balanced_cert,256,256,512,420,20,0,1,1,1.0,0,0.7162874455029681,0.11811023622047244
trec-covid-chrono-r2,7,512,100,balanced_cert,256,256,512,420,21,0,1,1,1.0,0,0.7162874455029681,0.12598425196850394
trec-covid-chrono-r2,7,512,20,blocker_zero,256,256,512,420,20,0,1,1,1.0,0,0.7162874455029681,0.11811023622047244
trec-covid-chrono-r2,7,512,100,blocker_zero,256,256,512,420,100,0,1,1,1.0,0,0.7162874455029681,0.3700787401574803
trec-covid-chrono-r2,7,512,20,blocker_cert,256,256,512,420,20,0,1,1,1.0,0,0.7162874455029681,0.11811023622047244
trec-covid-chrono-r2,7,512,100,blocker_cert,256,256,512,420,21,0,1,1,1.0,0,0.7162874455029681,0.12598425196850394
trec-covid-chrono-r2,7,1024,20,fixed_topL_zero,512,512,1024,827,20,0,1,1,1.0,0,0.7162874455029681,0.11811023622047244
trec-covid-chrono-r2,7,1024,100,fixed_topL_zero,512,512,1024,827,100,0,1,1,1.0,0,0.7162874455029681,0.3858267716535433
trec-covid-chrono-r2,7,1024,20,balanced_zero,512,512,1024,827,20,0,1,1,1.0,0,0.7162874455029681,0.11811023622047244
trec-covid-chrono-r2,7,1024,100,balanced_zero,512,512,1024,827,100,0,1,1,1.0,0,0.7162874455029681,0.3858267716535433
trec-covid-chrono-r2,7,1024,20,balanced_cert,512,512,1024,827,20,0,1,1,1.0,0,0.7162874455029681,0.11811023622047244
trec-covid-chrono-r2,7,1024,100,balanced_cert,512,512,1024,827,33,0,1,1,1.0,0,0.7162874455029681,0.1889763779527559
trec-covid-chrono-r2,7,1024,20,blocker_zero,448,576,1024,817,20,0,1,1,1.0,0,0.7162874455029681,0.11811023622047244
trec-covid-chrono-r2,7,1024,100,blocker_zero,448,576,1024,817,100,0,1,1,1.0,0,0.7162874455029681,0.3858267716535433
trec-covid-chrono-r2,7,1024,20,blocker_cert,448,576,1024,817,20,0,1,1,1.0,0,0.7162874455029681,0.11811023622047244
trec-covid-chrono-r2,7,1024,100,blocker_cert,448,576,1024,817,38,0,1,1,1.0,0,0.7162874455029681,0.2204724409448819
trec-covid-chrono-r2,7,2048,20,fixed_topL_zero,1024,1024,2048,1648,20,0,1,1,1.0,0,0.7162874455029681,0.11811023622047244
trec-covid-chrono-r2,7,2048,100,fixed_topL_zero,1024,1024,2048,1648,100,0,1,1,1.0,0,0.7162874455029681,0.3779527559055118
trec-covid-chrono-r2,7,2048,20,balanced_zero,1024,1024,2048,1648,20,0,1,1,1.0,0,0.7162874455029681,0.11811023622047244
trec-covid-chrono-r2,7,2048,100,balanced_zero,1024,1024,2048,1648,100,0,1,1,1.0,0,0.7162874455029681,0.3779527559055118
trec-covid-chrono-r2,7,2048,20,balanced_cert,1024,1024,2048,1648,20,0,1,1,1.0,0,0.7162874455029681,0.11811023622047244
trec-covid-chrono-r2,7,2048,100,balanced_cert,1024,1024,2048,1648,43,0,1,1,1.0,0,0.7162874455029681,0.2283464566929134
trec-covid-chrono-r2,7,2048,20,blocker_zero,1344,704,2048,1707,20,0,1,1,1.0,0,0.7162874455029681,0.11811023622047244
trec-covid-chrono-r2,7,2048,100,blocker_zero,1344,704,2048,1707,100,0,1,1,1.0,0,0.7162874455029681,0.3858267716535433
trec-covid-chrono-r2,7,2048,20,blocker_cert,1344,704,2048,1707,20,0,1,1,1.0,0,0.7162874455029681,0.11811023622047244
trec-covid-chrono-r2,7,2048,100,blocker_cert,1344,704,2048,1707,44,0,1,1,1.0,0,0.7162874455029681,0.23622047244094488
trec-covid-chrono-r2,7,4096,20,fixed_topL_zero,2048,2048,4096,3272,20,0,1,1,1.0,0,0.7162874455029681,0.11811023622047244
trec-covid-chrono-r2,7,4096,100,fixed_topL_zero,2048,2048,4096,3272,100,0,1,1,1.0,0,0.7162874455029681,0.3779527559055118
trec-covid-chrono-r2,7,4096,20,balanced_zero,2048,2048,4096,3272,20,0,1,1,1.0,0,0.7162874455029681,0.11811023622047244
trec-covid-chrono-r2,7,4096,100,balanced_zero,2048,2048,4096,3272,100,0,1,1,1.0,0,0.7162874455029681,0.3779527559055118
trec-covid-chrono-r2,7,4096,20,balanced_cert,2048,2048,4096,3272,20,0,1,1,1.0,0,0.7162874455029681,0.11811023622047244
trec-covid-chrono-r2,7,4096,100,balanced_cert,2048,2048,4096,3272,47,0,1,1,1.0,0,0.7162874455029681,0.2440944881889764
trec-covid-chrono-r2,7,4096,20,blocker_zero,2432,1664,4096,3299,20,0,1,1,1.0,0,0.7162874455029681,0.11811023622047244
trec-covid-chrono-r2,7,4096,100,blocker_zero,2432,1664,4096,3299,100,0,1,1,1.0,0,0.7162874455029681,0.3779527559055118
trec-covid-chrono-r2,7,4096,20,blocker_cert,2432,1664,4096,3299,20,0,1,1,1.0,0,0.7162874455029681,0.11811023622047244
trec-covid-chrono-r2,7,4096,100,blocker_cert,2432,1664,4096,3299,66,0,1,1,1.0,0,0.7162874455029681,0.28346456692913385
trec-covid-chrono-r2,7,8192,20,fixed_topL_zero,4096,4096,8192,6443,20,0,1,1,1.0,0,0.7162874455029681,0.11811023622047244
trec-covid-chrono-r2,7,8192,100,fixed_topL_zero,4096,4096,8192,6443,100,0,1,1,1.0,0,0.7162874455029681,0.3779527559055118
trec-covid-chrono-r2,7,8192,20,balanced_zero,4096,4096,8192,6443,20,0,1,1,1.0,0,0.7162874455029681,0.11811023622047244
trec-covid-chrono-r2,7,8192,100,balanced_zero,4096,4096,8192,6443,100,0,1,1,1.0,0,0.7162874455029681,0.3779527559055118
trec-covid-chrono-r2,7,8192,20,balanced_cert,4096,4096,8192,6443,20,0,1,1,1.0,0,0.7162874455029681,0.11811023622047244
trec-covid-chrono-r2,7,8192,100,balanced_cert,4096,4096,8192,6443,100,0,1,1,1.0,0,0.7162874455029681,0.3779527559055118
trec-covid-chrono-r2,7,8192,20,blocker_zero,4096,4096,8192,6443,20,0,1,1,1.0,0,0.7162874455029681,0.11811023622047244
trec-covid-chrono-r2,7,8192,100,blocker_zero,4096,4096,8192,6443,100,0,1,1,1.0,0,0.7162874455029681,0.3779527559055118
trec-covid-chrono-r2,7,8192,20,blocker_cert,4096,4096,8192,6443,20,0,1,1,1.0,0,0.7162874455029681,0.11811023622047244
trec-covid-chrono-r2,7,8192,100,blocker_cert,4096,4096,8192,6443,100,0,1,1,1.0,0,0.7162874455029681,0.3779527559055118
trec-covid-chrono-r2,7,10000,20,fixed_topL_zero,5000,5000,10000,7805,20,0,1,1,1.0,0,0.7162874455029681,0.11811023622047244
trec-covid-chrono-r2,7,10000,100,fixed_topL_zero,5000,5000,10000,7805,100,0,1,1,1.0,0,0.7162874455029681,0.3779527559055118
trec-covid-chrono-r2,7,10000,20,balanced_zero,5000,5000,10000,7805,20,0,1,1,1.0,0,0.7162874455029681,0.11811023622047244
trec-covid-chrono-r2,7,10000,100,balanced_zero,5000,5000,10000,7805,100,0,1,1,1.0,0,0.7162874455029681,0.3779527559055118
trec-covid-chrono-r2,7,10000,20,balanced_cert,5000,5000,10000,7805,20,0,1,1,1.0,0,0.7162874455029681,0.11811023622047244
trec-covid-chrono-r2,7,10000,100,balanced_cert,5000,5000,10000,7805,100,0,1,1,1.0,0,0.7162874455029681,0.3779527559055118
trec-covid-chrono-r2,7,10000,20,blocker_zero,5000,5000,10000,7805,20,0,1,1,1.0,0,0.7162874455029681,0.11811023622047244
trec-covid-chrono-r2,7,10000,100,blocker_zero,5000,5000,10000,7805,100,0,1,1,1.0,0,0.7162874455029681,0.3779527559055118
trec-covid-chrono-r2,7,10000,20,blocker_cert,5000,5000,10000,7805,20,0,1,1,1.0,0,0.7162874455029681,0.11811023622047244
trec-covid-chrono-r2,7,10000,100,blocker_cert,5000,5000,10000,7805,100,0,1,1,1.0,0,0.7162874455029681,0.3779527559055118
