dataset,query_id,policy,budget,reads,dense,sparse,k100,k20,certificate_calls,replay_seconds,schedule_seconds
msmarco-passage-trec-dl-2019,182539,handoff,128,128,1,127,1,1,3,0.00020604196470230818,2.266711089760065e-05
msmarco-passage-trec-dl-2019,182539,handoff,256,256,129,127,31,20,4,0.0003969999961555004,4.454213194549084e-05
msmarco-passage-trec-dl-2019,182539,handoff,512,512,322,190,39,20,137,0.026157790911383927,0.0031677873339504004
msmarco-passage-trec-dl-2019,182539,handoff,1024,1024,743,281,40,20,320,0.06338487402535975,0.007725460920482874
msmarco-passage-trec-dl-2019,182539,handoff,2048,2048,1668,380,42,20,521,0.10633420711383224,0.013162869261577725
msmarco-passage-trec-dl-2019,182539,certificate-event,128,128,1,127,1,1,3,0.00016075000166893005,1.8666964024305344e-05
msmarco-passage-trec-dl-2019,182539,certificate-event,256,256,129,127,31,20,4,0.0003398339031264186,2.5707879103720188e-05
msmarco-passage-trec-dl-2019,182539,certificate-event,512,512,289,223,39,20,17,0.0029982089763507247,0.00022695900406688452
msmarco-passage-trec-dl-2019,182539,certificate-event,1024,1024,801,223,40,20,19,0.003398500964976847,0.0002509588375687599
msmarco-passage-trec-dl-2019,182539,certificate-event,2048,2048,1717,331,42,20,24,0.0044559589587152,0.0003240008372813463
msmarco-passage-trec-dl-2019,182539,balanced64,128,128,64,64,28,20,3,0.00020320899784564972,1.166132278740406e-06
msmarco-passage-trec-dl-2019,182539,balanced64,256,256,128,128,30,20,5,0.0005412920145317912,1.8331920728087425e-06
msmarco-passage-trec-dl-2019,182539,balanced64,512,512,256,256,38,20,9,0.001280292053706944,2.8331996873021126e-06
msmarco-passage-trec-dl-2019,182539,balanced64,1024,1024,512,512,40,20,17,0.002919292077422142,5.042180418968201e-06
msmarco-passage-trec-dl-2019,182539,balanced64,2048,2048,1024,1024,41,20,33,0.006083375075832009,9.664450772106647e-06
msmarco-passage-trec-dl-2019,915593,handoff64,128,128,64,64,9,9,6,0.0004837081069126725,8.404103573411703e-05
msmarco-passage-trec-dl-2019,915593,handoff64,256,256,126,130,23,20,117,0.018213833100162446,0.002634128788486123
msmarco-passage-trec-dl-2019,915593,handoff64,512,512,290,222,63,20,255,0.04402875015512109,0.005847919033840299
msmarco-passage-trec-dl-2019,915593,handoff64,1024,770,493,277,100,20,292,0.05376750009600073,0.00681150343734771
msmarco-passage-trec-dl-2019,915593,handoff64,2048,770,493,277,100,20,292,0.053767750156112015,0.00681150343734771
msmarco-passage-trec-dl-2019,915593,handoff,128,128,1,127,0,0,3,0.00015504099428653717,2.154102548956871e-05
msmarco-passage-trec-dl-2019,915593,handoff,256,256,126,130,23,20,21,0.003110332996584475,0.00045212311670184135
msmarco-passage-trec-dl-2019,915593,handoff,512,512,290,222,63,20,159,0.029169874032959342,0.0038913394091650844
msmarco-passage-trec-dl-2019,915593,handoff,1024,770,493,277,100,20,196,0.038917582016438246,0.004958090023137629
msmarco-passage-trec-dl-2019,915593,handoff,2048,770,493,277,100,20,196,0.03891787398606539,0.004958090023137629
msmarco-passage-trec-dl-2019,915593,certificate-event,128,128,1,127,0,0,3,0.00016799999866634607,1.808302477002144e-05
msmarco-passage-trec-dl-2019,915593,certificate-event,256,256,129,127,22,20,15,0.001987124909646809,0.00015683507081121206
msmarco-passage-trec-dl-2019,915593,certificate-event,512,512,290,222,63,20,42,0.007150708930566907,0.0005193320102989674
msmarco-passage-trec-dl-2019,915593,certificate-event,1024,758,481,277,100,20,58,0.011089667910709977,0.000788083067163825
msmarco-passage-trec-dl-2019,915593,certificate-event,2048,758,481,277,100,20,58,0.011089917970821261,0.000788083067163825
msmarco-passage-trec-dl-2019,915593,balanced64,128,128,64,64,9,9,3,0.00020941696129739285,1.7080456018447876e-06
msmarco-passage-trec-dl-2019,915593,balanced64,256,256,128,128,22,20,5,0.0005082919960841537,2.8739450499415398e-06
msmarco-passage-trec-dl-2019,915593,balanced64,512,512,256,256,46,20,9,0.0012265839613974094,4.081870429217815e-06
msmarco-passage-trec-dl-2019,915593,balanced64,1024,832,448,384,100,20,14,0.002494125976227224,5.9978337958455086e-06
msmarco-passage-trec-dl-2019,915593,balanced64,2048,832,448,384,100,20,14,0.002494376036338508,5.9978337958455086e-06
msmarco-passage-trec-dl-2019,915593,blocker64,128,128,64,64,9,9,3,0.00018162489868700504,7.291906513273716e-06
msmarco-passage-trec-dl-2019,915593,blocker64,256,256,128,128,22,20,5,0.0004841249901801348,8.708913810551167e-06
msmarco-passage-trec-dl-2019,915593,blocker64,512,512,256,256,46,20,9,0.001211875001899898,1.1083902791142464e-05
msmarco-passage-trec-dl-2019,915593,blocker64,1024,768,448,320,100,20,13,0.0021976249990984797,1.4000805094838142e-05
msmarco-passage-trec-dl-2019,915593,blocker64,2048,768,448,320,100,20,13,0.002197875059209764,1.4000805094838142e-05
msmarco-passage-trec-dl-2019,915593,pressure64,128,128,64,64,9,9,3,0.00019566703122109175,3.5626115277409554e-05
msmarco-passage-trec-dl-2019,915593,pressure64,256,256,128,128,22,20,5,0.0015991670079529285,0.0011663350742310286
msmarco-passage-trec-dl-2019,915593,pressure64,512,512,256,256,46,20,9,0.008401000988669693,0.007202461012639105
msmarco-passage-trec-dl-2019,915593,pressure64,1024,768,448,320,100,20,13,0.02244912600144744,0.02025637705810368
msmarco-passage-trec-dl-2019,915593,pressure64,2048,768,448,320,100,20,13,0.022449376061558723,0.02025637705810368
msmarco-passage-trec-dl-2019,915593,unit,128,128,60,68,10,10,129,0.009670082945376635,7.234176155179739e-05
msmarco-passage-trec-dl-2019,915593,unit,256,256,126,130,23,20,257,0.027190916938707232,0.00015501189045608044
msmarco-passage-trec-dl-2019,915593,unit,512,512,290,222,63,20,513,0.07087712595239282,0.00030351115856319666
msmarco-passage-trec-dl-2019,915593,unit,1024,720,446,274,100,20,721,0.11903604294639081,0.0004348884103819728
msmarco-passage-trec-dl-2019,915593,unit,2048,720,446,274,100,20,721,0.11903633503243327,0.0004348884103819728
msmarco-passage-trec-dl-2019,130510,unit,128,128,72,56,22,20,129,0.010578042012639344,7.567449938505888e-05
msmarco-passage-trec-dl-2019,130510,unit,256,256,159,97,26,20,257,0.029026292031630874,0.00014429993461817503
msmarco-passage-trec-dl-2019,130510,unit,512,512,341,171,30,20,513,0.06833050004206598,0.00028558250050991774
msmarco-passage-trec-dl-2019,130510,unit,1024,1024,757,267,32,20,1025,0.15374004107434303,0.0005757551407441497
msmarco-passage-trec-dl-2019,130510,unit,2048,2048,1692,356,33,20,2049,0.32874179107602686,0.0011292091803625226
msmarco-passage-trec-dl-2019,130510,handoff64,128,128,64,64,22,20,17,0.0019273340003564954,0.0003098341403529048
msmarco-passage-trec-dl-2019,130510,handoff64,256,256,159,97,26,20,71,0.010840208968147635,0.0014494562055915594
msmarco-passage-trec-dl-2019,130510,handoff64,512,512,341,171,30,20,223,0.03776295902207494,0.004841379588469863
msmarco-passage-trec-dl-2019,130510,handoff64,1024,1024,757,267,32,20,416,0.07446108397562057,0.00930370343849063
msmarco-passage-trec-dl-2019,130510,handoff64,2048,2048,1692,356,33,20,596,0.10998862597625703,0.013541030930355191
msmarco-passage-trec-dl-2019,130510,handoff,128,128,1,127,0,0,3,0.00015891599468886852,2.174999099224806e-05
msmarco-passage-trec-dl-2019,130510,handoff,256,256,129,127,25,20,19,0.002704957965761423,0.00036858406383544207
msmarco-passage-trec-dl-2019,130510,handoff,512,512,341,171,30,20,113,0.019921917002648115,0.0025876780273392797
msmarco-passage-trec-dl-2019,130510,handoff,1024,1024,757,267,32,20,306,0.05690700002014637,0.007466723443940282
msmarco-passage-trec-dl-2019,130510,handoff,2048,2048,1692,356,33,20,486,0.0937080830335617,0.012336725718341768
msmarco-passage-trec-dl-2019,130510,certificate-event,128,128,1,127,0,0,3,0.0001497080083936453,1.7208047211170197e-05
msmarco-passage-trec-dl-2019,130510,certificate-event,256,256,129,127,25,20,19,0.0025671659968793392,0.0002190840896219015
msmarco-passage-trec-dl-2019,130510,certificate-event,512,512,344,168,30,20,27,0.004108124994672835,0.0003303762059658766
msmarco-passage-trec-dl-2019,130510,certificate-event,1024,1024,822,202,32,20,32,0.005091375089250505,0.0004075411707162857
msmarco-passage-trec-dl-2019,130510,certificate-event,2048,2048,1707,341,33,20,35,0.005679959082044661,0.0004484582459554076
msmarco-passage-trec-dl-2019,130510,balanced64,128,128,64,64,22,20,3,0.000202000024728477,1.5010591596364975e-06
msmarco-passage-trec-dl-2019,130510,balanced64,256,256,128,128,25,20,5,0.0005014580674469471,2.168002538383007e-06
msmarco-passage-trec-dl-2019,130510,balanced64,512,512,256,256,27,20,9,0.001151332980953157,3.252062015235424e-06
msmarco-passage-trec-dl-2019,130510,balanced64,1024,1024,512,512,32,20,17,0.0026152910431846976,6.419140845537186e-06
msmarco-passage-trec-dl-2019,130510,balanced64,2048,2048,1024,1024,32,20,33,0.005666416021995246,1.1958414688706398e-05
msmarco-passage-trec-dl-2019,130510,blocker64,128,128,64,64,22,20,3,0.00021050008945167065,8.16606916487217e-06
msmarco-passage-trec-dl-2019,130510,blocker64,256,256,128,128,25,20,5,0.0005061670672148466,9.665964171290398e-06
msmarco-passage-trec-dl-2019,130510,blocker64,512,512,320,192,29,20,9,0.0011509171454235911,1.2165051884949207e-05
msmarco-passage-trec-dl-2019,130510,blocker64,1024,1024,704,320,32,20,17,0.002629208145663142,1.9871164113283157e-05
msmarco-passage-trec-dl-2019,130510,blocker64,2048,2048,1664,384,33,20,33,0.005430250079371035,2.9121176339685917e-05
msmarco-passage-trec-dl-2019,130510,pressure64,128,128,64,64,22,20,3,0.00023083295673131943,3.441609442234039e-05
msmarco-passage-trec-dl-2019,130510,pressure64,256,256,128,128,25,20,5,0.0026588329346850514,0.002162375138141215
msmarco-passage-trec-dl-2019,130510,pressure64,512,512,320,192,29,20,9,0.008489249972626567,0.007254209136590362
msmarco-passage-trec-dl-2019,130510,pressure64,1024,1024,640,384,32,20,17,0.022006666054949164,0.019196792971342802
msmarco-passage-trec-dl-2019,130510,pressure64,2048,2048,1536,512,33,20,33,0.04986616608221084,0.043917209724895656
msmarco-passage-trec-dl-2019,207786,pressure64,128,128,64,64,11,11,3,0.00022379192523658276,3.4833094105124474e-05
msmarco-passage-trec-dl-2019,207786,pressure64,256,256,128,128,18,18,5,0.0017398339696228504,0.001175957964733243
msmarco-passage-trec-dl-2019,207786,pressure64,512,512,256,256,23,20,9,0.0058417929103598,0.004618832026608288
msmarco-passage-trec-dl-2019,207786,pressure64,1024,1024,448,576,30,20,17,0.016487917979247868,0.01369337399955839
msmarco-passage-trec-dl-2019,207786,pressure64,2048,2048,704,1344,35,20,33,0.04191545897629112,0.03556795523036271
msmarco-passage-trec-dl-2019,207786,unit,128,128,58,70,11,11,129,0.009615125018171966,7.475633174180984e-05
msmarco-passage-trec-dl-2019,207786,unit,256,256,106,150,18,18,257,0.02650437504053116,0.00016050750855356455
msmarco-passage-trec-dl-2019,207786,unit,512,512,236,276,25,20,513,0.06405379204079509,0.000297230901196599
msmarco-passage-trec-dl-2019,207786,unit,1024,1024,448,576,30,20,1025,0.14857950003352016,0.000574745237827301
msmarco-passage-trec-dl-2019,207786,unit,2048,2048,631,1417,35,20,2049,0.3394850839395076,0.0011337135219946504
msmarco-passage-trec-dl-2019,207786,handoff64,128,128,58,70,11,11,14,0.0016387499636039138,0.0002340420614928007
msmarco-passage-trec-dl-2019,207786,handoff64,256,256,106,150,18,18,107,0.015791292069479823,0.0022807129425927997
msmarco-passage-trec-dl-2019,207786,handoff64,512,512,236,276,25,20,261,0.0416163761401549,0.005790347931906581
msmarco-passage-trec-dl-2019,207786,handoff64,1024,1024,448,576,30,20,689,0.12319662608206272,0.016072487458586693
msmarco-passage-trec-dl-2019,207786,handoff64,2048,2048,631,1417,35,20,1066,0.19962291710544378,0.025471198023296893
msmarco-passage-trec-dl-2019,207786,handoff,128,128,1,127,0,0,3,0.00015458301641047,2.3124972358345985e-05
msmarco-passage-trec-dl-2019,207786,handoff,256,256,106,150,18,18,38,0.005423874012194574,0.0007287060143426061
msmarco-passage-trec-dl-2019,207786,handoff,512,512,236,276,25,20,192,0.031004290096461773,0.004353165975771844
msmarco-passage-trec-dl-2019,207786,handoff,1024,1024,448,576,30,20,620,0.11271449807099998,0.01530287740752101
msmarco-passage-trec-dl-2019,207786,handoff,2048,2048,631,1417,35,20,991,0.18971045617945492,0.025845333584584296
msmarco-passage-trec-dl-2019,207786,certificate-event,128,128,1,127,0,0,3,0.00015445903409272432,1.7417012713849545e-05
msmarco-passage-trec-dl-2019,207786,certificate-event,256,256,108,148,18,18,10,0.0012240010546520352,0.00010379101149737835
msmarco-passage-trec-dl-2019,207786,certificate-event,512,512,216,296,25,20,18,0.0024597919546067715,0.00020120921544730663
msmarco-passage-trec-dl-2019,207786,certificate-event,1024,1024,471,553,30,20,28,0.004493916989304125,0.00036325131077319384
msmarco-passage-trec-dl-2019,207786,certificate-event,2048,2048,654,1394,35,20,36,0.0064044169848784804,0.0004939610371366143
msmarco-passage-trec-dl-2019,207786,balanced64,128,128,64,64,11,11,3,0.00018341699615120888,1.209089532494545e-06
msmarco-passage-trec-dl-2019,207786,balanced64,256,256,128,128,18,18,5,0.00044949993025511503,1.834006980061531e-06
msmarco-passage-trec-dl-2019,207786,balanced64,512,512,256,256,23,20,9,0.001055041910149157,2.751941792666912e-06
msmarco-passage-trec-dl-2019,207786,balanced64,1024,1024,512,512,28,20,17,0.0024250829592347145,5.168840289115906e-06
msmarco-passage-trec-dl-2019,207786,balanced64,2048,2048,1024,1024,33,20,33,0.005460707936435938,9.586801752448082e-06
msmarco-passage-trec-dl-2019,207786,blocker64,128,128,64,64,11,11,3,0.00020679098088294268,8.417060598731041e-06
msmarco-passage-trec-dl-2019,207786,blocker64,256,256,128,128,18,18,5,0.0004832909908145666,1.0917079634964466e-05
msmarco-passage-trec-dl-2019,207786,blocker64,512,512,192,320,23,20,9,0.0010991659946739674,1.3376236893236637e-05
msmarco-passage-trec-dl-2019,207786,blocker64,1024,1024,448,576,30,20,17,0.002502374001778662,1.875136513262987e-05
msmarco-passage-trec-dl-2019,207786,blocker64,2048,2048,640,1408,35,20,33,0.00559337402228266,2.700032200664282e-05
msmarco-passage-trec-dl-2019,1106007,handoff,128,128,1,127,0,0,3,0.0001954999752342701,2.7999980375170708e-05
msmarco-passage-trec-dl-2019,1106007,handoff,256,256,129,127,10,10,6,0.0006993330316618085,0.00010958302300423384
msmarco-passage-trec-dl-2019,1106007,handoff,512,512,218,294,17,17,155,0.023827917058952153,0.0037151292199268937
msmarco-passage-trec-dl-2019,1106007,handoff,1024,1024,392,632,21,20,505,0.08555920806247741,0.012753746472299099
msmarco-passage-trec-dl-2019,1106007,handoff,2048,2048,1230,818,33,20,655,0.11348649999126792,0.01692949130665511
msmarco-passage-trec-dl-2019,1106007,certificate-event,128,128,1,127,0,0,3,0.00015366694424301386,1.8040882423520088e-05
msmarco-passage-trec-dl-2019,1106007,certificate-event,256,256,129,127,10,10,5,0.00039312499575316906,3.704091068357229e-05
msmarco-passage-trec-dl-2019,1106007,certificate-event,512,512,247,265,17,17,15,0.0020391669822856784,0.0001902919029816985
msmarco-passage-trec-dl-2019,1106007,certificate-event,1024,1024,381,643,21,20,23,0.0035824169171974063,0.00030420999974012375
msmarco-passage-trec-dl-2019,1106007,certificate-event,2048,2048,852,1196,33,20,31,0.005183666944503784,0.00042133405804634094
msmarco-passage-trec-dl-2019,1106007,balanced64,128,128,64,64,6,6,3,0.00017954094801098108,1.2079253792762756e-06
msmarco-passage-trec-dl-2019,1106007,balanced64,256,256,128,128,10,10,5,0.0004368749214336276,1.8748687580227852e-06
msmarco-passage-trec-dl-2019,1106007,balanced64,512,512,256,256,17,17,9,0.0010580838425084949,2.833898179233074e-06
msmarco-passage-trec-dl-2019,1106007,balanced64,1024,1024,512,512,19,19,17,0.002374333795160055,5.12576662003994e-06
msmarco-passage-trec-dl-2019,1106007,balanced64,2048,2048,1024,1024,33,20,33,0.005248041823506355,8.543371222913265e-06
msmarco-passage-trec-dl-2019,1106007,blocker64,128,128,64,64,6,6,3,0.00018558395095169544,7.3319533839821815e-06
msmarco-passage-trec-dl-2019,1106007,blocker64,256,256,128,128,10,10,5,0.0004235008964315057,8.707051165401936e-06
msmarco-passage-trec-dl-2019,1106007,blocker64,512,512,256,256,17,17,9,0.0010863759089261293,1.3330020010471344e-05
msmarco-passage-trec-dl-2019,1106007,blocker64,1024,1024,384,640,21,20,17,0.0023603758309036493,1.908000558614731e-05
msmarco-passage-trec-dl-2019,1106007,blocker64,2048,2048,1216,832,33,20,33,0.00544845883268863,2.9913149774074554e-05
msmarco-passage-trec-dl-2019,1106007,pressure64,128,128,64,64,6,6,3,0.0002048340393230319,3.441690932959318e-05
msmarco-passage-trec-dl-2019,1106007,pressure64,256,256,128,128,10,10,5,0.0011151680955663323,0.0007014168659225106
msmarco-passage-trec-dl-2019,1106007,pressure64,512,512,256,256,17,17,9,0.004246085067279637,0.003241041791625321
msmarco-passage-trec-dl-2019,1106007,pressure64,1024,1024,384,640,21,20,17,0.012841710005886853,0.010419499943964183
msmarco-passage-trec-dl-2019,1106007,pressure64,2048,2048,1152,896,33,20,33,0.03700829402077943,0.031449623638764024
msmarco-passage-trec-dl-2019,1106007,unit,128,128,66,62,7,7,129,0.009644584031775594,8.18759435787797e-05
msmarco-passage-trec-dl-2019,1106007,unit,256,256,133,123,12,12,257,0.024088584003038704,0.0001497081248089671
msmarco-passage-trec-dl-2019,1106007,unit,512,512,218,294,17,17,513,0.05795775097794831,0.00029337534215301275
msmarco-passage-trec-dl-2019,1106007,unit,1024,1024,392,632,21,20,1025,0.13413408398628235,0.0005665129283443093
msmarco-passage-trec-dl-2019,1106007,unit,2048,2048,1230,818,33,20,2049,0.3137990009272471,0.0011562954168766737
msmarco-passage-trec-dl-2019,1106007,handoff64,128,128,64,64,6,6,6,0.0005056669469922781,8.9708948507905e-05
msmarco-passage-trec-dl-2019,1106007,handoff64,256,256,133,123,12,12,126,0.01621824991889298,0.0025763320736587048
msmarco-passage-trec-dl-2019,1106007,handoff64,512,512,218,294,17,17,281,0.039726999937556684,0.006061375024728477
msmarco-passage-trec-dl-2019,1106007,handoff64,1024,1024,392,632,21,20,631,0.10035445902030915,0.01435890223365277
msmarco-passage-trec-dl-2019,1106007,handoff64,2048,2048,1230,818,33,20,790,0.13020158396102488,0.01826244394760579
msmarco-passage-trec-dl-2020,1109707,blocker64,128,128,64,64,3,3,3,0.00017733394633978605,8.041970431804657e-06
msmarco-passage-trec-dl-2020,1109707,blocker64,256,256,128,128,6,6,5,0.00039716693572700024,9.458977729082108e-06
msmarco-passage-trec-dl-2020,1109707,blocker64,512,512,256,256,22,20,9,0.0009647089755162597,1.179275568574667e-05
msmarco-passage-trec-dl-2020,1109707,blocker64,1024,1024,512,512,28,20,17,0.002396500902250409,1.745892222970724e-05
msmarco-passage-trec-dl-2020,1109707,blocker64,2048,2048,1216,832,40,20,33,0.005638250964693725,2.587307244539261e-05
msmarco-passage-trec-dl-2020,1109707,pressure64,128,128,64,64,3,3,3,0.00018208299297839403,3.295810893177986e-05
msmarco-passage-trec-dl-2020,1109707,pressure64,256,256,128,128,6,6,5,0.0006841660942882299,0.0003238329663872719
msmarco-passage-trec-dl-2020,1109707,pressure64,512,512,256,256,22,20,9,0.002832166152074933,0.0019415839342400432
msmarco-passage-trec-dl-2020,1109707,pressure64,1024,1024,512,512,28,20,17,0.01224812411237508,0.00983108184300363
msmarco-passage-trec-dl-2020,1109707,pressure64,2048,2048,1216,832,40,20,33,0.039778540027327836,0.03396012296434492
msmarco-passage-trec-dl-2020,1109707,unit,128,128,66,62,3,3,129,0.008731666021049023,9.808840695768595e-05
msmarco-passage-trec-dl-2020,1109707,unit,256,256,133,123,6,6,257,0.021709541091695428,0.00016592885367572308
msmarco-passage-trec-dl-2020,1109707,unit,512,512,244,268,22,20,513,0.05490645708050579,0.00031600985676050186
msmarco-passage-trec-dl-2020,1109707,unit,1024,1024,556,468,29,20,1025,0.13800641510169953,0.0006332173943519592
msmarco-passage-trec-dl-2020,1109707,unit,2048,2048,1253,795,41,20,2049,0.33531808119732887,0.001229930785484612
msmarco-passage-trec-dl-2020,1109707,handoff64,128,128,64,64,3,3,4,0.00025170797016471624,4.220812115818262e-05
msmarco-passage-trec-dl-2020,1109707,handoff64,256,256,133,123,6,6,123,0.01489583298098296,0.0026489561423659325
msmarco-passage-trec-dl-2020,1109707,handoff64,512,512,244,268,22,20,282,0.038579082931391895,0.006132450536824763
msmarco-passage-trec-dl-2020,1109707,handoff64,1024,1024,556,468,29,20,615,0.09942466602660716,0.014034541673026979
msmarco-passage-trec-dl-2020,1109707,handoff64,2048,2048,1253,795,41,20,1148,0.21757724904455245,0.027586517855525017
msmarco-passage-trec-dl-2020,1109707,handoff,128,128,1,127,1,1,3,0.00016545807011425495,2.3083994165062904e-05
msmarco-passage-trec-dl-2020,1109707,handoff,256,256,129,127,6,6,4,0.00029754103161394596,3.779190592467785e-05
msmarco-passage-trec-dl-2020,1109707,handoff,512,512,244,268,22,20,156,0.02328099904116243,0.003524374682456255
msmarco-passage-trec-dl-2020,1109707,handoff,1024,1024,556,468,29,20,488,0.08316754002589732,0.012079451931640506
msmarco-passage-trec-dl-2020,1109707,handoff,2048,2048,1253,795,41,20,1019,0.20244154008105397,0.02693586121313274
msmarco-passage-trec-dl-2020,1109707,certificate-event,128,128,1,127,1,1,3,0.00016395794227719307,1.974985934793949e-05
msmarco-passage-trec-dl-2020,1109707,certificate-event,256,256,129,127,6,6,4,0.00028966693207621574,2.7374946512281895e-05
msmarco-passage-trec-dl-2020,1109707,certificate-event,512,512,250,262,22,20,20,0.0026817498728632927,0.0002344166859984398
msmarco-passage-trec-dl-2020,1109707,certificate-event,1024,1024,492,532,28,20,33,0.005107833887450397,0.0004114998737350106
msmarco-passage-trec-dl-2020,1109707,certificate-event,2048,2048,1259,789,41,20,48,0.008540333830751479,0.0006505406927317381
msmarco-passage-trec-dl-2020,1109707,balanced64,128,128,64,64,3,3,3,0.0001712499652057886,1.249951310455799e-06
msmarco-passage-trec-dl-2020,1109707,balanced64,256,256,128,128,6,6,5,0.00039525004103779793,1.9581057131290436e-06
msmarco-passage-trec-dl-2020,1109707,balanced64,512,512,256,256,22,20,9,0.000946874963119626,3.041117452085018e-06
msmarco-passage-trec-dl-2020,1109707,balanced64,1024,1024,512,512,28,20,17,0.002296083024702966,5.3729163482785225e-06
msmarco-passage-trec-dl-2020,1109707,balanced64,2048,2048,1024,1024,38,20,33,0.005471499054692686,8.955947123467922e-06
msmarco-passage-trec-dl-2020,390360,handoff,128,128,1,127,0,0,3,0.00018466601613909006,2.5874003767967224e-05
msmarco-passage-trec-dl-2020,390360,handoff,256,256,128,128,8,8,9,0.0010866249212995172,0.0001607069279998541
msmarco-passage-trec-dl-2020,390360,handoff,512,512,198,314,10,10,141,0.019680999917909503,0.003119880915619433
msmarco-passage-trec-dl-2020,390360,handoff,1024,1024,334,690,13,13,415,0.06359137501567602,0.01012042339425534
msmarco-passage-trec-dl-2020,390360,handoff,2048,2048,489,1559,14,14,726,0.11820716690272093,0.018610754050314426
msmarco-passage-trec-dl-2020,390360,certificate-event,128,128,1,127,0,0,3,0.00015545799396932125,1.758395228534937e-05
msmarco-passage-trec-dl-2020,390360,certificate-event,256,256,129,127,8,8,7,0.0006501659518107772,6.008287891745567e-05
msmarco-passage-trec-dl-2020,390360,certificate-event,512,512,154,358,9,9,9,0.0009474989492446184,8.004100527614355e-05
msmarco-passage-trec-dl-2020,390360,certificate-event,1024,1024,322,702,13,13,14,0.0018163739005103707,0.0001425817608833313
msmarco-passage-trec-dl-2020,390360,certificate-event,2048,2048,338,1710,14,14,16,0.0021422909339889884,0.00016441475600004196
msmarco-passage-trec-dl-2020,390360,balanced64,128,128,64,64,6,6,3,0.00017812498845160007,9.579816833138466e-07
msmarco-passage-trec-dl-2020,390360,balanced64,256,256,128,128,8,8,5,0.0005231669638305902,1.9990839064121246e-06
msmarco-passage-trec-dl-2020,390360,balanced64,512,512,256,256,10,10,9,0.0010788330109789968,3.330991603434086e-06
msmarco-passage-trec-dl-2020,390360,balanced64,1024,1024,512,512,11,11,17,0.002307582995854318,5.663139745593071e-06
msmarco-passage-trec-dl-2020,390360,balanced64,2048,2048,1024,1024,14,14,33,0.004700207966379821,9.03918407857418e-06
msmarco-passage-trec-dl-2020,390360,blocker64,128,128,64,64,6,6,3,0.0001659160479903221,6.58305361866951e-06
msmarco-passage-trec-dl-2020,390360,blocker64,256,256,128,128,8,8,5,0.00041874905582517385,8.041155524551868e-06
msmarco-passage-trec-dl-2020,390360,blocker64,512,512,192,320,10,10,9,0.0009784570429474115,1.029216218739748e-05
msmarco-passage-trec-dl-2020,390360,blocker64,1024,1024,320,704,13,13,17,0.0021421650890260935,1.5333876945078373e-05
msmarco-passage-trec-dl-2020,390360,blocker64,2048,2048,512,1536,14,14,33,0.004664582083933055,2.3253727704286575e-05
msmarco-passage-trec-dl-2020,390360,pressure64,128,128,64,64,6,6,3,0.00019200006499886513,3.512483090162277e-05
msmarco-passage-trec-dl-2020,390360,pressure64,256,256,128,128,8,8,5,0.0011322919744998217,0.0007108327699825168
msmarco-passage-trec-dl-2020,390360,pressure64,512,512,256,256,10,10,9,0.0035469590220600367,0.0025580418296158314
msmarco-passage-trec-dl-2020,390360,pressure64,1024,1024,384,640,13,13,17,0.009000000078231096,0.0068795408587902784
msmarco-passage-trec-dl-2020,390360,pressure64,2048,2048,576,1472,14,14,33,0.02220354217570275,0.017415705719031394
msmarco-passage-trec-dl-2020,390360,unit,128,128,62,66,6,6,129,0.009375458001159132,7.120962254703045e-05
msmarco-passage-trec-dl-2020,390360,unit,256,256,128,128,8,8,257,0.023254333063960075,0.0001418764004483819
msmarco-passage-trec-dl-2020,390360,unit,512,512,198,314,10,10,513,0.054071666090749204,0.0002871279139071703
msmarco-passage-trec-dl-2020,390360,unit,1024,1024,334,690,13,13,1025,0.12255862401798368,0.0005688827950507402
msmarco-passage-trec-dl-2020,390360,unit,2048,2048,489,1559,14,14,2049,0.2729398320661858,0.0011521147098392248
msmarco-passage-trec-dl-2020,390360,handoff64,128,128,64,64,6,6,5,0.00037816702388226986,7.145805284380913e-05
msmarco-passage-trec-dl-2020,390360,handoff64,256,256,128,128,8,8,90,0.01146512501873076,0.0018807923188433051
msmarco-passage-trec-dl-2020,390360,handoff64,512,512,198,314,10,10,223,0.03038379200734198,0.004804541822522879
msmarco-passage-trec-dl-2020,390360,handoff64,1024,1024,334,690,13,13,497,0.0730511259753257,0.011189214535988867
msmarco-passage-trec-dl-2020,390360,handoff64,2048,2048,489,1559,14,14,808,0.12647175102028996,0.018794414470903575
msmarco-passage-trec-dl-2020,1121353,unit,128,128,60,68,5,5,129,0.009855500073172152,8.436921052634716e-05
msmarco-passage-trec-dl-2020,1121353,unit,256,256,119,137,5,5,257,0.023434250033460557,0.00015653367154300213
msmarco-passage-trec-dl-2020,1121353,unit,512,512,229,283,6,6,513,0.05242883297614753,0.0003058257279917598
msmarco-passage-trec-dl-2020,1121353,unit,1024,1024,470,554,12,12,1025,0.11688983300700784,0.000584333436563611
msmarco-passage-trec-dl-2020,1121353,unit,2048,2048,1171,877,17,17,2049,0.2665700000943616,0.001148287090472877
msmarco-passage-trec-dl-2020,1121353,handoff64,128,128,64,64,5,5,5,0.0003851249348372221,5.987600889056921e-05
msmarco-passage-trec-dl-2020,1121353,handoff64,256,256,119,137,5,5,115,0.014309832942672074,0.002407330204732716
msmarco-passage-trec-dl-2020,1121353,handoff64,512,512,229,283,6,6,336,0.043833207921124995,0.007299691322259605
