dataset,query_id,policy,work_budget,dense_depth,sparse_depth,actual_work,dense_work_share,absolute_depth_gap,certified_k_cap100,certified_at_least_100,next_certificate_gap,seen_candidates,returned_ndcg_at10,full_ndcg_at10,ndcg_retention,returned_recall_at100,full_recall_at100,recall_retention
msmarco-passage-trec-dl-2019,573724,balanced,8192,4096,4096,8192,0.5,0,94,0,-8.701160550117493e-05,7560,0.44917869508352665,0.44917869508352665,1.0,0.7971014492753623,0.7971014492753623,1.0
msmarco-passage-trec-dl-2019,573724,balanced,10000,5000,5000,10000,0.5,0,94,0,-4.4024549424648285e-05,9273,0.44917869508352665,0.44917869508352665,1.0,0.7971014492753623,0.7971014492753623,1.0
msmarco-passage-trec-dl-2019,573724,blocker,128,64,64,128,0.5,0,18,0,-0.0008675474673509598,89,0.44917869508352665,0.44917869508352665,1.0,0.2608695652173913,0.7971014492753623,0.32727272727272727
msmarco-passage-trec-dl-2019,573724,blocker,256,128,128,256,0.5,0,25,0,-0.00028748251497745514,177,0.44917869508352665,0.44917869508352665,1.0,0.30434782608695654,0.7971014492753623,0.38181818181818183
msmarco-passage-trec-dl-2019,573724,blocker,512,320,192,512,0.625,128,72,0,-0.00010382197797298431,399,0.44917869508352665,0.44917869508352665,1.0,0.7101449275362319,0.7971014492753623,0.890909090909091
msmarco-passage-trec-dl-2019,573724,blocker,1024,768,256,1024,0.75,512,79,0,-6.392132490873337e-05,901,0.44917869508352665,0.44917869508352665,1.0,0.7246376811594203,0.7971014492753623,0.9090909090909091
msmarco-passage-trec-dl-2019,573724,blocker,2048,1728,320,2048,0.84375,1408,89,0,-4.605390131473541e-06,1898,0.44917869508352665,0.44917869508352665,1.0,0.782608695652174,0.7971014492753623,0.9818181818181819
msmarco-passage-trec-dl-2019,573724,blocker,4096,3648,448,4096,0.890625,3200,93,0,-2.391170710325241e-05,3916,0.44917869508352665,0.44917869508352665,1.0,0.782608695652174,0.7971014492753623,0.9818181818181819
msmarco-passage-trec-dl-2019,573724,blocker,8192,5000,3192,8192,0.6103515625,1808,94,0,-4.4024549424648285e-05,7605,0.44917869508352665,0.44917869508352665,1.0,0.7971014492753623,0.7971014492753623,1.0
msmarco-passage-trec-dl-2019,573724,blocker,10000,5000,5000,10000,0.5,0,94,0,-4.4024549424648285e-05,9273,0.44917869508352665,0.44917869508352665,1.0,0.7971014492753623,0.7971014492753623,1.0
msmarco-passage-trec-dl-2019,573724,pressure,128,64,64,128,0.5,0,18,0,-0.0008675474673509598,89,0.44917869508352665,0.44917869508352665,1.0,0.2608695652173913,0.7971014492753623,0.32727272727272727
msmarco-passage-trec-dl-2019,573724,pressure,256,128,128,256,0.5,0,25,0,-0.00028748251497745514,177,0.44917869508352665,0.44917869508352665,1.0,0.30434782608695654,0.7971014492753623,0.38181818181818183
msmarco-passage-trec-dl-2019,573724,pressure,512,320,192,512,0.625,128,72,0,-0.00010382197797298431,399,0.44917869508352665,0.44917869508352665,1.0,0.7101449275362319,0.7971014492753623,0.890909090909091
msmarco-passage-trec-dl-2019,573724,pressure,1024,768,256,1024,0.75,512,79,0,-6.392132490873337e-05,901,0.44917869508352665,0.44917869508352665,1.0,0.7246376811594203,0.7971014492753623,0.9090909090909091
msmarco-passage-trec-dl-2019,573724,pressure,2048,1728,320,2048,0.84375,1408,89,0,-4.605390131473541e-06,1898,0.44917869508352665,0.44917869508352665,1.0,0.782608695652174,0.7971014492753623,0.9818181818181819
msmarco-passage-trec-dl-2019,573724,pressure,4096,3648,448,4096,0.890625,3200,93,0,-2.391170710325241e-05,3916,0.44917869508352665,0.44917869508352665,1.0,0.782608695652174,0.7971014492753623,0.9818181818181819
msmarco-passage-trec-dl-2019,573724,pressure,8192,5000,3192,8192,0.6103515625,1808,94,0,-4.4024549424648285e-05,7605,0.44917869508352665,0.44917869508352665,1.0,0.7971014492753623,0.7971014492753623,1.0
msmarco-passage-trec-dl-2019,573724,pressure,10000,5000,5000,10000,0.5,0,94,0,-4.4024549424648285e-05,9273,0.44917869508352665,0.44917869508352665,1.0,0.7971014492753623,0.7971014492753623,1.0
